iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,20,1722.68,20,1722.68,3,1,33,262.361,1,1,1,4.2,1,4.2,1,1
1,20,1681.24,20,1681.24,3,2,33,262.23,1,1,1,7.08,1,4.2,4.2,1
2,19,1617.98,19,1617.98,3,1,33,262.099,1,1,1,9.672,1,7.08,4.2,1
3,18,1545.27,18,1545.27,3,1,33,261.968,1,1,1,12.0048,1,9.672,4.2,1
4,18,1515.55,18,1515.55,3,1,33,261.837,1,1,1,14.1043,1,12.0048,4.2,1
5,17,1390.46,17,1390.46,3,1,33,261.706,1,1,1,15.9939,1,14.1043,4.2,1
6,16,1355.11,16,1355.11,3,2,33,261.575,1,1,1,17.6945,1,14.1043,7.08,1
7,13,1581.9,13,1581.9,1,1,33,261.444,1,4.2,1,17.6945,1,15.9939,7.08,1
8,13,1488.42,13,1488.42,3,2,33,261.314,1,4.2,1,19.225,1,15.9939,9.672,1
9,13,1398.1,13,1398.1,3,1,33,261.183,1,4.2,1,20.6025,1,17.6945,9.672,1
10,13,1362.75,13,1362.75,3,1,33,261.052,1,4.2,1,21.8423,1,19.225,9.672,1
11,13,1305.93,13,1305.93,3,2,33,260.922,1,4.2,1,22.9581,1,19.225,12.0048,1
12,13,1290.96,13,1290.96,3,2,33,260.791,1,4.2,1,23.9623,1,19.225,14.1043,1
13,12,1266.21,12,1266.21,3,1,33,260.661,1,4.2,1,24.866,1,20.6025,14.1043,1
14,12,1266.21,12,1267.01,3,2,9,260.531,1,4.2,1,23.2794,1,20.6025,13.5939,1
15,12,1266.21,12,1504.83,1,1,9,260.4,1,4.68,1,23.2794,1,19.4423,13.5939,1
16,12,1266.21,12,1347.54,3,2,13,260.27,1,4.68,1,22.2515,1,19.4423,13.5345,1
17,12,1266.21,12,1347.54,3,3,0,260.14,1,4.68,1,20.0263,1,19.4423,13.5345,0.9
18,12,1266.21,12,1331.74,3,1,13,260.01,1,4.68,1,19.3237,1,18.7981,13.5345,0.9
19,12,1266.21,12,1331.74,3,0,0,259.88,1,4.68,1,17.3913,0.9,18.7981,13.5345,0.9
20,12,1266.21,12,1337.86,3,1,9,259.75,1,4.68,1,16.5522,0.9,17.8183,13.5345,0.9
21,12,1266.21,12,1337.86,2,1,0,259.62,1,4.68,0.9,16.5522,0.9,16.0364,13.5345,0.9
22,12,1266.21,12,1298.53,3,2,13,259.49,1,4.68,0.9,16.197,0.9,16.0364,13.481,0.9
23,12,1266.21,12,1291.62,3,1,13,259.361,1,4.68,0.9,15.8773,0.9,15.7328,13.481,0.9
24,12,1266.21,12,1291.62,3,1,0,259.231,1,4.68,0.9,14.2896,0.9,14.1595,13.481,0.9
25,12,1266.21,12,1338.71,3,1,9,259.101,1,4.68,0.9,13.7606,0.9,13.6436,13.481,0.9
26,12,1266.21,12,1280.98,3,2,13,258.972,1,4.68,0.9,13.6845,0.9,13.6436,13.4329,0.9
27,12,1266.21,12,1278.56,3,2,13,258.842,1,4.68,0.9,13.6161,0.9,13.6436,13.3896,0.9
28,12,1266.21,12,1301.68,3,2,9,258.713,1,4.68,0.9,13.1545,0.9,13.6436,12.9507,0.9
29,12,1266.21,12,1307.03,3,2,9,258.584,1,4.68,0.9,12.739,0.9,13.6436,12.5556,0.9
30,12,1266.21,12,1305,3,2,13,258.454,1,4.68,0.9,12.7651,0.9,13.6436,12.6001,0.9
31,12,1266.21,12,1294.13,3,1,13,258.325,1,4.68,0.9,12.7886,0.9,13.5792,12.6001,0.9
32,12,1266.21,12,1294.13,1,1,0,258.196,1,4.212,0.9,12.7886,0.9,12.2213,12.6001,0.9
33,12,1231.78,12,1231.78,2,2,33,258.067,1,4.212,4.11,12.7886,0.9,12.2213,14.64,0.9
34,12,1230.97,12,1230.97,2,1,33,257.938,1,4.212,6.999,12.7886,0.9,14.2992,14.64,0.9
35,12,1230.97,12,1362.34,1,1,9,257.809,1,4.6908,6.999,12.7886,0.9,13.7692,14.64,0.9
36,12,1230.97,12,1322.61,2,2,13,257.68,1,4.6908,7.5991,12.7886,0.9,13.7692,14.476,0.9
37,12,1230.97,12,1321.62,3,2,13,257.551,1,4.6908,7.5991,12.8098,0.9,13.7692,14.3284,0.9
38,12,1230.97,12,1323.79,2,2,9,257.422,1,4.6908,7.73919,12.8098,0.9,13.7692,13.7956,0.9
39,12,1230.97,12,1379.35,1,1,9,257.294,1,5.12172,7.73919,12.8098,0.9,13.2923,13.7956,0.9
40,12,1230.97,12,1263.99,2,2,13,257.165,1,5.12172,8.26527,12.8098,0.9,13.2923,13.716,0.9
41,12,1230.97,12,1401.44,1,1,9,257.036,1,5.50955,8.26527,12.8098,0.9,12.8631,13.716,0.9
42,12,1230.97,12,1392.4,3,1,13,256.908,1,5.50955,8.26527,12.8288,0.9,12.8768,13.716,0.9
43,12,1230.97,12,1392.4,3,2,0,256.779,1,5.50955,8.26527,11.5459,0.9,12.8768,12.3444,0.9
44,12,1230.97,12,1265.27,2,2,13,256.651,1,5.50955,8.73874,11.5459,0.9,12.8768,12.41,0.9
45,12,1230.97,12,1265.27,1,1,0,256.523,1,4.95859,8.73874,11.5459,0.9,11.5891,12.41,0.9
46,12,1230.97,12,1252.78,2,2,13,256.394,1,4.95859,9.16487,11.5459,0.9,11.5891,12.469,0.9
47,12,1230.97,12,1353.19,1,2,9,256.266,1,5.36273,9.16487,11.5459,0.9,11.5891,12.1221,0.9
48,12,1211.81,12,1211.81,3,2,33,256.138,1,5.36273,9.16487,13.6913,0.9,11.5891,14.2099,0.9
49,12,1211.81,12,1211.81,2,1,0,256.01,1,5.36273,8.24838,13.6913,0.9,10.4302,14.2099,0.9
50,12,1211.81,12,1211.81,3,2,0,255.882,1,5.36273,8.24838,12.3222,0.9,10.4302,12.7889,0.9
51,12,1206.64,12,1206.64,3,2,33,255.754,1,5.36273,8.24838,14.39,0.9,10.4302,14.81,0.9
52,12,1204.38,12,1204.38,2,1,33,255.626,1,5.36273,10.7235,14.39,0.9,12.6872,14.81,0.9
53,12,1204.38,12,1204.38,1,1,0,255.498,1,4.82646,10.7235,14.39,0.9,11.4185,14.81,0.9
54,12,1204.38,12,1223.52,3,2,9,255.371,1,4.82646,10.7235,13.851,0.9,11.4185,14.229,0.9
55,12,1204.38,12,1210.22,3,1,13,255.243,1,4.82646,10.7235,13.7659,0.9,11.5766,14.229,0.9
56,12,1204.38,12,1224.88,3,3,9,255.115,1,4.82646,10.7235,13.2893,0.9,11.5766,14.229,1.71
57,12,1204.38,12,1224.88,2,2,0,254.988,1,4.82646,9.65119,13.2893,0.9,11.5766,12.8061,1.71
58,12,1204.38,12,1281.14,3,1,9,254.86,1,4.82646,9.65119,12.8604,0.9,11.3189,12.8061,1.71
