iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,14,1569.19,14,1569.19,0,3,33,253.137,4.2,1,1,1,1,1,1,4.2
1,14,1542.8,14,1542.8,0,3,33,253.01,7.08,1,1,1,1,1,1,7.08
2,13,1512.6,13,1512.6,0,2,33,252.884,9.672,1,1,1,1,1,4.2,7.08
3,12,1632.41,12,1632.41,1,0,33,252.758,9.672,4.2,1,1,4.2,1,4.2,7.08
4,12,1632.41,12,1632.41,0,0,0,252.631,8.7048,4.2,1,1,3.78,1,4.2,7.08
5,12,1525.12,12,1525.12,0,2,33,252.505,11.1343,4.2,1,1,3.78,1,7.08,7.08
6,12,1525.12,12,1525.12,1,3,0,252.379,11.1343,3.78,1,1,3.78,1,7.08,6.372
7,12,1525.12,12,1525.12,0,3,0,252.252,10.0209,3.78,1,1,3.78,1,7.08,5.7348
8,12,1525.12,12,1604.65,1,3,9,252.126,10.0209,4.302,1,1,3.78,1,7.08,6.06132
9,12,1525.12,12,1604.65,1,0,0,252,10.0209,3.8718,1,1,3.402,1,7.08,6.06132
10,12,1514.95,12,1514.95,0,1,33,251.874,12.3188,3.8718,1,1,3.402,4.2,7.08,6.06132
11,12,1514.95,12,1610.02,1,3,9,251.748,12.3188,4.38462,1,1,3.402,4.2,7.08,6.35519
12,12,1467.41,12,1467.41,2,1,33,251.622,12.3188,4.38462,4.2,1,3.402,7.08,7.08,6.35519
13,12,1467.41,12,1467.41,1,1,0,251.497,12.3188,3.94616,4.2,1,3.402,6.372,7.08,6.35519
14,12,1467.41,12,1467.41,0,3,0,251.371,11.0869,3.94616,4.2,1,3.402,6.372,7.08,5.71967
15,12,1467.41,12,1508.18,0,1,9,251.245,10.8782,3.94616,4.2,1,3.402,6.6348,7.08,5.71967
16,12,1467.41,12,1502.85,0,2,13,251.12,11.0904,3.94616,4.2,1,3.402,6.6348,7.672,5.71967
17,12,1467.41,12,1502.85,0,1,0,250.994,9.98136,3.94616,4.2,1,3.402,5.97132,7.672,5.71967
18,12,1408.52,12,1408.52,2,2,33,250.868,9.98136,3.94616,7.08,1,3.402,5.97132,10.2048,5.71967
19,12,1408.52,12,1408.52,2,1,0,250.743,9.98136,3.94616,6.372,1,3.402,5.37419,10.2048,5.71967
20,12,1408.52,12,1418.5,0,2,9,250.618,9.88323,3.94616,6.372,1,3.402,5.37419,10.0843,5.71967
21,12,1408.52,12,1418.5,0,2,0,250.492,8.8949,3.94616,6.372,1,3.402,5.37419,9.07589,5.71967
22,12,1408.52,12,1409.1,2,2,13,250.367,8.8949,3.94616,7.0348,1,3.402,5.37419,9.4683,5.71967
23,12,1408.52,12,1409.1,1,1,0,250.242,8.8949,3.55154,7.0348,1,3.402,4.83677,9.4683,5.71967
24,12,1408.52,12,1435.88,0,2,9,250.117,8.90541,3.55154,7.0348,1,3.402,4.83677,9.42147,5.71967
25,12,1408.52,12,1443.48,3,0,9,249.992,8.90541,3.55154,7.0348,1.8,3.9618,4.83677,9.42147,5.71967
26,12,1395.22,12,1395.22,2,2,33,249.867,8.90541,3.55154,9.63132,1.8,3.9618,4.83677,11.7793,5.71967
27,12,1354.22,12,1354.22,2,2,33,249.742,8.90541,3.55154,11.9682,1.8,3.9618,4.83677,13.9014,5.71967
28,12,1354.22,12,1354.22,0,0,13,249.617,9.31487,3.55154,11.9682,1.8,4.86562,4.83677,13.9014,5.71967
29,12,1354.22,12,1354.22,0,0,0,249.492,8.38339,3.55154,11.9682,1.8,4.37906,4.83677,13.9014,5.71967
30,12,1349.92,12,1349.92,0,2,33,249.367,10.845,3.55154,11.9682,1.8,4.37906,4.83677,15.8113,5.71967
31,12,1349.92,12,1433.19,0,2,9,249.243,10.6605,3.55154,11.9682,1.8,4.37906,4.83677,15.1301,5.71967
32,12,1349.92,12,1419.5,0,2,13,249.118,10.8945,3.55154,11.9682,1.8,4.37906,4.83677,14.9171,5.71967
33,12,1349.92,12,1419.5,0,1,0,248.994,9.80504,3.55154,11.9682,1.8,4.37906,4.35309,14.9171,5.71967
34,12,1349.92,12,1523.75,0,1,9,248.869,9.72454,3.55154,11.9682,1.8,4.37906,4.81778,14.9171,5.71967
