iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,15,1391.53,15,1391.53,3,2,33,217.179,1,1,1,4.2,1,1,4.2,1
1,14,1300.04,14,1300.04,2,2,33,217.07,1,1,4.2,4.2,1,1,7.08,1
2,14,1289.27,14,1289.27,2,2,33,216.962,1,1,7.08,4.2,1,1,9.672,1
3,14,1234.02,14,1234.02,2,2,33,216.853,1,1,9.672,4.2,1,1,12.0048,1
4,14,1222.48,14,1222.48,3,2,33,216.745,1,1,9.672,7.08,1,1,14.1043,1
5,14,1188.66,14,1188.66,3,2,33,216.636,1,1,9.672,9.672,1,1,15.9939,1
6,13,1175.15,13,1175.15,2,2,33,216.528,1,1,12.0048,9.672,1,1,17.6945,1
7,13,1168.87,13,1168.87,3,2,33,216.42,1,1,12.0048,12.0048,1,1,19.225,1
8,13,1168.87,13,1182.05,2,2,9,216.311,1,1,11.7043,12.0048,1,1,18.2025,1
9,13,1156.66,13,1156.66,2,2,33,216.203,1,1,13.8339,12.0048,1,1,19.6823,1
10,13,1156.66,13,1159.06,3,2,9,216.095,1,1,13.8339,11.7043,1,1,18.6141,1
11,13,1150.97,13,1150.97,3,2,33,215.987,1,1,13.8339,13.8339,1,1,20.0527,1
12,13,1150.97,13,1169.18,2,0,9,215.879,1,1,13.3505,13.8339,1.8,1,20.0527,1
13,13,1146.67,13,1146.67,2,2,33,215.771,1,1,15.3154,13.8339,1.8,1,21.3474,1
14,12,1132.95,12,1132.95,2,2,33,215.663,1,1,17.0839,13.8339,1.8,1,22.5127,1
15,12,1127.64,12,1127.64,0,2,33,215.556,4.2,1,17.0839,13.8339,1.8,1,23.5614,1
16,11,1076.6,11,1076.6,2,2,33,215.448,4.2,1,18.6755,13.8339,1.8,1,24.5052,1
17,11,1076.6,11,1125.02,3,0,9,215.34,4.2,1,18.6755,13.3505,2.52,1,24.5052,1
18,11,1076.6,11,1100.52,3,2,13,215.232,4.2,1,18.6755,13.3154,2.52,1,23.3547,1
19,11,1076.6,11,1102.79,3,2,9,215.125,4.2,1,18.6755,12.8839,2.52,1,21.9192,1
20,11,1076.6,11,1107.15,3,2,9,215.017,4.2,1,18.6755,12.4955,2.52,1,20.6273,1
