iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,14,1781.59,14,1781.59,3,1,33,261.56,1,1,1,4.2,1,4.2,1,1
1,14,1645.41,14,1645.41,3,3,33,261.429,1,1,1,7.08,1,4.2,1,4.2
2,14,1596.87,14,1596.87,3,0,33,261.298,1,1,1,9.672,4.2,4.2,1,4.2
3,14,1531.95,14,1531.95,3,0,33,261.168,1,1,1,12.0048,7.08,4.2,1,4.2
4,14,1488.05,14,1488.05,3,2,33,261.037,1,1,1,14.1043,7.08,4.2,4.2,4.2
5,14,1487.22,14,1487.22,3,3,33,260.907,1,1,1,15.9939,7.08,4.2,4.2,7.08
6,13,1451.55,13,1451.55,3,0,33,260.776,1,1,1,17.6945,9.672,4.2,4.2,7.08
7,13,1448.67,13,1448.67,3,3,33,260.646,1,1,1,19.225,9.672,4.2,4.2,9.672
8,13,1370.66,13,1370.66,3,3,33,260.515,1,1,1,20.6025,9.672,4.2,4.2,12.0048
9,13,1367.47,13,1367.47,3,3,33,260.385,1,1,1,21.8423,9.672,4.2,4.2,14.1043
10,12,1351.47,12,1351.47,3,0,33,260.255,1,1,1,22.9581,12.0048,4.2,4.2,14.1043
11,12,1351.47,12,1356.17,3,0,9,260.125,1,1,1,21.5623,11.7043,4.2,4.2,14.1043
12,11,1359.55,11,1359.55,3,3,33,259.995,1,1,1,22.706,11.7043,4.2,4.2,15.9939
13,11,1353.32,11,1353.32,3,1,33,259.865,1,1,1,23.7354,11.7043,7.08,4.2,15.9939
14,11,1344.88,11,1344.88,3,3,33,259.735,1,1,1,24.6619,11.7043,7.08,4.2,17.6945
15,11,1323.55,11,1323.55,3,3,33,259.605,1,1,1,25.4957,11.7043,7.08,4.2,19.225
16,11,1317.19,11,1317.19,3,3,33,259.475,1,1,1,26.2461,11.7043,7.08,4.2,20.6025
17,11,1314.73,11,1314.73,3,0,33,259.345,1,1,1,26.9215,13.8339,7.08,4.2,20.6025
18,11,1298.28,11,1298.28,2,3,33,259.216,1,1,4.2,26.9215,13.8339,7.08,4.2,21.8423
19,10,1239.84,10,1239.84,3,3,33,259.086,1,1,4.2,27.5294,13.8339,7.08,4.2,22.9581
20,10,1239.84,10,1241.7,2,0,9,258.957,1,1,4.68,27.5294,13.3505,7.08,4.2,22.9581
21,10,1223.87,10,1223.87,3,0,33,258.827,1,1,4.68,28.0764,15.3154,7.08,4.2,22.9581
22,10,1215.3,10,1215.3,3,1,33,258.698,1,1,4.68,28.5688,15.3154,9.672,4.2,22.9581
23,6,1195.69,6,1195.69,1,3,33,258.568,1,4.2,4.68,28.5688,15.3154,9.672,4.2,23.9623
24,6,1180.05,6,1180.05,2,1,33,258.439,1,4.2,7.512,28.5688,15.3154,12.0048,4.2,23.9623
25,6,1180.05,6,1180.05,2,3,13,258.31,1,4.2,8.0608,28.5688,15.3154,12.0048,4.2,22.866
26,6,1180.05,6,1180.05,3,1,0,258.181,1,4.2,8.0608,25.7119,15.3154,10.8043,4.2,22.866
27,6,1180.05,6,1180.05,3,1,0,258.052,1,4.2,8.0608,23.1407,15.3154,9.72389,4.2,22.866
28,6,1180.05,6,1216.68,3,0,9,257.923,1,4.2,8.0608,21.7266,14.6839,9.72389,4.2,22.866
29,6,1180.05,6,1247.55,3,3,9,257.794,1,4.2,8.0608,20.454,14.6839,9.72389,4.2,21.4794
30,6,1180.05,6,1186.22,3,1,13,257.665,1,4.2,8.0608,19.7086,14.6839,10.0515,4.2,21.4794
31,6,1164.62,6,1164.62,2,0,33,257.536,1,4.2,10.5547,19.7086,16.5155,10.0515,4.2,21.4794
32,6,1164.62,6,1193.24,3,3,9,257.407,1,4.2,10.5547,18.6377,16.5155,10.0515,4.2,20.2315
33,6,1164.62,6,1190.82,3,0,13,257.278,1,4.2,10.5547,18.074,16.164,10.0515,4.2,20.2315
34,6,1164.62,6,1189.72,2,0,13,257.15,1,4.2,10.7992,18.074,15.8476,10.0515,4.2,20.2315
35,6,1156.3,6,1156.3,3,0,33,257.021,1,4.2,10.7992,19.5666,17.5628,10.0515,4.2,20.2315
36,6,1135.55,6,1135.55,2,0,33,256.893,1,4.2,13.0193,19.5666,19.1065,10.0515,4.2,20.2315
37,5,1217.69,5,1217.69,1,1,33,256.764,1,7.08,13.0193,19.5666,19.1065,12.3463,4.2,20.2315
38,5,1205.26,5,1205.26,3,1,33,256.636,1,7.08,13.0193,20.9099,19.1065,14.4117,4.2,20.2315
39,5,1192.89,5,1192.89,3,2,33,256.508,1,7.08,13.0193,22.1189,19.1065,14.4117,7.08,20.2315
40,5,1192.89,5,1204.91,0,3,9,256.379,1.8,7.08,13.0193,22.1189,19.1065,14.4117,7.08,19.1083
41,5,1191.39,5,1191.39,2,2,33,256.251,1.8,7.08,15.0174,22.1189,19.1065,14.4117,9.672,19.1083
42,5,1191.39,5,1191.39,1,0,0,256.123,1.8,6.372,15.0174,22.1189,17.1959,14.4117,9.672,19.1083
43,5,1188.6,5,1188.6,2,2,33,255.995,1.8,6.372,16.8157,22.1189,17.1959,14.4117,12.0048,19.1083
44,5,1184.63,5,1184.63,3,0,33,255.867,1.8,6.372,16.8157,23.207,18.7763,14.4117,12.0048,19.1083
45,5,1184.63,5,1267.05,2,0,9,255.739,1.8,6.372,16.0341,23.207,17.7987,14.4117,12.0048,19.1083
46,5,1184.63,5,1267.05,3,3,0,255.611,1.8,6.372,16.0341,20.8863,17.7987,14.4117,12.0048,17.1975
47,5,1184.63,5,1289.96,2,1,9,255.483,1.8,6.372,15.3307,20.8863,17.7987,13.8705,12.0048,17.1975
48,5,1184.63,5,1237.81,3,0,13,255.356,1.8,6.372,15.3307,20.0977,17.3188,13.8705,12.0048,17.1975
49,5,1184.63,5,1227.34,3,0,13,255.228,1.8,6.372,15.3307,19.3879,16.8869,13.8705,12.0048,17.1975
50,5,1184.63,5,1265.08,3,3,9,255.1,1.8,6.372,15.3307,18.3491,16.8869,13.8705,12.0048,16.3778
51,4,1494.5,4,1494.5,1,2,33,254.973,1.8,9.0348,15.3307,18.3491,16.8869,13.8705,14.1043,16.3778
52,4,1494.5,4,1494.5,1,1,0,254.845,1.8,8.13132,15.3307,18.3491,16.8869,12.4835,14.1043,16.3778
53,4,1373.88,4,1373.88,2,3,33,254.718,1.8,8.13132,17.0976,18.3491,16.8869,12.4835,14.1043,18.04
54,4,1373.88,4,1421.34,2,2,9,254.59,1.8,8.13132,16.2878,18.3491,16.8869,12.4835,13.5939,18.04
55,4,1373.88,4,1377.69,3,2,13,254.463,1.8,8.13132,16.2878,17.8142,16.8869,12.4835,13.5345,18.04
56,4,1373.88,4,1377.69,3,0,0,254.336,1.8,8.13132,16.2878,16.0328,15.1982,12.4835,13.5345,18.04
57,4,1373.88,4,1574.49,1,0,9,254.209,1.8,8.21819,16.2878,16.0328,14.5784,12.4835,13.5345,18.04
