iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,30,2173.56,30,2173.56,3,0,33,352.419,1,1,1,4.2,4.2,1,1,1
1,30,2154.89,30,2154.89,3,0,33,352.243,1,1,1,7.08,7.08,1,1,1
2,24,1884.03,24,1884.03,2,0,33,352.067,1,1,4.2,7.08,9.672,1,1,1
3,22,1784.41,22,1784.41,0,2,33,351.891,4.2,1,4.2,7.08,9.672,1,4.2,1
4,22,1756.55,22,1756.55,2,3,33,351.715,4.2,1,7.08,7.08,9.672,1,4.2,4.2
5,21,1718.58,21,1718.58,3,0,33,351.539,4.2,1,7.08,9.672,12.0048,1,4.2,4.2
6,21,1718.58,21,1718.58,3,0,0,351.363,4.2,1,7.08,8.7048,10.8043,1,4.2,4.2
7,21,1718.58,21,1769.72,2,0,9,351.188,4.2,1,7.272,8.7048,10.6239,1,4.2,4.2
8,20,1720.86,20,1720.86,0,0,33,351.012,7.08,1,7.272,8.7048,12.8615,1,4.2,4.2
9,20,1705.68,20,1705.68,2,0,33,350.836,7.08,1,9.8448,8.7048,14.8753,1,4.2,4.2
10,20,1705.68,20,1708.12,0,2,9,350.661,7.272,1,9.8448,8.7048,14.8753,1,4.68,4.2
11,20,1705.68,20,1727.22,2,0,9,350.486,7.272,1,9.76032,8.7048,14.2878,1,4.68,4.2
12,20,1705.68,20,1726.79,2,0,13,350.31,7.272,1,10.0843,8.7048,14.159,1,4.68,4.2
13,19,1777.11,19,1777.11,1,0,33,350.135,7.272,4.2,10.0843,8.7048,16.0431,1,4.68,4.2
14,19,1777.11,19,1850.94,1,0,9,349.96,7.272,4.68,10.0843,8.7048,15.3388,1,4.68,4.2
15,19,1777.11,19,1850.94,0,0,0,349.785,6.5448,4.68,10.0843,8.7048,13.8049,1,4.68,4.2
16,19,1777.11,19,1850.94,3,0,0,349.61,6.5448,4.68,10.0843,7.83432,12.4244,1,4.68,4.2
17,18,1826.13,18,1826.13,1,0,33,349.436,6.5448,7.512,10.0843,7.83432,14.482,1,4.68,4.2
18,18,1826.13,18,1826.13,3,3,0,349.261,6.5448,7.512,10.0843,7.05089,14.482,1,4.68,3.78
19,18,1826.13,18,1826.13,2,0,0,349.086,6.5448,7.512,9.07586,7.05089,13.0338,1,4.68,3.78
20,18,1813.12,18,1813.12,0,0,33,348.912,9.19032,7.512,9.07586,7.05089,15.0304,1,4.68,3.78
21,18,1756.6,18,1756.6,0,3,33,348.737,11.5713,7.512,9.07586,7.05089,15.0304,1,4.68,6.702
22,18,1756.6,18,1756.6,2,0,0,348.563,11.5713,7.512,8.16827,7.05089,13.5274,1,4.68,6.702
23,18,1740.32,18,1740.32,0,0,33,348.389,13.7142,7.512,8.16827,7.05089,15.4746,1,4.68,6.702
24,18,1740.32,18,1801.81,1,2,9,348.214,13.7142,7.6608,8.16827,7.05089,15.4746,1,5.112,6.702
25,18,1740.32,18,1779.81,3,0,13,348.04,13.7142,7.6608,8.16827,7.6458,15.2272,1,5.112,6.702
26,18,1740.32,18,1779.81,3,2,0,347.866,13.7142,7.6608,8.16827,6.88122,15.2272,1,4.6008,6.702
27,18,1740.32,18,1751.84,3,0,13,347.692,13.7142,7.6608,8.16827,7.4931,15.0045,1,4.6008,6.702
28,18,1740.32,18,1772.68,1,0,9,347.518,13.7142,7.79472,8.16827,7.4931,14.404,1,4.6008,6.702
29,18,1740.32,18,1772.68,3,3,0,347.345,13.7142,7.79472,8.16827,6.74379,14.404,1,4.6008,6.0318
30,18,1740.32,18,1761.6,0,0,13,347.171,13.6427,7.79472,8.16827,6.74379,14.2636,1,4.6008,6.0318
