iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,17,1541.96,17,1541.96,2,0,33,244,1,1,4.2,1,4.2,1,1,1
1,16,1478.54,16,1478.54,3,0,33,243.878,1,1,4.2,4.2,7.08,1,1,1
2,16,1412.84,16,1412.84,3,1,33,243.756,1,1,4.2,7.08,7.08,4.2,1,1
3,15,1351.72,15,1351.72,0,1,33,243.634,4.2,1,4.2,7.08,7.08,7.08,1,1
4,15,1325.05,15,1325.05,3,1,33,243.512,4.2,1,4.2,9.672,7.08,9.672,1,1
5,14,1290.58,14,1290.58,0,1,33,243.391,7.08,1,4.2,9.672,7.08,12.0048,1,1
6,14,1290.58,14,1290.58,3,0,0,243.269,7.08,1,4.2,8.7048,6.372,12.0048,1,1
7,14,1255.82,14,1255.82,2,1,33,243.147,7.08,1,7.08,8.7048,6.372,14.1043,1,1
8,13,1220.03,13,1220.03,3,1,33,243.026,7.08,1,7.08,11.1343,6.372,15.9939,1,1
9,13,1220.03,13,1386.99,1,0,9,242.904,7.08,1.8,7.08,11.1343,6.6348,15.9939,1,1
10,12,1284.06,12,1284.06,0,1,33,242.783,9.672,1.8,7.08,11.1343,6.6348,17.6945,1,1
11,12,1284.06,12,1284.06,1,0,0,242.661,9.672,1.62,7.08,11.1343,5.97132,17.6945,1,1
12,12,1284.06,12,1334.47,0,1,9,242.54,9.6048,1.62,7.08,11.1343,5.97132,16.825,1,1
13,12,1284.06,12,1334.47,2,3,0,242.419,9.6048,1.62,6.372,11.1343,5.97132,16.825,1,0.9
14,12,1284.06,12,1350.1,2,1,9,242.298,9.6048,1.62,6.6348,11.1343,5.97132,16.0425,1,0.9
15,12,1284.06,12,1350.01,0,1,13,242.176,9.94432,1.62,6.6348,11.1343,5.97132,15.7383,1,0.9
16,12,1284.06,12,1350.01,3,0,0,242.055,9.94432,1.62,6.6348,10.0209,5.37419,15.7383,1,0.9
17,12,1284.06,12,1345.72,1,0,13,241.934,9.94432,2.758,6.6348,10.0209,6.13677,15.7383,1,0.9
18,12,1284.06,12,1339.02,3,1,13,241.813,9.94432,2.758,6.6348,10.3188,6.13677,15.4645,1,0.9
19,12,1269.27,12,1269.27,2,1,33,241.692,9.94432,2.758,9.27132,10.3188,6.13677,17.218,1,0.9
20,12,1264.14,12,1264.14,3,1,33,241.572,9.94432,2.758,9.27132,12.5869,6.13677,18.7962,1,0.9
21,12,1255.93,12,1255.93,0,1,33,241.451,12.2499,2.758,9.27132,12.5869,6.13677,20.2166,1,0.9
22,12,1253.47,12,1253.47,0,0,33,241.33,14.3249,2.758,9.27132,12.5869,8.82309,20.2166,1,0.9
23,12,1253.47,12,1253.47,0,1,0,241.209,12.8924,2.758,9.27132,12.5869,8.82309,18.1949,1,0.9
24,12,1253.47,12,1253.47,2,1,0,241.089,12.8924,2.758,8.34419,12.5869,8.82309,16.3754,1,0.9
25,12,1253.47,12,1262.28,3,1,9,240.968,12.8924,2.758,8.34419,12.2282,8.82309,15.6379,1,0.9
26,12,1253.47,12,1259.4,2,1,13,240.848,12.8924,2.758,8.80977,12.2282,8.82309,15.3741,1,0.9
27,12,1253.47,12,1259.4,2,0,0,240.727,12.8924,2.758,7.92879,12.2282,7.94078,15.3741,1,0.9
28,12,1253.47,12,1259.4,0,1,0,240.607,11.6032,2.758,7.92879,12.2282,7.94078,13.8367,1,0.9
29,12,1210.37,12,1210.37,2,0,33,240.487,11.6032,2.758,10.4359,12.2282,10.4467,13.8367,1,0.9
30,12,1210.37,12,1210.37,1,0,0,240.366,11.6032,2.4822,10.4359,12.2282,9.40203,13.8367,1,0.9
31,12,1210.37,12,1210.37,2,1,0,240.246,11.6032,2.4822,9.39232,12.2282,9.40203,12.453,1,0.9
32,12,1210.37,12,1263.62,3,0,9,240.126,11.6032,2.4822,9.39232,11.9054,9.36183,12.453,1,0.9
33,12,1210.37,12,1263.62,2,0,0,240.006,11.6032,2.4822,8.45309,11.9054,8.42565,12.453,1,0.9
34,12,1210.37,12,1256.32,0,1,13,239.886,11.7429,2.4822,8.45309,11.9054,8.42565,12.5077,1,0.9
35,12,1210.37,12,1256.32,3,0,0,239.766,11.7429,2.4822,8.45309,10.7149,7.58308,12.5077,1,0.9
36,12,1210.37,12,1242.78,3,1,13,239.646,11.7429,2.4822,8.45309,10.9434,7.58308,12.557,1,0.9
37,12,1210.37,12,1242.78,3,0,0,239.526,11.7429,2.4822,8.45309,9.84904,6.82477,12.557,1,0.9
38,12,1210.37,12,1242.78,0,0,0,239.407,10.5686,2.4822,8.45309,9.84904,6.1423,12.557,1,0.9
39,12,1210.37,12,1239.98,3,3,13,239.287,10.5686,2.4822,8.45309,10.1641,6.1423,12.557,1,2.11
40,12,1210.37,12,1212.66,0,1,13,239.167,10.8117,2.4822,8.45309,10.1641,6.1423,12.6013,1,2.11
41,12,1199.5,12,1199.5,0,1,33,239.048,13.0305,2.4822,8.45309,10.1641,6.1423,14.6411,1,2.11
42,12,1170.26,12,1170.26,2,1,33,238.928,13.0305,2.4822,10.9078,10.1641,6.1423,16.477,1,2.11
43,12,1170.26,12,1170.26,2,0,0,238.809,13.0305,2.4822,9.817,10.1641,5.52807,16.477,1,2.11
44,12,1155.43,12,1155.43,2,1,33,238.689,13.0305,2.4822,12.1353,10.1641,5.52807,18.1293,1,2.11
