iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,18,1932.45,18,1932.45,3,3,33,281.661,1,1,1,4.2,1,1,1,4.2
1,18,1857.41,18,1857.41,0,3,33,281.521,4.2,1,1,4.2,1,1,1,7.08
2,15,1759.18,15,1759.18,2,2,33,281.38,4.2,1,4.2,4.2,1,1,4.2,7.08
3,15,1759.18,15,1875.17,0,1,9,281.239,4.68,1,4.2,4.2,1,1.8,4.2,7.08
4,15,1759.18,15,1875.17,0,3,0,281.099,4.212,1,4.2,4.2,1,1.8,4.2,6.372
5,15,1759.18,15,1875.17,3,3,0,280.958,4.212,1,4.2,3.78,1,1.8,4.2,5.7348
6,15,1716.51,15,1716.51,3,2,33,280.818,4.212,1,4.2,6.702,1,1.8,7.08,5.7348
7,15,1716.51,15,1772.97,3,3,9,280.677,4.212,1,4.2,6.9318,1,1.8,7.08,6.06132
8,15,1716.51,15,1772.97,3,3,0,280.537,4.212,1,4.2,6.23862,1,1.8,7.08,5.45519
9,15,1716.51,15,1772.97,3,3,0,280.397,4.212,1,4.2,5.61476,1,1.8,7.08,4.90967
10,15,1716.51,15,1766.85,3,1,13,280.256,4.212,1,4.2,6.35328,1,2.92,7.08,4.90967
11,15,1716.51,15,1766.85,3,3,0,280.116,4.212,1,4.2,5.71795,1,2.92,7.08,4.4187
12,15,1568.93,15,1568.93,3,2,33,279.976,4.212,1,4.2,8.44616,1,2.92,9.672,4.4187
13,15,1564.92,15,1564.92,3,1,33,279.836,4.212,1,4.2,10.9015,1,5.928,9.672,4.4187
14,15,1546.26,15,1546.26,2,2,33,279.696,4.212,1,7.08,10.9015,1,5.928,12.0048,4.4187
15,14,1514.77,14,1514.77,2,2,33,279.556,4.212,1,9.672,10.9015,1,5.928,14.1043,4.4187
16,14,1476,14,1476,2,2,33,279.417,4.212,1,12.0048,10.9015,1,5.928,15.9939,4.4187
17,14,1476,14,1476.06,2,2,9,279.277,4.212,1,11.7043,10.9015,1,5.928,15.2945,4.4187
18,14,1460.28,14,1460.28,3,3,33,279.137,4.212,1,11.7043,13.1114,1,5.928,15.2945,7.27683
19,14,1460.28,14,1460.28,2,3,0,278.998,4.212,1,10.5339,13.1114,1,5.928,15.2945,6.54915
20,14,1460.28,14,1495.38,3,2,9,278.858,4.212,1,10.5339,12.7002,1,5.928,14.665,6.54915
21,14,1460.28,14,1488.65,0,2,13,278.719,5.0908,1,10.5339,12.7002,1,5.928,14.4985,6.54915
22,14,1441.08,14,1441.08,3,2,33,278.579,5.0908,1,10.5339,14.7302,1,5.928,16.3487,6.54915
