iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,31,2169.68,31,2169.68,0,0,33,378.454,4.2,1,1,1,4.2,1,1,1
1,26,2107.18,26,2107.18,0,0,33,378.265,7.08,1,1,1,7.08,1,1,1
2,26,2076.67,26,2076.67,0,0,33,378.076,9.672,1,1,1,9.672,1,1,1
3,26,2071.46,26,2071.46,0,0,33,377.887,12.0048,1,1,1,12.0048,1,1,1
4,25,2001.78,25,2001.78,0,0,33,377.698,14.1043,1,1,1,14.1043,1,1,1
5,25,1997.3,25,1997.3,0,0,33,377.509,15.9939,1,1,1,15.9939,1,1,1
6,24,1984.4,24,1984.4,0,0,33,377.32,17.6945,1,1,1,17.6945,1,1,1
7,24,1984.4,24,1984.4,0,0,0,377.132,15.925,1,1,1,15.925,1,1,1
8,24,1984.4,24,2015.61,0,0,9,376.943,15.2325,1,1,1,15.2325,1,1,1
9,23,2013.29,23,2013.29,0,1,33,376.755,17.0093,1,1,1,15.2325,4.2,1,1
10,23,2013.29,23,2013.29,2,0,0,376.566,17.0093,1,0.9,1,13.7093,4.2,1,1
11,23,1952.03,23,1952.03,0,3,33,376.378,18.6084,1,0.9,1,13.7093,4.2,1,4.2
12,22,1854.86,22,1854.86,0,1,33,376.19,20.0475,1,0.9,1,13.7093,7.08,1,4.2
13,22,1842.7,22,1842.7,0,3,33,376.002,21.3428,1,0.9,1,13.7093,7.08,1,7.08
14,22,1837.05,22,1837.05,0,3,33,375.814,22.5085,1,0.9,1,13.7093,7.08,1,9.672
15,21,1825.55,21,1825.55,0,0,33,375.626,23.5576,1,0.9,1,15.6384,7.08,1,9.672
16,21,1825.55,21,1836.43,1,0,9,375.438,23.5576,1.8,0.9,1,14.9745,7.08,1,9.672
17,21,1825.55,21,1836.43,0,3,0,375.25,21.2019,1.8,0.9,1,14.9745,7.08,1,8.7048
18,20,1785.9,20,1785.9,3,0,33,375.063,21.2019,1.8,0.9,4.2,16.7771,7.08,1,8.7048
19,20,1785.9,20,1785.9,0,1,13,374.875,20.3817,1.8,0.9,4.2,16.7771,7.672,1,8.7048
20,20,1785.9,20,1789.81,0,3,9,374.688,19.2435,1.8,0.9,4.2,16.7771,7.672,1,8.73432
21,20,1785.9,20,1789.81,0,0,0,374.5,17.3192,1.8,0.9,4.2,15.0994,7.672,1,8.73432
22,20,1785.9,20,1864.69,0,0,9,374.313,16.4873,1.8,0.9,4.2,14.4894,7.672,1,8.73432
23,20,1785.9,20,1864.69,0,0,0,374.126,14.8385,1.8,0.9,4.2,13.0405,7.672,1,8.73432
24,20,1785.9,20,1866.08,0,0,9,373.939,14.2547,1.8,0.9,4.2,12.6364,7.672,1,8.73432
25,20,1785.9,20,1866.08,3,3,9,373.752,14.2547,1.8,0.9,4.68,12.6364,7.672,1,8.76089
26,20,1785.9,20,1815.62,0,1,13,373.565,14.1292,1.8,0.9,4.68,12.6364,8.2048,1,8.76089
27,20,1785.9,20,1815.62,3,3,9,373.378,14.1292,1.8,0.9,5.112,12.6364,8.2048,1,8.7848
28,20,1785.9,20,1799.62,0,3,13,373.191,14.0163,1.8,0.9,5.112,12.6364,8.2048,1,9.20632
