iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,19,1873.14,19,1873.14,0,0,33,312.883,4.2,1,1,1,4.2,1,1,1
1,19,1789.25,19,1789.25,0,0,33,312.726,7.08,1,1,1,7.08,1,1,1
2,18,1681.53,18,1681.53,2,0,33,312.57,7.08,1,4.2,1,9.672,1,1,1
3,17,1748.63,17,1748.63,0,0,33,312.414,9.672,1,4.2,1,12.0048,1,1,1
4,16,1667.81,16,1667.81,0,2,33,312.258,12.0048,1,4.2,1,12.0048,1,4.2,1
5,16,1667.81,16,1667.81,2,0,0,312.101,12.0048,1,3.78,1,10.8043,1,4.2,1
6,16,1576.17,16,1576.17,0,1,33,311.945,14.1043,1,3.78,1,10.8043,4.2,4.2,1
7,15,1721.78,15,1721.78,1,2,33,311.789,14.1043,4.2,3.78,1,10.8043,4.2,7.08,1
8,15,1687.99,15,1687.99,0,1,33,311.634,15.9939,4.2,3.78,1,10.8043,7.08,7.08,1
9,15,1667.31,15,1667.31,0,0,33,311.478,17.6945,4.2,3.78,1,13.0239,7.08,7.08,1
10,15,1667.31,15,1667.31,0,0,0,311.322,15.925,4.2,3.78,1,11.7215,7.08,7.08,1
11,15,1585.34,15,1585.34,3,2,33,311.166,15.925,4.2,3.78,4.2,11.7215,7.08,9.672,1
12,15,1548.93,15,1548.93,0,2,33,311.011,17.6325,4.2,3.78,4.2,11.7215,7.08,12.0048,1
13,15,1508.03,15,1508.03,0,2,33,310.855,19.1693,4.2,3.78,4.2,11.7215,7.08,14.1043,1
14,15,1480.78,15,1480.78,0,0,33,310.7,20.5524,4.2,3.78,4.2,13.8493,7.08,14.1043,1
15,15,1478.24,15,1478.24,0,2,33,310.544,21.7971,4.2,3.78,4.2,13.8493,7.08,15.9939,1
16,15,1478.24,15,1634.35,1,1,9,310.389,21.7971,4.68,3.78,4.2,13.8493,7.272,15.9939,1
17,15,1478.24,15,1634.35,3,0,0,310.234,21.7971,4.68,3.78,3.78,12.4644,7.272,15.9939,1
18,15,1478.24,15,1634.35,0,0,0,310.079,19.6174,4.68,3.78,3.78,11.218,7.272,15.9939,1
19,15,1478.24,15,1634.35,2,2,0,309.924,19.6174,4.68,3.402,3.78,11.218,7.272,14.3945,1
20,15,1478.24,15,1627.67,0,1,13,309.769,18.9557,4.68,3.402,3.78,11.218,7.8448,14.3945,1
21,15,1478.24,15,1656.94,0,0,9,309.614,17.9601,4.68,3.402,3.78,10.9962,7.8448,14.3945,1
22,15,1478.24,15,1656.94,2,0,0,309.459,17.9601,4.68,3.0618,3.78,9.89656,7.8448,14.3945,1
23,15,1478.24,15,1629.27,0,0,13,309.304,17.4641,4.68,3.0618,3.78,10.2069,7.8448,14.3945,1
24,14,1666.65,14,1666.65,1,2,33,309.15,17.4641,7.512,3.0618,3.78,10.2069,7.8448,16.255,1
25,14,1618.18,14,1618.18,0,1,33,308.995,19.0177,7.512,3.0618,3.78,10.2069,10.3603,16.255,1
26,14,1618.18,14,1618.18,0,0,0,308.841,17.1159,7.512,3.0618,3.78,9.18621,10.3603,16.255,1
27,14,1618.18,14,1618.18,2,2,0,308.686,17.1159,7.512,2.75562,3.78,9.18621,10.3603,14.6295,1
28,14,1618.18,14,1618.18,0,0,0,308.532,15.4043,7.512,2.75562,3.78,8.26759,10.3603,14.6295,1
29,14,1618.18,14,1618.18,3,0,0,308.378,15.4043,7.512,2.75562,3.402,7.44083,10.3603,14.6295,1
30,14,1618.18,14,1677.68,1,0,9,308.223,15.4043,7.6608,2.75562,3.402,7.59675,10.3603,14.6295,1
31,14,1618.18,14,1676.55,0,1,13,308.069,15.1639,7.6608,2.75562,3.402,7.59675,10.6243,14.6295,1
32,14,1618.18,14,1656.1,0,2,13,307.915,14.9475,7.6608,2.75562,3.402,7.59675,10.6243,14.4666,1
33,14,1618.18,14,1634.62,1,1,13,307.761,14.9475,8.19472,2.75562,3.402,7.59675,10.8619,14.4666,1
34,14,1618.18,14,1649.47,0,2,9,307.607,14.3528,8.19472,2.75562,3.402,7.59675,10.8619,13.9199,1
35,14,1540.07,14,1540.07,3,2,33,307.454,14.3528,8.19472,2.75562,6.3618,7.59675,10.8619,15.8279,1
36,14,1529.21,14,1529.21,0,1,33,307.3,16.2175,8.19472,2.75562,6.3618,7.59675,13.0757,15.8279,1
37,14,1529.21,14,1529.21,3,0,0,307.146,16.2175,8.19472,2.75562,5.72562,6.83707,13.0757,15.8279,1
38,14,1448.3,14,1448.3,3,1,33,306.993,16.2175,8.19472,2.75562,8.45306,6.83707,15.0681,15.8279,1
