iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,7,1924.22,7,1924.22,1,1,33,262.707,1,4.2,1,1,1,4.2,1,1
1,5,1826.07,5,1826.07,1,3,33,262.576,1,7.08,1,1,1,4.2,1,4.2
2,5,1826.07,5,1826.07,1,0,0,262.444,1,6.372,1,1,0.9,4.2,1,4.2
3,5,1648,5,1648,0,1,33,262.313,4.2,6.372,1,1,0.9,7.08,1,4.2
4,4,1755.63,4,1755.63,1,1,33,262.182,4.2,9.0348,1,1,0.9,9.672,1,4.2
5,4,1620.06,4,1620.06,3,1,33,262.051,4.2,9.0348,1,4.2,0.9,12.0048,1,4.2
6,4,1620.06,4,1620.06,2,1,0,261.92,4.2,9.0348,0.9,4.2,0.9,10.8043,1,4.2
7,4,1620.06,4,1620.06,0,3,0,261.789,3.78,9.0348,0.9,4.2,0.9,10.8043,1,3.78
8,4,1620.06,4,1712.58,1,1,9,261.658,3.78,9.03132,0.9,4.2,0.9,10.6239,1,3.78
9,4,1620.06,4,2032.74,1,1,9,261.527,3.78,9.02819,0.9,4.2,0.9,10.4615,1,3.78
10,4,1620.06,4,2032.74,1,1,0,261.396,3.78,8.12537,0.9,4.2,0.9,9.41535,1,3.78
11,4,1620.06,4,1709.35,2,3,13,261.266,3.78,8.12537,2.11,4.2,0.9,9.41535,1,4.702
12,4,1620.06,4,1808.5,1,0,9,261.135,3.78,8.21283,2.11,4.2,1.71,9.41535,1,4.702
13,4,1620.06,4,1808.5,0,1,0,261.004,3.402,8.21283,2.11,4.2,1.71,8.47381,1,4.702
14,4,1620.06,4,1732.46,0,1,13,260.874,4.3618,8.21283,2.11,4.2,1.71,8.92643,1,4.702
15,4,1620.06,4,1765.61,1,1,9,260.743,4.3618,8.29155,2.11,4.2,1.71,8.93379,1,4.702
16,4,1620.06,4,1646.51,0,1,13,260.613,5.22562,8.29155,2.11,4.2,1.71,9.34041,1,4.702
17,4,1532.77,4,1532.77,2,3,33,260.483,5.22562,8.29155,5.199,4.2,1.71,9.34041,1,7.5318
18,4,1532.77,4,1532.77,2,3,0,260.353,5.22562,8.29155,4.6791,4.2,1.71,9.34041,1,6.77862
19,4,1523.7,4,1523.7,2,1,33,260.222,5.22562,8.29155,7.51119,4.2,1.71,11.7064,1,6.77862
20,4,1523.7,4,1523.7,2,3,0,260.092,5.22562,8.29155,6.76007,4.2,1.71,11.7064,1,6.10076
21,4,1523.7,4,1700.27,1,3,9,259.962,5.22562,8.36239,6.76007,4.2,1.71,11.7064,1,6.39068
22,4,1523.7,4,1706.54,1,0,9,259.832,5.22562,8.42615,6.76007,4.2,2.439,11.7064,1,6.39068
23,4,1523.7,4,1541.17,2,1,13,259.702,5.22562,8.42615,7.38406,4.2,2.439,11.8357,1,6.39068
24,4,1523.7,4,1541.17,1,1,0,259.572,5.22562,7.58354,7.38406,4.2,2.439,10.6522,1,6.39068
25,4,1523.7,4,1541.17,0,0,0,259.443,4.70306,7.58354,7.38406,4.2,2.1951,10.6522,1,6.39068
26,4,1523.7,4,1541.17,0,2,0,259.313,4.23275,7.58354,7.38406,4.2,2.1951,10.6522,0.9,6.39068
27,4,1448.66,4,1448.66,2,3,33,259.183,4.23275,7.58354,9.94566,4.2,2.1951,10.6522,0.9,9.05161
28,4,1448.66,4,1448.66,3,3,0,259.054,4.23275,7.58354,9.94566,3.78,2.1951,10.6522,0.9,8.14645
29,4,1448.66,4,1448.66,3,3,0,258.924,4.23275,7.58354,9.94566,3.402,2.1951,10.6522,0.9,7.33181
30,4,1448.66,4,1448.66,1,1,0,258.795,4.23275,6.82519,9.94566,3.402,2.1951,9.58694,0.9,7.33181
31,4,1448.66,4,1448.66,2,1,0,258.665,4.23275,6.82519,8.95109,3.402,2.1951,8.62825,0.9,7.33181
32,4,1448.66,4,1571.81,1,3,9,258.536,4.23275,7.04267,8.95109,3.402,2.1951,8.62825,0.9,7.49863
33,4,1448.66,4,1571.81,1,1,0,258.407,4.23275,6.3384,8.95109,3.402,2.1951,7.76542,0.9,7.49863
34,4,1448.66,4,1571.61,3,3,13,258.278,4.23275,6.3384,8.95109,4.3618,2.1951,7.76542,0.9,8.04876
35,4,1448.66,4,1515.72,2,1,13,258.148,4.23275,6.3384,9.35598,4.3618,2.1951,8.28888,0.9,8.04876
36,4,1431.12,4,1431.12,2,1,33,258.019,4.23275,6.3384,11.7204,4.3618,2.1951,10.76,0.9,8.04876
37,4,1431.12,4,1431.12,2,1,0,257.89,4.23275,6.3384,10.5483,4.3618,2.1951,9.68399,0.9,8.04876
38,4,1431.12,4,1442.04,3,1,9,257.761,4.23275,6.3384,10.5483,4.82562,2.1951,9.61559,0.9,8.04876
39,4,1431.12,4,1442.04,2,1,0,257.632,4.23275,6.3384,9.49351,4.82562,2.1951,8.65404,0.9,8.04876
40,4,1431.12,4,1442.04,2,1,0,257.504,4.23275,6.3384,8.54416,4.82562,2.1951,7.78863,0.9,8.04876
41,4,1431.12,4,1442.04,2,3,0,257.375,4.23275,6.3384,7.68974,4.82562,2.1951,7.78863,0.9,7.24389
42,4,1431.12,4,1442.04,1,3,0,257.246,4.23275,5.70456,7.68974,4.82562,2.1951,7.78863,0.9,6.5195
43,4,1431.12,4,1442.04,0,3,0,257.118,3.80948,5.70456,7.68974,4.82562,2.1951,7.78863,0.9,5.86755
