iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,5,1092.17,5,1092.17,0,0,33,159.325,4.2,1,1,1,4.2,1,1,1
1,3,995.188,3,995.188,1,0,33,159.245,4.2,4.2,1,1,7.08,1,1,1
2,3,924.692,3,924.692,1,0,33,159.166,4.2,7.08,1,1,9.672,1,1,1
3,3,924.692,3,924.692,1,0,0,159.086,4.2,6.372,1,1,8.7048,1,1,1
4,3,924.692,3,1049.2,1,0,9,159.006,4.2,6.6348,1,1,8.73432,1,1,1
5,3,924.692,3,1047.74,1,0,13,158.927,4.2,7.27132,1,1,9.16089,1,1,1
6,3,924.692,3,1047.74,1,2,0,158.847,4.2,6.54419,1,1,9.16089,1,0.9,1
7,3,924.692,3,1079.33,1,3,9,158.768,4.2,6.78977,1,1,9.16089,1,0.9,1.8
8,3,924.692,3,1079.33,1,1,0,158.689,4.2,6.11079,1,1,9.16089,0.9,0.9,1.8
9,3,924.692,3,1017.03,0,0,13,158.609,5.08,6.11079,1,1,9.5448,0.9,0.9,1.8
10,3,924.692,3,1020.28,0,0,9,158.53,5.472,6.11079,1,1,9.49032,0.9,0.9,1.8
11,3,924.692,3,1040.99,1,0,9,158.451,5.472,6.39971,1,1,9.44129,0.9,0.9,1.8
12,3,924.692,3,1002.42,0,0,13,158.371,6.2248,6.39971,1,1,9.79716,0.9,0.9,1.8
13,3,924.692,3,1002.42,0,0,0,158.292,5.60232,6.39971,1,1,8.81744,0.9,0.9,1.8
14,3,924.692,3,1009.83,0,0,9,158.213,5.94209,6.39971,1,1,8.8357,0.9,0.9,1.8
15,3,924.692,3,969.316,1,0,13,158.134,5.94209,7.05974,1,1,9.25213,0.9,0.9,1.8
16,3,924.692,3,925.883,2,3,13,158.055,5.94209,7.05974,2.2,1,9.25213,0.9,0.9,2.92
17,3,919.114,3,919.114,0,3,33,157.976,8.64788,7.05974,2.2,1,9.25213,0.9,0.9,5.928
18,3,919.114,3,934.413,0,0,9,157.897,8.68309,7.05974,2.2,1,9.22692,0.9,0.9,5.928
19,3,919.114,3,934.413,0,3,0,157.818,7.81478,7.05974,2.2,1,9.22692,0.9,0.9,5.3352
20,3,919.114,3,1012.23,1,0,9,157.739,7.81478,7.25377,2.2,1,9.20422,0.9,0.9,5.3352
21,3,919.114,3,982.897,0,0,13,157.66,8.3333,7.25377,2.2,1,9.5838,0.9,0.9,5.3352
22,3,919.114,3,982.486,0,0,13,157.581,8.79997,7.25377,2.2,1,9.92542,0.9,0.9,5.3352
23,3,919.114,3,974.018,0,3,13,157.503,9.21998,7.25377,2.2,1,9.92542,0.9,0.9,6.10168
24,3,919.114,3,949.502,1,0,13,157.424,9.21998,7.82839,2.2,1,10.2329,0.9,0.9,6.10168
25,3,919.114,3,933.474,0,0,13,157.345,9.59798,7.82839,2.2,1,10.5096,0.9,0.9,6.10168
26,3,911.981,3,911.981,0,0,33,157.266,11.9382,7.82839,2.2,1,12.7586,0.9,0.9,6.10168
27,3,911.981,3,911.981,1,0,0,157.188,11.9382,7.04555,2.2,1,11.4828,0.9,0.9,6.10168
28,3,887.017,3,887.017,0,3,33,157.109,14.0444,7.04555,2.2,1,11.4828,0.9,0.9,8.79151
29,3,858.986,3,858.986,2,0,33,157.031,14.0444,7.04555,5.28,1,13.6345,0.9,0.9,8.79151
30,3,838.476,3,838.476,0,3,33,156.952,15.9399,7.04555,5.28,1,13.6345,0.9,0.9,11.2124
31,3,838.476,3,864.78,0,0,9,156.874,15.2459,7.04555,5.28,1,13.171,0.9,0.9,11.2124
32,3,838.476,3,868.762,0,0,9,156.795,14.6213,7.04555,5.28,1,12.7539,0.9,0.9,11.2124
33,3,838.476,3,903.393,2,0,9,156.717,14.6213,7.04555,5.652,1,12.3785,0.9,0.9,11.2124
34,3,838.476,3,943.991,1,3,9,156.639,14.6213,7.241,5.652,1,12.3785,0.9,0.9,10.9911
35,3,838.476,3,917.315,0,0,13,156.56,14.4592,7.241,5.652,1,12.4407,0.9,0.9,10.9911
36,3,838.476,3,916.694,0,3,13,156.482,14.3133,7.241,5.652,1,12.4407,0.9,0.9,11.192
37,3,838.476,3,887.502,3,3,13,156.404,14.3133,7.241,5.652,2.2,12.4407,0.9,0.9,11.3728
38,3,838.476,3,896.519,2,0,9,156.325,14.3133,7.241,5.9868,2.2,12.0966,0.9,0.9,11.3728
39,3,838.476,3,887.969,0,0,13,156.247,14.182,7.241,5.9868,2.2,12.187,0.9,0.9,11.3728
40,3,838.476,3,1010.08,1,3,9,156.169,14.182,7.4169,5.9868,2.2,12.187,0.9,0.9,11.1355
41,3,838.476,3,977.355,0,3,13,156.091,14.0638,7.4169,5.9868,2.2,12.187,0.9,0.9,11.322
42,3,838.476,3,1003.15,0,0,9,156.013,13.5574,7.4169,5.9868,2.2,11.8683,0.9,0.9,11.322
43,3,838.476,3,1023.15,1,0,9,155.935,13.5574,7.57521,5.9868,2.2,11.5814,0.9,0.9,11.322
44,3,838.476,3,1024.17,1,3,9,155.857,13.5574,7.71769,5.9868,2.2,11.5814,0.9,0.9,11.0898
45,3,838.476,3,1054.21,1,0,9,155.779,13.5574,7.84592,5.9868,2.2,11.3233,0.9,0.9,11.0898
46,3,838.476,3,1045.38,0,3,13,155.701,13.5016,7.84592,5.9868,2.2,11.3233,0.9,0.9,11.2808
47,3,838.476,3,1045.38,2,3,0,155.623,13.5016,7.84592,5.38812,2.2,11.3233,0.9,0.9,10.1527
48,3,838.476,3,1045.38,1,3,0,155.546,13.5016,7.06133,5.38812,2.2,11.3233,0.9,0.9,9.13745
49,3,838.476,3,1198.25,1,3,9,155.468,13.5016,7.25519,5.38812,2.2,11.3233,0.9,0.9,9.1237
50,3,838.476,3,1177.18,0,0,13,155.39,13.4515,7.25519,5.38812,2.2,11.491,0.9,0.9,9.1237
51,3,838.476,3,1111.68,2,0,13,155.312,13.4515,7.25519,6.14931,2.2,11.6419,0.9,0.9,9.1237
52,3,838.476,3,1026.98,2,0,13,155.235,13.4515,7.25519,6.83438,2.2,11.7777,0.9,0.9,9.1237
53,3,838.476,3,1014.95,0,2,13,155.157,13.4063,7.25519,6.83438,2.2,11.7777,0.9,2.11,9.1237
54,3,838.476,3,963.925,0,1,13,155.08,13.3657,7.25519,6.83438,2.2,11.7777,2.11,2.11,9.1237
55,3,838.476,3,981.454,0,3,9,155.002,12.9291,7.25519,6.83438,2.2,11.7777,2.11,2.11,9.11133
56,3,838.476,3,1077.77,1,2,9,154.925,12.9291,7.42967,6.83438,2.2,11.7777,2.11,2.799,9.11133
57,3,838.476,3,1096.5,0,0,9,154.847,12.5362,7.42967,6.83438,2.2,11.4999,2.11,2.799,9.11133
58,3,838.476,3,1088.38,0,0,13,154.77,12.5826,7.42967,6.83438,2.2,11.6499,2.11,2.799,9.11133
59,3,838.476,3,1088.38,1,0,0,154.692,12.5826,6.68671,6.83438,2.2,10.4849,2.11,2.799,9.11133
60,3,838.476,3,1128.78,1,0,9,154.615,12.5826,6.91804,6.83438,2.2,10.3364,2.11,2.799,9.11133
61,3,838.476,3,1043.73,3,0,13,154.538,12.5826,6.91804,6.83438,3.28,10.6028,2.11,2.799,9.11133
62,3,838.476,3,1006.21,3,0,13,154.46,12.5826,6.91804,6.83438,4.252,10.8425,2.11,2.799,9.11133
63,3,838.476,3,1006.21,1,0,0,154.383,12.5826,6.22623,6.83438,4.252,9.75826,2.11,2.799,9.11133
64,3,838.476,3,970.333,0,0,13,154.306,12.6243,6.22623,6.83438,4.252,10.0824,2.11,2.799,9.11133
65,3,838.476,3,970.333,1,3,0,154.229,12.6243,5.60361,6.83438,4.252,10.0824,2.11,2.799,8.2002
66,3,838.476,3,981.309,1,3,9,154.152,12.6243,5.94325,6.83438,4.252,10.0824,2.11,2.799,8.28018
67,3,838.476,3,981.309,1,3,0,154.075,12.6243,5.34892,6.83438,4.252,10.0824,2.11,2.799,7.45216
68,3,838.476,3,958.552,1,3,13,153.998,12.6243,6.11403,6.83438,4.252,10.0824,2.11,2.799,8.00695
69,3,838.476,3,1038.78,0,3,9,153.921,12.2619,6.11403,6.83438,4.252,10.0824,2.11,2.799,8.10625
