iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,18,1581.44,18,1581.44,2,1,33,284.505,1,1,4.2,1,1,4.2,1,1
1,17,1507.55,17,1507.55,2,1,33,284.363,1,1,7.08,1,1,7.08,1,1
2,16,1591.28,16,1591.28,1,2,33,284.221,1,4.2,7.08,1,1,7.08,4.2,1
3,15,1838.5,15,1838.5,1,1,33,284.079,1,7.08,7.08,1,1,9.672,4.2,1
4,15,1838.5,15,1838.5,2,0,0,283.937,1,7.08,6.372,1,0.9,9.672,4.2,1
5,15,1838.5,15,1895.87,1,1,9,283.795,1,7.272,6.372,1,0.9,9.6048,4.2,1
6,15,1838.5,15,1903.92,1,1,9,283.653,1,7.4448,6.372,1,0.9,9.54432,4.2,1
7,15,1838.5,15,1845.36,3,1,13,283.511,1,7.4448,6.372,2.2,0.9,9.88989,4.2,1
8,15,1838.5,15,1845.36,2,2,0,283.369,1,7.4448,5.7348,2.2,0.9,9.88989,3.78,1
9,15,1838.5,15,1845.36,2,1,0,283.228,1,7.4448,5.16132,2.2,0.9,8.9009,3.78,1
10,15,1640.06,15,1640.06,2,2,33,283.086,1,7.4448,7.94519,2.2,0.9,8.9009,6.702,1
11,15,1575.53,15,1575.53,2,1,33,282.945,1,7.4448,10.4507,2.2,0.9,11.3108,6.702,1
12,15,1536.94,15,1536.94,3,1,33,282.803,1,7.4448,10.4507,5.28,0.9,13.4797,6.702,1
13,15,1536.94,15,1536.94,2,1,0,282.662,1,7.4448,9.4056,5.28,0.9,12.1318,6.702,1
14,15,1512.36,15,1512.36,3,1,33,282.52,1,7.4448,9.4056,8.052,0.9,14.2186,6.702,1
15,15,1512.36,15,1512.36,1,1,0,282.379,1,6.70032,9.4056,8.052,0.9,12.7967,6.702,1
16,15,1512.36,15,1616.67,1,2,9,282.238,1,6.93029,9.4056,8.052,0.9,12.7967,6.9318,1
17,15,1512.36,15,1616.67,2,1,0,282.097,1,6.93029,8.46504,8.052,0.9,11.517,6.9318,1
18,15,1512.36,15,1616.67,3,1,0,281.956,1,6.93029,8.46504,7.2468,0.9,10.3653,6.9318,1
19,14,1716.27,14,1716.27,1,1,33,281.815,1,9.53726,8.46504,7.2468,0.9,12.6288,6.9318,1
20,14,1716.27,14,1716.27,1,0,0,281.674,1,8.58353,8.46504,7.2468,0.81,12.6288,6.9318,1
21,14,1716.27,14,1716.27,2,2,0,281.533,1,8.58353,7.61854,7.2468,0.81,12.6288,6.23862,1
22,14,1716.27,14,1767.17,1,1,9,281.392,1,8.62518,7.61854,7.2468,0.81,12.2659,6.23862,1
23,14,1578.11,14,1578.11,2,2,33,281.252,1,8.62518,10.1567,7.2468,0.81,12.2659,8.91476,1
