iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,32,2336.81,32,2336.81,1,1,33,378.454,1,4.2,1,1,1,4.2,1,1
1,24,2072.8,24,2072.8,1,3,33,378.265,1,7.08,1,1,1,4.2,1,4.2
2,20,1985.03,20,1985.03,1,1,33,378.076,1,9.672,1,1,1,7.08,1,4.2
3,20,1985.03,20,2013.58,1,3,9,377.887,1,9.6048,1,1,1,7.08,1,4.68
4,20,1985.03,20,2011.2,1,3,13,377.698,1,9.94432,1,1,1,7.08,1,5.512
5,20,1985.03,20,2011.2,1,2,0,377.509,1,8.94989,1,1,1,7.08,0.9,5.512
6,20,1985.03,20,2079.02,1,1,9,377.32,1,8.9549,1,1,1,7.272,0.9,5.512
7,20,1985.03,20,2079.02,1,1,0,377.132,1,8.05941,1,1,1,6.5448,0.9,5.512
8,20,1985.03,20,2079.02,3,1,0,376.943,1,8.05941,1,0.9,1,5.89032,0.9,5.512
9,20,1985.03,20,2079.02,3,3,0,376.755,1,8.05941,1,0.81,1,5.89032,0.9,4.9608
10,20,1985.03,20,2055.46,1,1,13,376.566,1,8.55347,1,0.81,1,6.60129,0.9,4.9608
11,20,1985.03,20,2033.45,1,1,13,376.378,1,8.99812,1,0.81,1,7.24116,0.9,4.9608
12,20,1985.03,20,1987.26,1,2,13,376.19,1,9.39831,1,0.81,1,7.24116,2.11,4.9608
13,20,1985.03,20,2067.11,1,1,9,376.002,1,9.35848,1,0.81,1,7.41704,2.11,4.9608
14,20,1985.03,20,2067.11,1,3,0,375.814,1,8.42263,1,0.81,1,7.41704,2.11,4.46472
15,20,1985.03,20,2067.11,2,3,0,375.626,1,8.42263,0.9,0.81,1,7.41704,2.11,4.01825
16,20,1985.03,20,2067.11,0,3,0,375.438,0.9,8.42263,0.9,0.81,1,7.41704,2.11,3.61642
17,20,1985.03,20,2067.11,1,1,0,375.25,0.9,7.58037,0.9,0.81,1,6.67534,2.11,3.61642
18,20,1985.03,20,2067.11,1,1,0,375.063,0.9,6.82233,0.9,0.81,1,6.00781,2.11,3.61642
19,20,1934.69,20,1934.69,3,2,33,374.875,0.9,6.82233,0.9,4.029,1,6.00781,5.199,3.61642
20,20,1934.69,20,1934.69,1,2,0,374.688,0.9,6.1401,0.9,4.029,1,6.00781,4.6791,3.61642
21,20,1934.69,20,1934.69,2,0,0,374.5,0.9,6.1401,0.81,4.029,0.9,6.00781,4.6791,3.61642
22,20,1892.29,20,1892.29,2,1,33,374.313,0.9,6.1401,4.029,4.029,0.9,8.70702,4.6791,3.61642
23,20,1824.87,20,1824.87,2,1,33,374.126,0.9,6.1401,6.9261,4.029,0.9,11.1363,4.6791,3.61642
24,20,1824.87,20,1974.35,1,3,9,373.939,0.9,6.42609,6.9261,4.029,0.9,11.1363,4.6791,4.15478
25,20,1824.87,20,1901.66,2,3,13,373.752,0.9,6.42609,7.53349,4.029,0.9,11.1363,4.6791,5.0393
26,20,1824.87,20,1901.66,1,1,0,373.565,0.9,5.78348,7.53349,4.029,0.9,10.0227,4.6791,5.0393
27,20,1824.87,20,1901.66,3,0,0,373.378,0.9,5.78348,7.53349,3.6261,0.81,10.0227,4.6791,5.0393
28,20,1824.87,20,1901.66,2,3,0,373.191,0.9,5.78348,6.78014,3.6261,0.81,10.0227,4.6791,4.53537
