iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,18,1837.03,18,1837.03,2,2,33,305.738,1,1,4.2,1,1,1,4.2,1
1,16,1716.08,16,1716.08,2,2,33,305.585,1,1,7.08,1,1,1,7.08,1
2,16,1703.49,16,1703.49,0,2,33,305.433,4.2,1,7.08,1,1,1,9.672,1
3,16,1703.49,16,1722.82,3,2,9,305.28,4.2,1,7.08,1.8,1,1,9.6048,1
4,16,1703.49,16,1711,2,2,13,305.127,4.2,1,7.672,1.8,1,1,9.94432,1
5,16,1703.49,16,1730.34,0,2,9,304.975,4.68,1,7.672,1.8,1,1,9.84989,1
6,16,1703.49,16,1730.34,2,3,0,304.822,4.68,1,6.9048,1.8,1,1,9.84989,0.9
7,16,1695.94,16,1695.94,2,2,33,304.67,4.68,1,9.51432,1.8,1,1,12.1649,0.9
8,16,1667.6,16,1667.6,3,1,33,304.517,4.68,1,9.51432,4.92,1,4.2,12.1649,0.9
9,16,1667.6,16,1707.77,0,0,9,304.365,5.112,1,9.51432,4.92,1.8,4.2,12.1649,0.9
10,15,1636.42,15,1636.42,0,2,33,304.213,7.9008,1,9.51432,4.92,1.8,4.2,14.2484,0.9
11,15,1636.42,15,1636.42,2,0,0,304.061,7.9008,1,8.56289,4.92,1.62,4.2,14.2484,0.9
12,15,1611.69,15,1611.69,0,2,33,303.909,10.4107,1,8.56289,4.92,1.62,4.2,16.1236,0.9
13,15,1611.69,15,1611.69,1,2,0,303.757,10.4107,0.9,8.56289,4.92,1.62,4.2,14.5112,0.9
14,15,1594.51,15,1594.51,0,2,33,303.605,12.6696,0.9,8.56289,4.92,1.62,4.2,16.3601,0.9
15,15,1588.78,15,1588.78,3,2,33,303.453,12.6696,0.9,8.56289,7.728,1.62,4.2,18.0241,0.9
16,15,1534.51,15,1534.51,2,2,33,303.301,12.6696,0.9,11.0066,7.728,1.62,4.2,19.5217,0.9
17,14,1477.42,14,1477.42,2,2,33,303.15,12.6696,0.9,13.2059,7.728,1.62,4.2,20.8695,0.9
18,14,1477.42,14,1477.42,0,2,13,302.998,12.7027,0.9,13.2059,7.728,1.62,4.2,20.0826,0.9
19,14,1477.42,14,1477.42,3,0,0,302.847,12.7027,0.9,13.2059,6.9552,1.458,4.2,20.0826,0.9
