iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,16,1756.58,16,1756.58,0,2,33,281.661,4.2,1,1,1,1,1,4.2,1
1,16,1756.58,16,1756.58,0,1,0,281.521,3.78,1,1,1,1,0.9,4.2,1
2,15,1957.46,15,1957.46,1,2,33,281.38,3.78,4.2,1,1,1,0.9,7.08,1
3,15,1957.46,15,1976.92,1,2,9,281.239,3.78,4.68,1,1,1,0.9,7.272,1
4,15,1953.51,15,1953.51,0,2,33,281.099,6.702,4.68,1,1,1,0.9,9.8448,1
5,15,1830.28,15,1830.28,0,2,33,280.958,9.3318,4.68,1,1,1,0.9,12.1603,1
6,14,1878.13,14,1878.13,1,2,33,280.818,9.3318,7.512,1,1,1,0.9,14.2443,1
7,14,1878.13,14,1878.13,0,3,0,280.677,8.39862,7.512,1,1,1,0.9,14.2443,0.9
8,14,1789.22,14,1789.22,0,2,33,280.537,10.8588,7.512,1,1,1,0.9,16.1199,0.9
9,14,1789.22,14,1837.3,1,2,9,280.397,10.8588,7.6608,1,1,1,0.9,15.4079,0.9
10,14,1786.86,14,1786.86,0,2,33,280.256,13.0729,7.6608,1,1,1,0.9,17.1671,0.9
11,14,1786.86,14,1786.86,0,3,0,280.116,11.7656,7.6608,1,1,1,0.9,17.1671,0.81
12,14,1776.71,14,1776.71,0,2,33,279.976,13.889,7.6608,1,1,1,0.9,18.7504,0.81
13,14,1753.23,14,1753.23,0,2,33,279.836,15.8001,7.6608,1,1,1,0.9,20.1753,0.81
14,14,1753.23,14,1788.02,1,2,9,279.696,15.8001,7.79472,1,1,1,0.9,19.0578,0.81
15,14,1753.23,14,1759.92,1,2,13,279.556,15.8001,8.31525,1,1,1,0.9,18.452,0.81
16,13,1757.59,13,1757.59,0,2,33,279.417,17.5201,8.31525,1,1,1,0.9,19.9068,0.81
17,13,1646.43,13,1646.43,3,2,33,279.277,17.5201,8.31525,1,4.2,1,0.9,21.2161,0.81
18,13,1641.45,13,1641.45,0,2,33,279.137,19.0681,8.31525,1,4.2,1,0.9,22.3945,0.81
19,13,1641.45,13,1674.28,0,2,9,278.998,18.0613,8.31525,1,4.2,1,0.9,21.0551,0.81
20,13,1641.45,13,1697.21,0,2,9,278.858,17.1552,8.31525,1,4.2,1,0.9,19.8496,0.81
21,13,1553.55,13,1553.55,0,2,33,278.719,18.7396,8.31525,1,4.2,1,0.9,21.1646,0.81
22,13,1553.55,13,1615.07,0,2,9,278.579,17.7657,8.31525,1,4.2,1,0.9,19.9481,0.81
23,13,1553.55,13,1610.94,0,3,13,278.44,17.2891,8.31525,1,4.2,1,0.9,19.9481,2.029
24,13,1553.55,13,1608.2,0,2,13,278.301,16.8602,8.31525,1,4.2,1,0.9,19.2533,2.029
25,13,1553.55,13,1608.2,0,2,0,278.162,15.1742,8.31525,1,4.2,1,0.9,17.328,2.029
26,13,1553.55,13,1625.07,0,2,9,278.023,14.5568,8.31525,1,4.2,1,0.9,16.4952,2.029
