iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,15,2321.9,15,2321.9,0,2,33,370.381,4.2,1,1,1,1,1,4.2,1
1,15,2222.93,15,2222.93,0,1,33,370.196,7.08,1,1,1,1,4.2,4.2,1
2,15,2105.91,15,2105.91,0,2,33,370.011,9.672,1,1,1,1,4.2,7.08,1
3,13,1803.34,13,1803.34,0,1,33,369.826,12.0048,1,1,1,1,7.08,7.08,1
4,10,1644.7,10,1644.7,0,1,33,369.641,14.1043,1,1,1,1,9.672,7.08,1
5,10,1537.65,10,1537.65,0,1,33,369.456,15.9939,1,1,1,1,12.0048,7.08,1
6,9,1500.39,9,1500.39,0,1,33,369.271,17.6945,1,1,1,1,14.1043,7.08,1
7,9,1498.75,9,1498.75,2,1,33,369.086,17.6945,1,4.2,1,1,15.9939,7.08,1
8,9,1497.1,9,1497.1,0,1,33,368.902,19.225,1,4.2,1,1,17.6945,7.08,1
9,9,1444.19,9,1444.19,0,1,33,368.717,20.6025,1,4.2,1,1,19.225,7.08,1
10,8,1413.32,8,1413.32,0,1,33,368.533,21.8423,1,4.2,1,1,20.6025,7.08,1
11,8,1400.19,8,1400.19,0,0,33,368.349,22.9581,1,4.2,1,4.2,20.6025,7.08,1
12,8,1400.19,8,1406.34,0,2,9,368.165,21.5623,1,4.2,1,4.2,20.6025,7.272,1
13,8,1378.39,8,1378.39,2,1,33,367.981,21.5623,1,7.08,1,4.2,21.8423,7.272,1
14,8,1336.83,8,1336.83,2,1,33,367.797,21.5623,1,9.672,1,4.2,22.9581,7.272,1
15,8,1336.83,8,1387.89,2,2,9,367.613,21.5623,1,9.6048,1,4.2,22.9581,7.4448,1
16,8,1336.83,8,1408.74,0,0,9,367.429,20.306,1,9.6048,1,4.68,22.9581,7.4448,1
17,8,1336.83,8,1406.74,0,2,13,367.245,19.5754,1,9.6048,1,4.68,22.9581,8.00032,1
18,8,1336.83,8,1342.05,2,2,13,367.062,19.5754,1,9.94432,1,4.68,22.9581,8.50029,1
19,8,1327.96,8,1327.96,0,2,33,366.878,20.9179,1,9.94432,1,4.68,22.9581,10.9503,1
20,7,1496.48,7,1496.48,1,1,33,366.695,20.9179,4.2,9.94432,1,4.68,23.9623,10.9503,1
21,7,1496.48,7,1536.57,2,1,9,366.511,20.9179,4.2,9.84989,1,4.68,22.466,10.9503,1
22,7,1496.48,7,1534.44,3,2,13,366.328,20.9179,4.2,9.84989,2.2,4.68,22.466,11.1552,1
23,6,1548.47,6,1548.47,0,1,33,366.145,22.1261,4.2,9.84989,2.2,4.68,23.5194,11.1552,1
24,6,1548.47,6,1612.46,0,0,9,365.962,20.8135,4.2,9.84989,2.2,5.112,23.5194,11.1552,1
25,6,1516.22,6,1516.22,0,1,33,365.779,22.0321,4.2,9.84989,2.2,5.112,24.4675,11.1552,1
26,6,1516.22,6,1733.05,1,1,9,365.596,22.0321,4.68,9.84989,2.2,5.112,22.9207,11.1552,1
27,5,1657.31,5,1657.31,0,1,33,365.413,23.1289,4.68,9.84989,2.2,5.112,23.9287,11.1552,1
28,5,1606.43,5,1606.43,0,1,33,365.23,24.116,4.68,9.84989,2.2,5.112,24.8358,11.1552,1
