iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,8,1196.19,8,1196.19,3,0,33,182.917,1,1,1,4.2,4.2,1,1,1
1,8,1183.09,8,1183.09,3,1,33,182.826,1,1,1,7.08,4.2,4.2,1,1
2,7,936.722,7,936.722,2,2,33,182.735,1,1,4.2,7.08,4.2,4.2,4.2,1
3,7,842.919,7,842.919,2,2,33,182.643,1,1,7.08,7.08,4.2,4.2,7.08,1
4,7,840.999,7,840.999,3,2,33,182.552,1,1,7.08,9.672,4.2,4.2,9.672,1
5,7,839.514,7,839.514,2,1,33,182.461,1,1,9.672,9.672,4.2,7.08,9.672,1
6,7,839.514,7,840.03,3,2,9,182.369,1,1,9.672,9.6048,4.2,7.08,9.6048,1
7,6,784.623,6,784.623,2,2,33,182.278,1,1,12.0048,9.6048,4.2,7.08,11.9443,1
8,4,839.816,4,839.816,1,2,33,182.187,1,4.2,12.0048,9.6048,4.2,7.08,14.0499,1
9,4,717.672,4,717.672,2,1,33,182.096,1,4.2,14.1043,9.6048,4.2,9.672,14.0499,1
10,4,704.394,4,704.394,2,2,33,182.005,1,4.2,15.9939,9.6048,4.2,9.672,15.9449,1
11,4,704.394,4,705.169,3,0,9,181.914,1,4.2,15.9939,9.54432,4.68,9.672,15.9449,1
12,4,704.394,4,705.169,3,0,0,181.823,1,4.2,15.9939,8.58989,4.212,9.672,15.9449,1
13,4,704.394,4,705.791,2,2,9,181.732,1,4.2,15.2945,8.58989,4.212,9.672,15.2504,1
14,4,704.394,4,705.791,2,2,0,181.641,1,4.2,13.765,8.58989,4.212,9.672,13.7254,1
15,4,704.394,4,705.791,2,2,9,181.55,1,4.2,13.2885,8.58989,4.212,9.672,13.2528,1
16,4,704.394,4,750.388,2,0,9,181.46,1,4.2,12.8597,8.58989,4.6908,9.672,13.2528,1
17,4,703.338,4,703.338,2,2,33,181.369,1,4.2,14.8737,8.58989,4.6908,9.672,15.2275,1
18,4,703.338,4,906.273,1,1,9,181.278,1,4.68,14.8737,8.58989,4.6908,9.6048,15.2275,1
19,4,703.338,4,882.941,3,2,13,181.187,1,4.68,14.8737,9.0309,4.6908,9.6048,15.0048,1
20,4,703.338,4,798.916,2,1,13,181.097,1,4.68,14.6863,9.0309,4.6908,9.94432,15.0048,1
21,4,703.338,4,798.916,3,0,9,181.006,1,4.68,14.6863,9.02781,5.12172,9.94432,15.0048,1
22,4,703.338,4,798.916,2,0,0,180.916,1,4.68,13.2177,9.02781,4.60955,9.94432,15.0048,1
23,4,703.338,4,798.916,3,0,9,180.825,1,4.68,13.2177,9.02503,5.04859,9.94432,15.0048,1
24,4,703.338,4,798.916,2,0,0,180.735,1,4.68,11.8959,9.02503,4.54373,9.94432,15.0048,1
25,4,703.338,4,838.722,1,1,9,180.645,1,5.112,11.8959,9.02503,4.54373,9.84989,15.0048,1
26,4,703.338,4,838.722,1,2,0,180.554,1,4.6008,11.8959,9.02503,4.54373,9.84989,13.5043,1
27,4,703.338,4,810.693,3,2,13,180.464,1,4.6008,11.8959,9.42253,4.54373,9.84989,13.4539,1
28,4,703.338,4,807.629,2,2,13,180.374,1,4.6008,12.0063,9.42253,4.54373,9.84989,13.4085,1
29,4,703.338,4,806.784,3,1,13,180.284,1,4.6008,12.0063,9.78027,4.54373,10.1649,13.4085,1
30,4,703.338,4,795.449,3,1,13,180.193,1,4.6008,12.0063,10.1022,4.54373,10.4484,13.4085,1
31,4,703.338,4,849.938,3,1,9,180.103,1,4.6008,12.0063,9.99202,4.54373,10.3036,13.4085,1
32,4,703.338,4,847.8,2,2,13,180.013,1,4.6008,12.1057,9.99202,4.54373,10.3036,13.3676,1
33,4,703.338,4,836.922,0,2,13,179.923,2.2,4.6008,12.1057,9.99202,4.54373,10.3036,13.3309,1
34,4,703.338,4,953.807,1,0,9,179.833,2.2,5.04072,12.1057,9.99202,4.98936,10.3036,13.3309,1
