iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,11,1802.84,11,1802.84,1,1,33,305.035,1,4.2,1,1,1,4.2,1,1
1,10,1710.93,10,1710.93,0,1,33,304.882,4.2,4.2,1,1,1,7.08,1,1
2,7,1700.9,7,1700.9,1,1,33,304.73,4.2,7.08,1,1,1,9.672,1,1
3,6,1849.59,6,1849.59,1,2,33,304.578,4.2,9.672,1,1,1,9.672,4.2,1
4,5,1952.52,5,1952.52,1,1,33,304.425,4.2,12.0048,1,1,1,12.0048,4.2,1
5,5,1864.81,5,1864.81,1,1,33,304.273,4.2,14.1043,1,1,1,14.1043,4.2,1
6,5,1824,5,1824,0,1,33,304.121,7.08,14.1043,1,1,1,15.9939,4.2,1
7,5,1785.71,5,1785.71,0,2,33,303.969,9.672,14.1043,1,1,1,15.9939,7.08,1
8,5,1683.5,5,1683.5,1,1,33,303.817,9.672,15.9939,1,1,1,17.6945,7.08,1
9,5,1668.09,5,1668.09,0,2,33,303.665,12.0048,15.9939,1,1,1,17.6945,9.672,1
10,4,1889.64,4,1889.64,1,1,33,303.513,12.0048,17.6945,1,1,1,19.225,9.672,1
11,4,1847.43,4,1847.43,0,1,33,303.362,14.1043,17.6945,1,1,1,20.6025,9.672,1
12,4,1757.44,4,1757.44,0,1,33,303.21,15.9939,17.6945,1,1,1,21.8423,9.672,1
13,4,1756.01,4,1756.01,0,1,33,303.058,17.6945,17.6945,1,1,1,22.9581,9.672,1
14,4,1756.01,4,1756.01,0,1,0,302.907,15.925,17.6945,1,1,1,20.6623,9.672,1
15,4,1756.01,4,1756.01,0,2,0,302.755,14.3325,17.6945,1,1,1,20.6623,8.7048,1
16,4,1673.38,4,1673.38,0,2,33,302.604,16.1993,17.6945,1,1,1,20.6623,11.1343,1
17,4,1673.38,4,1673.38,0,2,0,302.453,14.5794,17.6945,1,1,1,20.6623,10.0209,1
18,4,1673.38,4,1676.12,0,1,9,302.301,14.0214,17.6945,1,1,1,19.496,10.0209,1
19,4,1673.38,4,1676.12,1,1,0,302.15,14.0214,15.925,1,1,1,17.5464,10.0209,1
20,4,1673.38,4,1676.12,1,1,0,301.999,14.0214,14.3325,1,1,1,15.7918,10.0209,1
21,4,1673.38,4,1901.5,1,2,9,301.848,14.0214,13.7993,1,1,1,15.7918,9.9188,1
22,4,1673.38,4,1901.5,0,2,0,301.697,12.6193,13.7993,1,1,1,15.7918,8.92692,1
23,4,1673.38,4,1901.5,1,2,0,301.546,12.6193,12.4194,1,1,1,15.7918,8.03423,1
24,4,1673.38,4,1831.05,1,1,13,301.396,12.6193,12.4774,1,1,1,15.5126,8.03423,1
25,4,1673.38,4,1817.05,0,1,13,301.245,12.6574,12.4774,1,1,1,15.2613,8.03423,1
26,4,1673.38,4,1803.14,0,1,13,301.094,12.6916,12.4774,1,1,1,15.0352,8.03423,1
27,4,1673.38,4,1803.14,0,0,0,300.944,11.4225,12.4774,1,1,0.9,15.0352,8.03423,1
28,4,1673.38,4,1807.95,1,1,9,300.793,11.4225,12.1297,1,1,0.9,14.4317,8.03423,1
29,4,1673.38,4,1884.91,1,2,9,300.643,11.4225,11.8167,1,1,0.9,14.4317,8.1308,1
