iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,9,1789.66,9,1789.66,0,2,33,262.707,4.2,1,1,1,1,1,4.2,1
1,9,1706.94,9,1706.94,0,0,33,262.576,7.08,1,1,1,4.2,1,4.2,1
2,9,1546.9,9,1546.9,2,2,33,262.444,7.08,1,4.2,1,4.2,1,7.08,1
3,9,1546.9,9,1553.75,0,2,9,262.313,7.272,1,4.2,1,4.2,1,7.272,1
4,6,1480.69,6,1480.69,1,2,33,262.182,7.272,4.2,4.2,1,4.2,1,9.8448,1
5,6,1425.33,6,1425.33,0,2,33,262.051,9.8448,4.2,4.2,1,4.2,1,12.1603,1
6,6,1313.47,6,1313.47,2,2,33,261.92,9.8448,4.2,7.08,1,4.2,1,14.2443,1
7,6,1313.47,6,1313.47,1,2,0,261.789,9.8448,3.78,7.08,1,4.2,1,12.8199,1
8,6,1313.47,6,1324.76,2,0,9,261.658,9.8448,3.78,7.272,1,4.68,1,12.8199,1
9,6,1313.47,6,1324.76,0,3,0,261.527,8.86032,3.78,7.272,1,4.68,1,12.8199,0.9
10,6,1313.47,6,1315.7,3,2,13,261.396,8.86032,3.78,7.272,2.2,4.68,1,12.8379,0.9
11,6,1292.62,6,1292.62,3,2,33,261.266,8.86032,3.78,7.272,5.28,4.68,1,14.8541,0.9
12,6,1292.62,6,1323.4,0,0,9,261.135,8.87429,3.78,7.272,5.28,5.112,1,14.8541,0.9
13,6,1292.62,6,1308.69,2,0,13,261.004,8.87429,3.78,7.8448,5.28,5.9008,1,14.8541,0.9
14,6,1292.62,6,1300.32,2,2,13,260.874,8.87429,3.78,8.36032,5.28,5.9008,1,14.6687,0.9
15,5,1375.21,5,1375.21,1,3,33,260.743,8.87429,6.702,8.36032,5.28,5.9008,1,14.6687,4.11
16,5,1375.21,5,1375.21,1,3,0,260.613,8.87429,6.0318,8.36032,5.28,5.9008,1,14.6687,3.699
17,5,1333.53,5,1333.53,2,2,33,260.483,8.87429,6.0318,10.8243,5.28,5.9008,1,16.5018,3.699
18,5,1277.55,5,1277.55,2,0,33,260.353,8.87429,6.0318,13.0419,5.28,8.61072,1,16.5018,3.699
19,5,1277.55,5,1277.55,3,2,0,260.222,8.87429,6.0318,13.0419,4.752,8.61072,1,14.8516,3.699
20,5,1277.55,5,1277.55,1,0,0,260.092,8.87429,5.42862,13.0419,4.752,7.74965,1,14.8516,3.699
21,5,1255.98,5,1255.98,0,2,33,259.962,11.2869,5.42862,13.0419,4.752,7.74965,1,16.6665,3.699
22,5,1232.33,5,1232.33,2,2,33,259.832,11.2869,5.42862,15.0377,4.752,7.74965,1,18.2998,3.699
23,5,1228.1,5,1228.1,3,2,33,259.702,11.2869,5.42862,15.0377,7.5768,7.74965,1,19.7698,3.699
24,5,1228.1,5,1228.1,1,3,0,259.572,11.2869,4.88576,15.0377,7.5768,7.74965,1,19.7698,3.3291
25,5,1228.1,5,1228.1,3,0,0,259.443,11.2869,4.88576,15.0377,6.81912,6.97468,1,19.7698,3.3291
26,5,1228.1,5,1288.41,2,2,9,259.313,11.2869,4.88576,14.4339,6.81912,6.97468,1,18.6929,3.3291
27,5,1228.1,5,1283.19,0,2,13,259.183,11.4582,4.88576,14.4339,6.81912,6.97468,1,18.1236,3.3291
28,5,1228.1,5,1287.64,0,2,9,259.054,11.2124,4.88576,14.4339,6.81912,6.97468,1,17.2112,3.3291
29,5,1228.1,5,1287.64,0,2,0,258.924,10.0911,4.88576,14.4339,6.81912,6.97468,1,15.4901,3.3291
30,5,1222.23,5,1222.23,2,2,33,258.795,10.0911,4.88576,16.2905,6.81912,6.97468,1,17.2411,3.3291
