iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,18,1898.46,18,1898.46,2,1,33,305.738,1,1,4.2,1,1,4.2,1,1
1,17,1864.06,17,1864.06,2,1,33,305.585,1,1,7.08,1,1,7.08,1,1
2,16,1706.21,16,1706.21,2,1,33,305.433,1,1,9.672,1,1,9.672,1,1
3,16,1706.21,16,1706.21,2,1,0,305.28,1,1,8.7048,1,1,8.7048,1,1
4,16,1681.18,16,1681.18,2,1,33,305.127,1,1,11.1343,1,1,11.1343,1,1
5,16,1681.09,16,1681.09,2,1,33,304.975,1,1,13.3209,1,1,13.3209,1,1
6,16,1636.37,16,1636.37,2,1,33,304.822,1,1,15.2888,1,1,15.2888,1,1
7,16,1636.37,16,1636.37,1,1,0,304.67,1,0.9,15.2888,1,1,13.7599,1,1
8,16,1636.37,16,1683.64,2,1,9,304.517,1,0.9,14.6599,1,1,13.2839,1,1
9,16,1636.37,16,1736.51,2,1,9,304.365,1,0.9,14.0939,1,1,12.8555,1,1
10,16,1636.37,16,1736.51,2,3,0,304.213,1,0.9,12.6845,1,1,12.8555,1,0.9
11,16,1636.37,16,1796.38,2,0,9,304.061,1,0.9,12.3161,1,1.8,12.8555,1,0.9
12,16,1636.37,16,1701.46,2,1,13,303.909,1,0.9,12.3845,1,1.8,12.87,1,0.9
13,16,1636.37,16,1701.46,1,1,0,303.757,1,0.81,12.3845,1,1.8,11.583,1,0.9
14,16,1570.78,16,1570.78,2,1,33,303.605,1,0.81,14.446,1,1.8,13.7247,1,0.9
15,16,1543.02,16,1543.02,2,1,33,303.453,1,0.81,16.3014,1,1.8,15.6522,1,0.9
16,16,1543.02,16,1543.02,1,3,0,303.301,1,0.729,16.3014,1,1.8,15.6522,1,0.81
17,16,1543.02,16,1609.43,2,1,9,303.15,1,0.729,15.5713,1,1.8,14.987,1,0.81
18,16,1543.02,16,1622.97,2,2,9,302.998,1,0.729,14.9142,1,1.8,14.987,1.8,0.81
19,16,1543.02,16,1622.97,1,1,0,302.847,1,0.6561,14.9142,1,1.8,13.4883,1.8,0.81
20,15,1706.15,15,1706.15,2,1,33,302.695,1,0.6561,16.7227,1,1.8,15.4395,1.8,0.81
21,15,1565.42,15,1565.42,2,1,33,302.544,1,0.6561,18.3505,1,1.8,17.1955,1.8,0.81
22,15,1565.42,15,1565.42,1,1,0,302.393,1,0.59049,18.3505,1,1.8,15.476,1.8,0.81
23,15,1525.91,15,1525.91,2,1,33,302.242,1,0.59049,19.8154,1,1.8,17.2284,1.8,0.81
24,15,1525.91,15,1525.91,2,1,0,302.09,1,0.59049,17.8339,1,1.8,15.5055,1.8,0.81
25,15,1525.91,15,1525.91,2,1,0,301.939,1,0.59049,16.0505,1,1.8,13.955,1.8,0.81
26,15,1525.91,15,1641.01,2,1,9,301.788,1,0.59049,15.3454,1,1.8,13.4595,1.8,0.81
27,15,1525.91,15,1641.01,2,0,0,301.638,1,0.59049,13.8109,1,1.62,13.4595,1.8,0.81
28,15,1525.91,15,1647.7,2,1,9,301.487,1,0.59049,13.3298,1,1.62,13.0135,1.8,0.81
29,15,1525.91,15,1712.17,2,1,9,301.336,1,0.59049,12.8968,1,1.62,12.6122,1.8,0.81
30,15,1525.91,15,1712.17,2,1,0,301.185,1,0.59049,11.6071,1,1.62,11.351,1.8,0.81
31,15,1525.91,15,1712.17,2,1,0,301.035,1,0.59049,10.4464,1,1.62,10.2159,1.8,0.81
32,15,1525.91,15,1712.17,2,1,9,300.884,1,0.59049,10.3018,1,1.62,10.0943,1.8,0.81
33,15,1525.91,15,1712.17,2,1,0,300.734,1,0.59049,9.27161,1,1.62,9.08485,1.8,0.81
34,15,1525.91,15,1712.17,2,1,0,300.583,1,0.59049,8.34445,1,1.62,8.17637,1.8,0.81
35,15,1525.91,15,1712.17,0,1,0,300.433,0.9,0.59049,8.34445,1,1.62,7.35873,1.8,0.81
36,15,1525.91,15,1712.17,2,1,0,300.283,0.9,0.59049,7.51,1,1.62,6.62286,1.8,0.81
37,15,1525.91,15,1712.17,2,1,0,300.133,0.9,0.59049,6.759,1,1.62,5.96057,1.8,0.81
