iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,15,1758.39,15,1758.39,3,0,33,258.672,1,1,1,4.2,4.2,1,1,1
1,13,1462.51,13,1462.51,2,2,33,258.543,1,1,4.2,4.2,4.2,1,4.2,1
2,13,1462.51,13,1514.14,3,2,9,258.413,1,1,4.2,4.68,4.2,1,4.68,1
3,13,1462.51,13,1489.79,2,2,13,258.284,1,1,5.08,4.68,4.2,1,5.512,1
4,13,1462.51,13,1489.79,3,0,0,258.155,1,1,5.08,4.212,3.78,1,5.512,1
5,13,1462.51,13,1488.19,2,2,13,258.026,1,1,5.872,4.212,3.78,1,6.2608,1
6,13,1426.8,13,1426.8,2,2,33,257.897,1,1,8.5848,4.212,3.78,1,8.93472,1
7,13,1416.65,13,1416.65,3,2,33,257.768,1,1,8.5848,7.0908,3.78,1,11.3412,1
8,13,1396.95,13,1396.95,2,2,33,257.639,1,1,11.0263,7.0908,3.78,1,13.5071,1
9,13,1396.95,13,1409.56,3,2,9,257.51,1,1,11.0263,7.28172,3.78,1,13.0564,1
10,13,1392.04,13,1392.04,3,1,33,257.382,1,1,11.0263,9.85355,3.78,4.2,13.0564,1
11,13,1364.23,13,1364.23,3,2,33,257.253,1,1,11.0263,12.1682,3.78,4.2,15.0508,1
12,13,1364.23,13,1364.23,2,2,0,257.124,1,1,9.92369,12.1682,3.78,4.2,13.5457,1
13,13,1364.23,13,1398.46,3,0,9,256.996,1,1,9.92369,11.8514,4.302,4.2,13.5457,1
14,13,1364.23,13,1390.3,2,2,13,256.867,1,1,10.2313,11.8514,4.302,4.2,13.4911,1
15,13,1364.23,13,1390.3,2,2,9,256.739,1,1,10.1082,11.8514,4.302,4.2,13.042,1
16,13,1364.23,13,1377.3,3,2,13,256.61,1,1,10.1082,11.9662,4.302,4.2,13.0378,1
17,13,1364.23,13,1387.87,3,0,9,256.482,1,1,10.1082,11.6696,4.7718,4.2,13.0378,1
18,13,1364.23,13,1366.29,2,2,13,256.354,1,1,10.3974,11.6696,4.7718,4.2,13.034,1
19,13,1364.23,13,1466.34,2,2,9,256.226,1,1,10.2576,11.6696,4.7718,4.2,12.6306,1
20,13,1364.23,13,1457.03,3,2,13,256.098,1,1,10.2576,11.8027,4.7718,4.2,12.6676,1
21,13,1364.23,13,1457.03,2,3,0,255.969,1,1,9.23187,11.8027,4.7718,4.2,12.6676,0.9
22,13,1364.23,13,1432.96,3,2,13,255.842,1,1,9.23187,11.9224,4.7718,4.2,12.7008,0.9
23,13,1364.23,13,1475.08,2,1,9,255.714,1,1,9.20868,11.9224,4.7718,4.68,12.7008,0.9
24,13,1364.23,13,1475.08,2,0,0,255.586,1,1,8.28781,11.9224,4.29462,4.68,12.7008,0.9
25,13,1364.23,13,1467.27,3,2,13,255.458,1,1,8.28781,12.0301,4.29462,4.68,12.7307,0.9
26,13,1364.23,13,1437.1,2,2,13,255.33,1,1,8.75903,12.0301,4.29462,4.68,12.7577,0.9
27,13,1364.23,13,1437.1,2,2,0,255.203,1,1,7.88313,12.0301,4.29462,4.68,11.4819,0.9
28,13,1364.23,13,1436.06,3,1,13,255.075,1,1,7.88313,12.1271,4.29462,5.512,11.4819,0.9
29,13,1364.23,13,1529.58,2,1,9,254.947,1,1,7.99482,12.1271,4.29462,5.8608,11.4819,0.9
30,13,1364.23,13,1459.83,2,2,13,254.82,1,1,8.49533,12.1271,4.29462,5.8608,11.6337,0.9
31,13,1364.23,13,1435.1,3,2,13,254.693,1,1,8.49533,12.2144,4.29462,5.8608,11.7703,0.9
32,12,1345.78,12,1345.78,2,2,33,254.565,1,1,10.9458,12.2144,4.29462,5.8608,13.8933,0.9
33,12,1345.78,12,1366.45,2,2,9,254.438,1,1,10.7512,12.2144,4.29462,5.8608,13.404,0.9
34,12,1345.78,12,1366.45,2,3,0,254.311,1,1,9.6761,12.2144,4.29462,5.8608,13.404,0.81
