iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,12,1777.69,12,1777.69,1,1,33,286.369,1,4.2,1,1,1,4.2,1,1
1,8,1603.89,8,1603.89,1,1,33,286.225,1,7.08,1,1,1,7.08,1,1
2,7,1784.15,7,1784.15,1,1,33,286.082,1,9.672,1,1,1,9.672,1,1
3,6,1732.49,6,1732.49,1,1,33,285.939,1,12.0048,1,1,1,12.0048,1,1
4,6,1707.17,6,1707.17,3,1,33,285.796,1,12.0048,1,4.2,1,14.1043,1,1
5,6,1632.91,6,1632.91,3,1,33,285.653,1,12.0048,1,7.08,1,15.9939,1,1
6,4,1636.1,4,1636.1,1,0,33,285.511,1,14.1043,1,7.08,4.2,15.9939,1,1
7,4,1532.6,4,1532.6,2,1,33,285.368,1,14.1043,4.2,7.08,4.2,17.6945,1,1
8,4,1483.15,4,1483.15,2,1,33,285.225,1,14.1043,7.08,7.08,4.2,19.225,1,1
9,4,1483.15,4,1649.49,1,1,9,285.083,1,13.5939,7.08,7.08,4.2,18.2025,1,1
10,4,1483.15,4,1649.49,3,1,0,284.94,1,13.5939,7.08,6.372,4.2,16.3823,1,1
11,4,1483.15,4,1649.49,1,0,0,284.798,1,12.2345,7.08,6.372,3.78,16.3823,1,1
12,4,1483.15,4,1649.49,3,1,0,284.655,1,12.2345,7.08,5.7348,3.78,14.7441,1,1
13,4,1483.15,4,1583.9,2,1,13,284.513,1,12.2345,7.672,5.7348,3.78,14.5697,1,1
14,4,1483.15,4,1583.9,1,1,0,284.371,1,11.011,7.672,5.7348,3.78,13.1127,1,1
15,4,1483.15,4,1583.9,1,1,0,284.228,1,9.90994,7.672,5.7348,3.78,11.8014,1,1
16,4,1483.15,4,1658.33,1,1,9,284.086,1,9.81895,7.672,5.7348,3.78,11.5213,1,1
17,4,1483.15,4,1658.33,3,3,0,283.944,1,9.81895,7.672,5.16132,3.78,11.5213,1,0.9
18,4,1483.15,4,1671.46,3,1,9,283.802,1,9.81895,7.672,5.54519,3.78,11.2692,1,0.9
19,4,1483.15,4,1613.72,2,1,13,283.66,1,9.81895,8.2048,5.54519,3.78,11.4422,1,0.9
20,4,1483.15,4,1613.72,2,0,0,283.518,1,9.81895,7.38432,5.54519,3.402,11.4422,1,0.9
21,4,1483.15,4,1613.72,1,1,0,283.377,1,8.83705,7.38432,5.54519,3.402,10.298,1,0.9
22,4,1483.15,4,1574.9,2,0,13,283.235,1,8.83705,7.94589,5.54519,4.3618,10.298,1,0.9
23,4,1483.15,4,1574.9,3,0,0,283.093,1,8.83705,7.94589,4.99067,3.92562,10.298,1,0.9
24,4,1483.15,4,1574.9,3,2,0,282.952,1,8.83705,7.94589,4.4916,3.92562,10.298,0.9,0.9
25,4,1483.15,4,1532.19,3,1,13,282.81,1,8.83705,7.94589,5.34244,3.92562,10.5682,0.9,0.9
26,4,1483.15,4,1532.19,3,1,0,282.669,1,8.83705,7.94589,4.8082,3.92562,9.51139,0.9,0.9
27,4,1483.15,4,1532.19,1,0,0,282.528,1,7.95335,7.94589,4.8082,3.53306,9.51139,0.9,0.9
28,4,1483.15,4,1558.73,1,0,9,282.386,1,8.05801,7.94589,4.8082,4.07975,9.51139,0.9,0.9
29,4,1483.15,4,1558.73,1,0,0,282.245,1,7.25221,7.94589,4.8082,3.67178,9.51139,0.9,0.9
30,4,1483.15,4,1558.73,2,0,0,282.104,1,7.25221,7.1513,4.8082,3.3046,9.51139,0.9,0.9
31,4,1483.15,4,1558.73,2,1,0,281.963,1,7.25221,6.43617,4.8082,3.3046,8.56025,0.9,0.9
32,4,1483.15,4,1582.4,2,1,9,281.822,1,7.25221,6.69255,4.8082,3.3046,8.60423,0.9,0.9
33,4,1483.15,4,1582.4,2,3,0,281.681,1,7.25221,6.0233,4.8082,3.3046,8.60423,0.9,0.81
34,4,1483.15,4,1582.4,1,1,0,281.54,1,6.52699,6.0233,4.8082,3.3046,7.7438,0.9,0.81
35,4,1483.15,4,1570.31,3,0,13,281.4,1,6.52699,6.0233,5.62738,4.27414,7.7438,0.9,0.81
36,4,1483.15,4,1570.31,0,0,0,281.259,0.9,6.52699,6.0233,5.62738,3.84673,7.7438,0.9,0.81
37,4,1483.15,4,1574.19,3,1,9,281.118,0.9,6.52699,6.0233,5.96464,3.84673,7.86942,0.9,0.81
38,4,1483.15,4,1574.19,2,0,0,280.978,0.9,6.52699,5.42097,5.96464,3.46205,7.86942,0.9,0.81
39,4,1483.15,4,1574.19,1,1,0,280.837,0.9,5.87429,5.42097,5.96464,3.46205,7.08248,0.9,0.81
40,4,1483.15,4,1574.19,1,1,0,280.697,0.9,5.28686,5.42097,5.96464,3.46205,6.37423,0.9,0.81
41,4,1483.15,4,1574.19,1,1,0,280.556,0.9,4.75818,5.42097,5.96464,3.46205,5.73681,0.9,0.81
42,4,1483.15,4,1553.41,1,0,13,280.416,0.9,5.58236,5.42097,5.96464,4.41585,5.73681,0.9,0.81
43,4,1483.15,4,1553.41,3,0,0,280.276,0.9,5.58236,5.42097,5.36818,3.97426,5.73681,0.9,0.81
44,4,1483.15,4,1553.41,1,2,0,280.136,0.9,5.02412,5.42097,5.36818,3.97426,5.73681,0.81,0.81
45,4,1483.15,4,1553.41,1,1,0,279.996,0.9,4.52171,5.42097,5.36818,3.97426,5.16313,0.81,0.81
46,4,1483.15,4,1508.95,2,1,13,279.856,0.9,4.52171,6.17887,5.36818,3.97426,5.94682,0.81,0.81
47,4,1483.15,4,1508.95,1,1,0,279.716,0.9,4.06954,6.17887,5.36818,3.97426,5.35213,0.81,0.81
48,4,1483.15,4,1566.87,1,1,9,279.576,0.9,4.56259,6.17887,5.36818,3.97426,5.71692,0.81,0.81
49,4,1483.15,4,1495.29,3,1,13,279.436,0.9,4.56259,6.17887,6.13136,3.97426,6.44523,0.81,0.81
50,4,1483.15,4,1487.8,3,0,13,279.296,0.9,4.56259,6.17887,6.81822,4.87684,6.44523,0.81,0.81
51,4,1483.15,4,1487.8,2,0,0,279.157,0.9,4.56259,5.56098,6.81822,4.38915,6.44523,0.81,0.81
52,4,1483.15,4,1487.8,2,3,0,279.017,0.9,4.56259,5.00489,6.81822,4.38915,6.44523,0.81,0.729
53,4,1483.15,4,1658.9,1,2,9,278.878,0.9,5.00633,5.00489,6.81822,4.38915,6.44523,1.629,0.729
54,4,1483.15,4,1658.9,2,0,0,278.738,0.9,5.00633,4.5044,6.81822,3.95024,6.44523,1.629,0.729
55,4,1483.15,4,1584.39,3,0,13,278.599,0.9,5.00633,4.5044,7.4364,4.85521,6.44523,1.629,0.729
56,4,1483.15,4,1584.39,3,1,0,278.46,0.9,5.00633,4.5044,6.69276,4.85521,5.80071,1.629,0.729
57,4,1483.15,4,1550.15,3,0,13,278.32,0.9,5.00633,4.5044,7.32348,5.66969,5.80071,1.629,0.729
58,4,1483.15,4,1710.71,1,1,9,278.181,0.9,5.40569,4.5044,7.32348,5.66969,6.12064,1.629,0.729
59,4,1483.15,4,1767.07,1,1,9,278.042,0.9,5.76513,4.5044,7.32348,5.66969,6.40857,1.629,0.729
