iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,12,1459.3,12,1459.3,1,1,33,217.179,1,4.2,1,1,1,4.2,1,1
1,11,1446.52,11,1446.52,3,2,33,217.07,1,4.2,1,4.2,1,4.2,4.2,1
2,11,1446.52,11,1446.52,1,1,0,216.962,1,3.78,1,4.2,1,3.78,4.2,1
3,11,1446.52,11,1446.52,2,2,0,216.853,1,3.78,0.9,4.2,1,3.78,3.78,1
4,11,1446.52,11,1446.52,1,1,0,216.745,1,3.402,0.9,4.2,1,3.402,3.78,1
5,11,1446.52,11,1446.52,1,0,0,216.636,1,3.0618,0.9,4.2,0.9,3.402,3.78,1
6,11,1446.52,11,1446.52,3,0,0,216.528,1,3.0618,0.9,3.78,0.81,3.402,3.78,1
7,11,1446.52,11,1446.52,3,2,0,216.42,1,3.0618,0.9,3.402,0.81,3.402,3.402,1
8,11,1425.84,11,1425.84,2,2,33,216.311,1,3.0618,4.11,3.402,0.81,3.402,6.3618,1
9,11,1394.98,11,1394.98,0,1,33,216.203,4.2,3.0618,4.11,3.402,0.81,6.3618,6.3618,1
10,11,1394.98,11,1394.98,0,2,0,216.095,3.78,3.0618,4.11,3.402,0.81,6.3618,5.72562,1
11,11,1344.79,11,1344.79,3,2,33,215.987,3.78,3.0618,4.11,6.3618,0.81,6.3618,8.45306,1
12,11,1344.79,11,1344.79,2,1,0,215.879,3.78,3.0618,3.699,6.3618,0.81,5.72562,8.45306,1
13,11,1268.12,11,1268.12,2,1,33,215.771,3.78,3.0618,6.6291,6.3618,0.81,8.45306,8.45306,1
14,11,1225.76,11,1225.76,3,2,33,215.663,3.78,3.0618,6.6291,9.02562,0.81,8.45306,10.9078,1
15,11,1225.76,11,1225.76,1,1,0,215.556,3.78,2.75562,6.6291,9.02562,0.81,7.60775,10.9078,1
16,11,1225.76,11,1225.76,3,1,0,215.448,3.78,2.75562,6.6291,8.12306,0.81,6.84698,10.9078,1
17,11,1225.76,11,1225.76,1,2,0,215.34,3.78,2.48006,6.6291,8.12306,0.81,6.84698,9.81698,1
18,11,1200.36,11,1200.36,2,1,33,215.232,3.78,2.48006,9.26619,8.12306,0.81,9.46228,9.81698,1
19,11,1200.36,11,1237.86,2,1,9,215.125,3.78,2.48006,9.23957,8.12306,0.81,9.41605,9.81698,1
