iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,score,temp,d_weight_0,d_weight_1,d_weight_2,d_weight_3,r_weight_0,r_weight_1,r_weight_2,r_weight_3
0,5,1077.59,5,1077.59,3,3,33,159.325,1,1,1,4.2,1,1,1,4.2
1,5,1024.12,5,1024.12,2,3,33,159.245,1,1,4.2,4.2,1,1,1,7.08
2,5,989.106,5,989.106,3,0,33,159.166,1,1,4.2,7.08,4.2,1,1,7.08
3,5,988.699,5,988.699,3,2,33,159.086,1,1,4.2,9.672,4.2,1,4.2,7.08
4,5,941.515,5,941.515,2,0,33,159.006,1,1,7.08,9.672,7.08,1,4.2,7.08
5,5,922.822,5,922.822,2,3,33,158.927,1,1,9.672,9.672,7.08,1,4.2,9.672
6,5,922.822,5,922.822,2,3,0,158.847,1,1,8.7048,9.672,7.08,1,4.2,8.7048
7,5,922.647,5,922.647,3,3,33,158.768,1,1,8.7048,12.0048,7.08,1,4.2,11.1343
8,5,917.566,5,917.566,2,3,33,158.689,1,1,11.1343,12.0048,7.08,1,4.2,13.3209
9,5,916.09,5,916.09,3,1,33,158.609,1,1,11.1343,14.1043,7.08,4.2,4.2,13.3209
10,5,881.544,5,881.544,2,0,33,158.53,1,1,13.3209,14.1043,9.672,4.2,4.2,13.3209
11,5,877.637,5,877.637,3,0,33,158.451,1,1,13.3209,15.9939,12.0048,4.2,4.2,13.3209
12,5,835.201,5,835.201,3,2,33,158.371,1,1,13.3209,17.6945,12.0048,4.2,7.08,13.3209
13,5,830.297,5,830.297,2,0,33,158.292,1,1,15.2888,17.6945,14.1043,4.2,7.08,13.3209
14,5,821.966,5,821.966,2,3,33,158.213,1,1,17.0599,17.6945,14.1043,4.2,7.08,15.2888
15,5,819.291,5,819.291,3,3,33,158.134,1,1,17.0599,19.225,14.1043,4.2,7.08,17.0599
16,5,819.291,5,831.368,3,0,9,158.055,1,1,17.0599,18.2025,13.5939,4.2,7.08,17.0599
17,5,819.291,5,844.978,2,3,9,157.976,1,1,16.2539,18.2025,13.5939,4.2,7.08,16.2539
18,5,819.291,5,836.858,0,0,13,157.897,2.2,1,16.2539,18.2025,13.5345,4.2,7.08,16.2539
19,5,819.291,5,845.592,2,3,9,157.818,2.2,1,15.5285,18.2025,13.5345,4.2,7.08,15.5285
20,5,819.291,5,837.444,3,0,13,157.739,2.2,1,15.5285,17.6823,13.481,4.2,7.08,15.5285
21,5,819.291,5,830.236,3,2,13,157.66,2.2,1,15.5285,17.2141,13.481,4.2,7.672,15.5285
22,5,819.291,5,826.339,3,1,13,157.581,2.2,1,15.5285,16.7927,13.481,5.08,7.672,15.5285
23,5,802.852,5,802.852,2,2,33,157.503,2.2,1,17.2757,16.7927,13.481,5.08,10.2048,15.5285
24,5,796.255,5,796.255,0,0,33,157.424,5.28,1,17.2757,16.7927,15.4329,5.08,10.2048,15.5285
25,5,796.255,5,796.255,3,2,13,157.345,5.28,1,17.2757,16.4134,15.4329,5.08,10.4843,15.5285
26,5,793.858,5,793.858,3,3,33,157.266,5.28,1,17.2757,18.0721,15.4329,5.08,10.4843,17.2757
