iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,18,2022.29,18,2022.29,3,2,5.1251,153.758,5
1,18,1719.24,18,1719.24,2,3,10,153.727,4.9975
2,16,1621.23,16,1621.23,1,0,10,153.696,4.995
3,15,1450.98,15,1450.98,2,1,10,153.666,4.9925
4,12,1438.47,12,1438.47,1,0,10,153.635,4.99001
5,12,1438.47,12,1438.47,0,2,0,153.604,4.98751
6,12,1438.47,12,1438.47,3,3,-10,153.573,4.98502
7,12,1436.97,12,1436.97,0,0,0.104195,153.543,4.98253
8,12,1436.97,12,1436.97,1,0,-8.40619,153.512,4.98003
9,12,1436.97,12,1452.1,1,3,-1.05312,153.481,4.97754
10,11,1425.2,11,1425.2,1,2,10,153.451,4.97506
11,11,1425.2,11,1425.2,2,3,-10,153.42,4.97257
12,11,1420.55,11,1420.55,4,1,0.326447,153.389,4.97008
13,11,1418.83,11,1418.83,4,0,0.120855,153.359,4.9676
14,11,1418.83,11,1418.83,3,1,0,153.328,4.96511
15,11,1273.68,11,1273.68,2,2,10,153.297,4.96263
16,11,1273.68,11,1392.49,1,1,-9.32808,153.267,4.96015
17,11,1273.68,11,1463.32,1,3,-5.08607,153.236,4.95767
18,11,1273.68,11,1463.32,3,0,-10,153.205,4.95519
19,11,1273.68,11,1443.66,3,3,1.34356,153.175,4.95271
20,11,1273.68,11,1469.96,0,3,-1.82211,153.144,4.95024
21,11,1273.68,11,1469.96,0,3,-10,153.113,4.94776
22,11,1273.68,11,1435.62,3,3,2.33604,153.083,4.94529
23,11,1273.68,11,1435.62,0,2,0,153.052,4.94282
24,11,1273.26,11,1273.26,2,1,10,153.022,4.94034
25,11,1264.3,11,1264.3,4,1,0.703113,152.991,4.93787
26,11,1264.3,11,1264.3,2,2,-10,152.96,4.9354
27,11,1237.87,11,1237.87,0,0,2.0906,152.93,4.93294
28,11,1191.1,11,1191.1,4,3,3.7787,152.899,4.93047
29,11,1131.57,11,1131.57,4,1,4.99749,152.869,4.92801
30,11,1131.57,11,1131.57,1,1,-9.63742,152.838,4.92554
31,11,1131.57,11,1131.57,3,1,0,152.807,4.92308
32,11,1131.57,11,1131.57,4,0,0,152.777,4.92062
33,11,1115.71,11,1115.71,4,0,1.40134,152.746,4.91816
34,11,1115.71,11,1115.71,3,2,0,152.716,4.9157
35,11,1115.71,11,1182.41,1,3,-5.97784,152.685,4.91324
36,11,1115.71,11,1182.41,4,2,0,152.655,4.91078
37,11,1115.71,11,1182.41,2,2,0,152.624,4.90833
38,11,1115.71,11,1236.94,1,1,-4.61141,152.594,4.90587
39,11,1115.71,11,1211.96,2,0,2.01884,152.563,4.90342
40,11,1115.71,11,1210.84,4,3,0.0927164,152.533,4.90097
41,11,1115.71,11,1181,0,3,2.46481,152.502,4.89852
42,11,1115.71,11,1181,1,2,-10,152.472,4.89607
43,11,1115.71,11,1177.8,0,2,0.270919,152.441,4.89362
44,11,1115.71,11,1193.7,0,1,-1.35002,152.411,4.89117
45,11,1115.71,11,1193.7,2,0,0,152.38,4.88873
46,11,1115.71,11,1193.7,4,1,0,152.35,4.88628
47,11,1115.71,11,1161.05,4,2,2.73476,152.319,4.88384
48,11,1115.71,11,1161.05,3,3,-10,152.289,4.8814
49,11,1115.71,11,1161.05,2,1,0,152.258,4.87896
50,11,1115.71,11,1161.05,0,1,0,152.228,4.87652
51,11,1115.71,11,1161.05,0,0,0,152.197,4.87408
52,11,1115.71,11,1170.84,4,3,-0.843314,152.167,4.87164
53,11,1115.71,11,1218.6,0,1,-4.07885,152.136,4.86921
54,11,1115.71,11,1218.6,3,1,0,152.106,4.86677
55,11,1115.71,11,1212.36,0,2,0.512306,152.076,4.86434
56,11,1115.71,11,1212.36,2,0,-10,152.045,4.86191
57,11,1115.71,11,1212.36,4,0,-10,152.015,4.85948
58,11,1115.71,11,1218.12,0,1,-0.475705,151.984,4.85705
59,11,1115.71,11,1218.12,4,2,0,151.954,4.85462
60,11,1115.71,11,1149.57,2,2,5.62806,151.924,4.85219
61,11,1115.71,11,1147.63,3,2,0.168416,151.893,4.84977
62,11,1115.71,11,1355.98,1,3,-10,151.863,4.84734
63,11,1115.71,11,1354.38,3,0,0.117809,151.832,4.84492
64,11,1115.71,11,1354.38,1,0,-9.42006,151.802,4.84249
65,11,1115.71,11,1354.38,0,3,0,151.772,4.84007
66,11,1115.71,11,1354.38,3,0,-10,151.741,4.83765
67,11,1115.71,11,1334.67,3,1,1.45506,151.711,4.83523
68,11,1115.71,11,1334.87,3,2,-0.0144529,151.681,4.83282
69,11,1115.71,11,1267.42,0,1,5.05254,151.65,4.8304
70,11,1115.71,11,1267.42,4,3,0,151.62,4.82798
71,11,1115.71,11,1267.42,4,3,0,151.59,4.82557
72,11,1115.71,11,1323.57,0,3,-4.42986,151.559,4.82316
73,11,1115.71,11,1317.66,3,1,0.446225,151.529,4.82075
74,11,1115.71,11,1317.66,2,3,-10,151.499,4.81834
75,11,1115.71,11,1305.48,3,1,0.924129,151.468,4.81593
76,11,1115.71,11,1379.83,1,2,-5.69465,151.438,4.81352
77,11,1115.71,11,1307.55,3,0,5.23774,151.408,4.81111
78,11,1115.71,11,1296.92,1,0,0.813572,151.378,4.80871
79,11,1115.71,11,1337.68,1,0,-3.1435,151.347,4.8063
80,11,1115.71,11,1334.58,3,1,0.23203,151.317,4.8039
81,11,1115.71,11,1238.59,2,3,7.19295,151.287,4.8015
82,11,1115.71,11,1231.07,3,2,0.606584,151.257,4.7991
83,11,1115.71,11,1218.67,2,0,1.00713,151.226,4.7967
84,11,1115.71,11,1130.28,3,3,7.25317,151.196,4.7943
85,11,1115.71,11,1117.88,0,1,1.09735,151.166,4.7919
86,11,1104.72,11,1104.72,2,0,1.17688,151.136,4.78951
87,11,1104.72,11,1184.19,1,2,-7.19393,151.105,4.78711
88,11,1104.72,11,1143.5,2,2,3.43626,151.075,4.78472
89,11,1104.72,11,1143.5,3,1,0,151.045,4.78232
90,11,1104.72,11,1119.84,2,0,2.06972,151.015,4.77993
91,11,1104.72,11,1120.95,4,3,-0.099682,150.985,4.77754
92,11,1104.72,11,1125.6,1,0,-0.41444,150.954,4.77515
93,11,1104.72,11,1111.12,4,1,1.28624,150.924,4.77277
94,11,1104.72,11,1111.12,1,1,-10,150.894,4.77038
95,11,1104.72,11,1111.12,3,1,0,150.864,4.768
96,11,1063.31,11,1063.31,2,2,4.30288,150.834,4.76561
97,11,1063.31,11,1063.31,0,0,0,150.803,4.76323
98,11,1063.31,11,1063.31,0,3,0,150.773,4.76085
99,11,1063.31,11,1063.31,2,0,-9.51817,150.743,4.75847
100,11,1061.71,11,1061.71,0,2,0.150445,150.713,4.75609
101,11,1061.71,11,1061.71,0,2,0,150.683,4.75371
102,11,1061.71,11,1095.88,2,1,-3.218,150.653,4.75133
103,11,1061.71,11,1094.51,4,1,0.124238,150.623,4.74896
104,11,1061.71,11,1091.83,2,1,0.245138,150.592,4.74658
105,11,1061.71,11,1062.84,2,3,2.65551,150.562,4.74421
106,11,1061.71,11,1062.84,0,3,-10,150.532,4.74184
107,11,1061.71,11,1062.84,2,3,0,150.502,4.73947
108,11,1061.71,11,1063.62,0,2,-0.0736139,150.472,4.7371
109,11,1057.69,11,1057.69,3,0,0.557248,150.442,4.73473
110,11,1057.69,11,1057.69,0,1,0,150.412,4.73236
111,11,1049.11,11,1049.11,2,1,0.81173,150.382,4.72999
112,11,1049.11,11,1049.11,1,0,-10,150.352,4.72763
113,11,1049.11,11,1049.11,4,3,-10,150.322,4.72527
114,11,1048.48,11,1048.48,0,2,0.0599815,150.292,4.7229
115,11,1048.48,11,1067.32,1,3,-1.79679,150.261,4.72054
116,11,1048.48,11,1064.82,3,2,0.234209,150.231,4.71818
117,11,1048.48,11,1054.98,3,0,0.923862,150.201,4.71582
118,11,1048.48,11,1049.7,0,2,0.500444,150.171,4.71346
119,11,1048.48,11,1048.89,4,0,0.077506,150.141,4.71111
120,11,1015.17,11,1015.17,4,2,3.21472,150.111,4.70875
121,11,1015.17,11,1015.17,1,1,-10,150.081,4.7064
122,11,1015.17,11,1018.86,4,0,-0.36366,150.051,4.70404
123,11,1015.17,11,1018.86,4,2,0,150.021,4.70169
124,11,984.758,11,984.758,3,0,3.347,149.991,4.69934
125,11,984.758,11,984.758,2,0,-10,149.961,4.69699
126,11,984.758,11,1139.12,1,1,-10,149.931,4.69464
127,11,984.758,11,1140.62,0,3,-0.131926,149.901,4.6923
128,11,984.758,11,1140.62,4,3,0,149.871,4.68995
129,11,984.758,11,1140.62,0,0,0,149.841,4.6876
130,11,984.758,11,1194.98,4,0,-4.76553,149.811,4.68526
131,11,984.758,11,1210.03,3,1,-1.25938,149.781,4.68292
132,11,984.758,11,1093.51,2,2,9.62939,149.751,4.68058
133,11,984.758,11,1081.98,3,0,1.0544,149.721,4.67824
134,11,984.758,11,1077.1,4,0,0.451223,149.691,4.6759
135,11,984.758,11,1077.1,1,2,-10,149.662,4.67356
136,11,984.758,11,1076.04,0,2,0.0986523,149.632,4.67122
137,11,984.758,11,1076.04,2,0,0,149.602,4.66889
138,11,984.758,11,1062.65,3,0,1.24374,149.572,4.66655
139,11,984.758,11,1039.13,2,1,2.214,149.542,4.66422
140,11,984.758,11,1037.73,3,3,0.134146,149.512,4.66189
141,11,984.758,11,1037.73,4,3,0,149.482,4.65956
142,11,984.758,11,1088.2,1,2,-4.86355,149.452,4.65723
143,11,984.758,11,1194.13,1,0,-9.73452,149.422,4.6549
144,11,984.758,11,1194.13,2,2,-10,149.392,4.65257
145,11,984.758,11,1129.06,2,2,5.44926,149.363,4.65024
146,11,984.758,11,1113.31,0,0,1.39535,149.333,4.64792
147,11,984.758,11,1109.03,0,1,0.38435,149.303,4.6456
148,11,984.758,11,1107.97,2,1,0.095812,149.273,4.64327
149,11,984.758,11,1110.68,2,1,-0.245173,149.243,4.64095
150,11,984.758,11,1118.97,3,3,-0.745855,149.213,4.63863
151,11,984.758,11,1119.8,0,3,-0.0742904,149.183,4.63631
152,11,984.758,11,1195.75,1,3,-6.78228,149.154,4.63399
153,11,984.758,11,1093.97,2,1,8.51159,149.124,4.63168
154,11,984.758,11,1058.91,3,2,3.20492,149.094,4.62936
155,11,984.758,11,1057.34,3,3,0.148148,149.064,4.62705
156,11,984.758,11,1057.34,4,1,0,149.034,4.62473
157,11,984.758,11,1057.34,1,1,-5.72085,149.004,4.62242
158,11,984.758,11,1021.31,4,2,3.40731,148.975,4.62011
159,11,984.758,11,1071.46,2,3,-4.91023,148.945,4.6178
160,11,984.758,11,1069.55,2,1,0.17859,148.915,4.61549
161,11,984.758,11,1069.49,0,1,0.00509696,148.885,4.61318
162,11,984.758,11,1069.49,3,1,0,148.855,4.61088
163,11,984.758,11,1073.86,3,1,-0.408089,148.826,4.60857
164,11,984.758,11,1077.61,2,2,-0.349555,148.796,4.60627
165,11,984.758,11,1077.7,3,1,-0.00860263,148.766,4.60396
166,11,984.758,11,1077.7,3,2,0,148.736,4.60166
167,11,984.758,11,1074.83,4,2,0.266328,148.707,4.59936
168,11,984.758,11,1077.6,3,3,-0.257306,148.677,4.59706
169,11,984.758,11,1077.6,1,2,-10,148.647,4.59476
170,11,984.758,11,1077.6,0,3,-10,148.617,4.59246
171,11,984.758,11,1077.6,4,2,0,148.588,4.59017
172,11,984.758,11,989.408,2,2,8.18408,148.558,4.58787
173,11,984.758,11,989.408,3,3,0,148.528,4.58558
174,11,984.758,11,989.408,4,0,-10,148.499,4.58329
175,11,984.758,11,989.408,0,3,0,148.469,4.58099
176,11,984.758,11,1042.02,1,0,-5.31792,148.439,4.5787
177,11,984.758,11,1042.02,4,0,0,148.41,4.57641
178,11,984.758,11,1042.02,3,3,0,148.38,4.57413
179,11,984.758,11,1154.48,1,3,-10,148.35,4.57184
180,11,984.758,11,1153.48,3,1,0.086302,148.321,4.56955
181,11,984.758,11,1153.48,2,1,-10,148.291,4.56727
182,11,984.758,11,1152.42,0,2,0.0921195,148.261,4.56498
183,11,984.758,11,1152.42,4,1,0,148.232,4.5627
184,11,984.758,11,1152.42,4,2,0,148.202,4.56042
185,11,984.758,11,1077.99,2,3,6.45817,148.172,4.55814
186,11,984.758,11,1074.5,4,1,0.323945,148.143,4.55586
187,11,984.758,11,1074.5,1,1,-10,148.113,4.55358
188,11,984.758,11,1056.19,0,3,1.70434,148.083,4.55131
189,11,984.758,11,1056.19,3,0,0,148.054,4.54903
190,11,984.758,11,1056.19,0,3,0,148.024,4.54676
191,11,984.758,11,1056.19,3,3,-5.66881,147.995,4.54448
192,11,984.758,11,1056.19,4,0,0,147.965,4.54221
193,11,984.758,11,1069.01,1,3,-1.21358,147.935,4.53994
194,11,984.758,11,1124.02,1,3,-5.14575,147.906,4.53767
195,11,984.758,11,1123.91,4,2,0.00923883,147.876,4.5354
196,11,984.758,11,1123.91,4,3,-10,147.847,4.53313
197,11,984.758,11,1122.69,4,1,0.10879,147.817,4.53087
198,11,984.758,11,1122.69,4,0,-10,147.787,4.5286
199,11,984.758,11,1157.81,0,3,-3.1284,147.758,4.52634
