iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,25,2487.13,25,2487.13,2,2,10,202.908,5
1,24,2354.58,24,2354.58,2,2,10,202.867,4.9975
2,24,2338.1,24,2338.1,4,3,0.700055,202.827,4.995
3,21,2327.36,21,2327.36,1,0,10,202.786,4.9925
4,20,2324.89,20,2324.89,0,2,10,202.745,4.99001
5,20,2306.78,20,2306.78,3,3,0.77879,202.705,4.98751
6,20,2233.4,20,2233.4,0,1,3.18098,202.664,4.98502
7,20,2189.96,20,2189.96,4,2,1.94525,202.624,4.98253
8,20,2184.53,20,2184.53,4,3,0.247979,202.583,4.98003
9,20,2157.51,20,2157.51,0,1,1.23665,202.543,4.97754
10,20,2142.61,20,2142.61,4,3,0.690654,202.502,4.97506
11,20,2120.32,20,2120.32,0,2,1.04029,202.462,4.97257
12,20,2070.17,20,2070.17,4,0,2.36549,202.421,4.97008
13,20,2053.11,20,2053.11,4,2,0.823742,202.381,4.9676
14,20,1997.17,20,1997.17,4,2,2.72498,202.34,4.96511
15,20,1995.17,20,1995.17,3,0,0.0999581,202.3,4.96263
16,19,1979.17,19,1979.17,1,0,10,202.259,4.96015
17,19,1977.96,19,1977.96,2,2,0.0609035,202.219,4.95767
18,19,1897.5,19,1897.5,2,0,4.06776,202.179,4.95519
19,19,1893.03,19,1893.03,0,0,0.235979,202.138,4.95271
20,19,1893.03,19,1893.03,1,1,-8.73005,202.098,4.95024
21,18,1905.92,18,1905.92,2,3,10,202.057,4.94776
22,18,1904.44,18,1904.44,0,0,0.0774832,202.017,4.94529
23,17,1832.59,17,1832.59,2,0,10,201.976,4.94282
24,17,1832.59,17,1832.59,2,3,-10,201.936,4.94034
25,17,1784.73,17,1784.73,3,0,2.61146,201.896,4.93787
26,17,1784.73,17,1814.13,4,0,-1.64732,201.855,4.9354
27,17,1759.22,17,1759.22,4,0,3.02708,201.815,4.93294
28,17,1759.22,17,1759.63,4,2,-0.0236111,201.775,4.93047
29,17,1759.22,17,1759.63,3,2,0,201.734,4.92801
30,17,1759.22,17,1759.63,3,2,0,201.694,4.92554
31,17,1759.22,17,1759.63,4,0,-10,201.654,4.92308
32,17,1755.15,17,1755.15,3,3,0.254994,201.613,4.92062
33,17,1755.15,17,1780.71,2,2,-1.45669,201.573,4.91816
34,17,1755.15,17,1877.25,1,0,-5.42124,201.533,4.9157
35,17,1755.15,17,1877.25,3,3,-10,201.492,4.91324
36,17,1755.15,17,1830.24,1,1,2.50415,201.452,4.91078
37,17,1755.15,17,1830.24,3,1,-10,201.412,4.90833
38,17,1755.15,17,1817.3,4,0,0.706957,201.371,4.90587
39,17,1755.15,17,1813.02,0,1,0.235653,201.331,4.90342
40,17,1755.15,17,1762.91,1,0,2.76416,201.291,4.90097
41,17,1755.15,17,1770.6,0,3,-0.436633,201.251,4.89852
42,17,1755.15,17,1762.38,2,2,0.46458,201.21,4.89607
43,17,1755.15,17,1762.38,4,1,0,201.17,4.89362
44,16,1824.51,16,1824.51,1,2,10,201.13,4.89117
45,16,1824.51,16,1824.51,4,3,-10,201.09,4.88873
46,16,1767.27,16,1767.27,2,3,3.13706,201.049,4.88628
47,15,1936.91,15,1936.91,1,1,10,201.009,4.88384
48,15,1936.91,15,1936.91,1,3,-10,200.969,4.8814
49,15,1847.18,15,1847.18,3,1,4.63264,200.929,4.87896
50,15,1847.18,15,1847.18,3,0,0,200.889,4.87652
51,15,1847.18,15,1847.18,2,3,-10,200.848,4.87408
52,15,1847.18,15,1882.03,1,2,-1.88644,200.808,4.87164
53,15,1847.18,15,1882.03,3,3,-10,200.768,4.86921
54,15,1847.18,15,1924.45,1,1,-2.25392,200.728,4.86677
55,15,1847.18,15,1901.84,0,2,1.17476,200.688,4.86434
56,15,1847.18,15,1879.62,2,2,1.16834,200.648,4.86191
57,15,1847.18,15,1936.95,1,3,-3.05027,200.608,4.85948
58,15,1847.18,15,1934.66,4,2,0.118649,200.567,4.85705
59,15,1847.18,15,1866.89,0,1,3.50292,200.527,4.85462
60,15,1847.18,15,1866.89,1,3,-10,200.487,4.85219
61,15,1847.18,15,1866.89,4,3,-10,200.447,4.84977
62,15,1847.18,15,1852.16,3,2,0.78888,200.407,4.84734
63,15,1847.18,15,1852.16,3,1,-10,200.367,4.84492
64,15,1844.29,15,1844.29,4,1,0.424702,200.327,4.84249
