iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,6,1285.71,6,1285.71,2,2,10,98.1899,5
1,6,1239.43,6,1239.43,2,0,3.59994,98.1703,4.9975
2,5,1167.94,5,1167.94,3,3,10,98.1507,4.995
3,5,1167.94,5,1168.8,0,3,-0.0738233,98.131,4.9925
4,5,1162.81,5,1162.81,4,0,0.512378,98.1114,4.99001
5,5,1156.11,5,1156.11,4,2,0.576335,98.0918,4.98751
6,5,1149.5,5,1149.5,4,1,0.572302,98.0722,4.98502
7,5,1148.4,5,1148.4,2,2,0.0951535,98.0526,4.98253
8,5,1135.03,5,1135.03,0,1,1.16474,98.0329,4.98003
9,5,1122.46,5,1122.46,4,0,1.10717,98.0133,4.97754
10,5,1103.35,5,1103.35,3,1,1.7029,97.9937,4.97506
11,5,1097.4,5,1097.4,0,0,0.538428,97.9741,4.97257
12,5,1096.75,5,1096.75,0,2,0.0598241,97.9545,4.97008
13,5,1059.34,5,1059.34,4,3,3.41117,97.935,4.9676
14,5,1050.6,5,1050.6,4,2,0.824857,97.9154,4.96511
15,5,1017.39,5,1017.39,2,0,3.1611,97.8958,4.96263
16,5,978.624,5,978.624,2,3,3.81008,97.8762,4.96015
17,5,978.095,5,978.095,0,3,0.0540543,97.8566,4.95767
18,5,978.095,5,978.095,0,2,0,97.8371,4.95519
19,5,978.095,5,983.221,2,3,-0.524049,97.8175,4.95271
20,5,976.909,5,976.909,3,3,0.641923,97.7979,4.95024
21,5,976.909,5,990.073,0,3,-1.34746,97.7784,4.94776
22,5,976.909,5,977.813,2,0,1.23832,97.7588,4.94529
23,5,976.909,5,977.813,2,0,0,97.7393,4.94282
24,5,976.909,5,977.813,2,0,0,97.7197,4.94034
25,5,976.909,5,977.813,2,1,0,97.7002,4.93787
26,5,976.909,5,978.002,0,3,-0.0193833,97.6806,4.9354
27,5,960.972,5,960.972,3,3,1.74129,97.6611,4.93294
28,5,960.972,5,960.972,0,3,0,97.6416,4.93047
29,5,958.779,5,958.779,4,3,0.228207,97.622,4.92801
30,5,958.779,5,965.326,2,0,-0.682823,97.6025,4.92554
31,5,958.779,5,965.326,1,3,-10,97.583,4.92308
32,5,958.779,5,961.335,2,2,0.413433,97.5635,4.92062
33,5,958.779,5,961.335,0,2,0,97.544,4.91816
34,5,950.51,5,950.51,2,0,1.12609,97.5244,4.9157
35,5,945.126,5,945.126,2,2,0.566448,97.5049,4.91324
36,5,945.126,5,945.126,4,0,0,97.4854,4.91078
37,5,945.126,5,945.126,3,1,0,97.4659,4.90833
38,5,941.745,5,941.745,4,2,0.357691,97.4465,4.90587
39,4,1034.28,4,1034.28,1,2,10,97.427,4.90342
40,4,1034.28,4,1034.28,1,1,-10,97.4075,4.90097
41,4,1034.28,4,1034.28,1,0,-9.28212,97.388,4.89852
42,4,1023.26,4,1023.26,4,1,1.065,97.3685,4.89607
43,4,1023.26,4,1023.26,1,1,-10,97.349,4.89362
44,4,1023.26,4,1023.26,2,3,-10,97.3296,4.89117
45,4,1023.26,4,1025.74,3,0,-0.241684,97.3101,4.88873
46,4,1023.26,4,1040.21,4,3,-1.41074,97.2906,4.88628
47,4,1004.33,4,1004.33,2,2,3.44952,97.2712,4.88384
48,4,1004.33,4,1004.33,3,0,-10,97.2517,4.8814
49,4,1003.66,4,1003.66,4,3,0.0658936,97.2323,4.87896
50,4,1003.66,4,1008.13,0,0,-0.444587,97.2128,4.87652
51,4,980.332,4,980.332,3,0,2.75697,97.1934,4.87408
52,4,980.332,4,980.332,1,2,-10,97.174,4.87164
53,4,980.332,4,1023.33,1,0,-4.38627,97.1545,4.86921
54,4,980.332,4,1021.08,4,2,0.22039,97.1351,4.86677
55,4,980.332,4,1011.05,2,2,0.98219,97.1157,4.86434
56,4,980.332,4,1005.53,0,1,0.545891,97.0962,4.86191
57,4,980.332,4,1003.91,0,2,0.16093,97.0768,4.85948
58,4,980.332,4,1001.5,4,2,0.239862,97.0574,4.85705
59,4,980.332,4,1002.88,3,2,-0.137078,97.038,4.85462
60,4,948.174,4,948.174,2,2,5.45443,97.0186,4.85219
61,4,948.174,4,948.174,1,1,-10,96.9992,4.84977
62,4,948.174,4,954.656,3,3,-0.683606,96.9798,4.84734
63,4,948.174,4,972.345,2,2,-1.85288,96.9604,4.84492
64,4,948.174,4,970.808,1,2,0.158092,96.941,4.84249
65,4,948.174,4,970.808,1,0,-10,96.9216,4.84007
66,3,964.696,3,964.696,2,0,10,96.9022,4.83765
67,3,953.408,3,953.408,3,1,1.17016,96.8828,4.83523
68,3,953.408,3,953.408,1,3,-10,96.8635,4.83282
69,3,953.084,3,953.084,0,0,0.0339582,96.8441,4.8304
70,3,953.084,3,953.613,0,3,-0.0555462,96.8247,4.82798
71,3,953.084,3,953.613,4,1,0,96.8054,4.82557
72,3,953.084,3,953.613,3,2,0,96.786,4.82316
