iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,14,1927.2,14,1927.2,3,0,10,143.184,5
1,14,1841.74,14,1841.74,3,1,4.43452,143.156,4.9975
2,14,1713.84,14,1713.84,3,1,6.9448,143.127,4.995
3,14,1674.09,14,1674.09,2,0,2.31901,143.098,4.9925
4,14,1656.44,14,1656.44,4,3,1.05418,143.07,4.99001
5,14,1594.23,14,1594.23,2,2,3.75573,143.041,4.98751
6,14,1579.59,14,1579.59,2,2,0.918348,143.013,4.98502
7,14,1579.59,14,1581.37,4,3,-0.112847,142.984,4.98253
8,14,1572.81,14,1572.81,0,0,0.541418,142.955,4.98003
9,12,1584.49,12,1584.49,1,1,10,142.927,4.97754
10,12,1582.77,12,1582.77,2,3,0.108802,142.898,4.97506
11,12,1579.76,12,1579.76,0,1,0.190049,142.87,4.97257
12,12,1559.5,12,1559.5,4,1,1.28255,142.841,4.97008
13,9,1450.38,9,1450.38,1,1,10,142.812,4.9676
14,9,1445.99,9,1445.99,4,1,0.302858,142.784,4.96511
15,7,1389.02,7,1389.02,1,0,10,142.755,4.96263
16,7,1389.02,7,1435.38,1,0,-3.33793,142.727,4.96015
17,7,1389.02,7,1461.63,2,0,-1.82845,142.698,4.95767
18,7,1389.02,7,1444.59,4,3,1.16607,142.67,4.95519
19,6,1485.64,6,1485.64,1,0,10,142.641,4.95271
20,6,1443.99,6,1443.99,2,1,2.80364,142.613,4.95024
21,6,1443.99,6,1443.99,2,0,0,142.584,4.94776
22,6,1432.8,6,1432.8,3,3,0.774854,142.556,4.94529
23,6,1432.8,6,1432.8,1,1,-10,142.527,4.94282
24,6,1432.8,6,1438.94,4,2,-0.428224,142.499,4.94034
25,6,1432.8,6,1437.84,4,2,0.0763407,142.47,4.93787
26,6,1432.8,6,1437.84,4,1,0,142.442,4.9354
27,6,1432.8,6,1441.76,2,3,-0.272747,142.413,4.93294
28,6,1432.8,6,1442.75,4,2,-0.0685057,142.385,4.93047
29,6,1432.8,6,1437.24,0,0,0.38174,142.356,4.92801
