iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,15,1607.17,15,1607.17,0,1,10,126.569,5
1,15,1579.55,15,1579.55,4,3,1.71854,126.543,4.9975
2,14,1517.02,14,1517.02,0,2,10,126.518,4.995
3,14,1509.13,14,1509.13,4,1,0.519792,126.493,4.9925
4,13,1458.6,13,1458.6,2,0,10,126.467,4.99001
5,13,1430.22,13,1430.22,4,0,1.94581,126.442,4.98751
6,13,1423.76,13,1423.76,2,1,0.451746,126.417,4.98502
7,13,1414.67,13,1414.67,0,0,0.638282,126.391,4.98253
8,13,1414.67,13,1475.65,4,3,-4.3101,126.366,4.98003
9,13,1414.67,13,1475.65,0,0,-2.61287,126.341,4.97754
10,13,1414.67,13,1471.83,2,3,0.258448,126.316,4.97506
11,13,1414.67,13,1464.46,0,1,0.500719,126.29,4.97257
12,13,1411.88,13,1411.88,2,2,3.59052,126.265,4.97008
13,13,1411.88,13,1412.2,4,2,-0.0226852,126.24,4.9676
14,13,1341.77,13,1341.77,0,2,4.98763,126.215,4.96511
15,13,1341.77,13,1341.77,4,2,0,126.189,4.96263
16,12,1335.81,12,1335.81,4,2,10,126.164,4.96015
17,12,1335.81,12,1335.81,3,3,0,126.139,4.95767
18,12,1335.81,12,1335.81,2,0,-10,126.114,4.95519
19,12,1335.81,12,1335.81,0,0,-10,126.088,4.95271
20,12,1328.72,12,1328.72,4,1,0.530686,126.063,4.95024
21,12,1327.12,12,1327.12,0,2,0.120636,126.038,4.94776
22,12,1327.12,12,1333.69,2,3,-0.494821,126.013,4.94529
23,12,1327.12,12,1333.69,1,0,-10,125.988,4.94282
24,12,1327.12,12,1333.69,1,1,-10,125.962,4.94034
25,12,1327.12,12,1330.76,3,0,0.219287,125.937,4.93787
26,12,1327.12,12,1330.76,3,0,-10,125.912,4.9354
27,12,1327.12,12,1330.76,1,2,-10,125.887,4.93294
28,12,1327.12,12,1330.76,1,1,-10,125.862,4.93047
29,12,1327.12,12,1330.76,4,2,0,125.836,4.92801
30,12,1327.12,12,1328.65,0,3,0.159029,125.811,4.92554
31,12,1327.12,12,1379.93,4,0,-3.85997,125.786,4.92308
32,12,1327.12,12,1424.19,3,3,-3.20705,125.761,4.92062
33,12,1327.12,12,1420.83,4,2,0.235363,125.736,4.91816
34,12,1327.12,12,1431.33,3,0,-0.739006,125.711,4.9157
35,12,1327.12,12,1384.83,2,1,3.24923,125.686,4.91324
