iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,22,2202.48,22,2202.48,0,2,10,160.194,5
1,20,2044.59,20,2044.59,0,1,10,160.162,4.9975
2,20,2015.84,20,2015.84,2,3,1.40604,160.13,4.995
3,20,1994.26,20,1994.26,4,3,1.07042,160.098,4.9925
4,18,1918.99,18,1918.99,2,1,10,160.066,4.99001
5,18,1887.93,18,1887.93,3,2,1.61836,160.034,4.98751
6,15,1930.37,15,1930.37,1,1,10,160.002,4.98502
7,15,1918.06,15,1918.06,0,2,0.638147,159.97,4.98253
8,15,1911.37,15,1911.37,0,0,0.348377,159.938,4.98003
9,15,1894.79,15,1894.79,3,0,0.867582,159.906,4.97754
10,15,1894.79,15,1894.79,3,1,-10,159.874,4.97506
11,15,1894.79,15,1894.79,1,3,-10,159.842,4.97257
12,15,1774.7,15,1774.7,2,2,6.33774,159.81,4.97008
13,15,1774.7,15,1859.01,1,0,-4.75032,159.778,4.9676
14,15,1774.7,15,1809.6,4,0,2.6578,159.746,4.96511
15,15,1774.7,15,1797.19,0,2,0.685875,159.714,4.96263
16,15,1770.68,15,1770.68,3,2,1.47481,159.682,4.96015
17,15,1717.42,15,1717.42,3,0,3.00777,159.65,4.95767
18,15,1717.42,15,1818.22,1,2,-5.86919,159.618,4.95519
19,15,1717.42,15,1818.08,4,2,0.00793167,159.587,4.95271
20,15,1717.42,15,1779.05,4,3,2.14646,159.555,4.95024
21,15,1717.42,15,1760.05,3,3,1.06817,159.523,4.94776
22,15,1717.42,15,1764.75,0,0,-0.266757,159.491,4.94529
23,15,1681.21,15,1681.21,4,1,4.73339,159.459,4.94282
24,15,1601.01,15,1601.01,2,2,4.77087,159.427,4.94034
25,15,1571.85,15,1571.85,2,1,1.82128,159.395,4.93787
26,15,1571.85,15,1660.34,1,3,-5.62959,159.363,4.9354
27,15,1571.85,15,1660.22,4,2,0.00719103,159.331,4.93294
28,15,1571.85,15,1608.82,3,3,3.09602,159.3,4.93047
29,15,1571.85,15,1606.68,4,0,0.132442,159.268,4.92801
30,15,1571.85,15,1604.2,3,2,0.154462,159.236,4.92554
31,15,1563.42,15,1563.42,0,2,2.54202,159.204,4.92308
32,14,1578.15,14,1578.15,1,1,10,159.172,4.92062
33,14,1556.1,14,1556.1,2,0,1.39722,159.14,4.91816
34,14,1556.1,14,1556.1,1,2,-10,159.108,4.9157
35,14,1556.1,14,1587.69,2,2,-2.03059,159.077,4.91324
36,14,1556.1,14,1587.69,4,1,-10,159.045,4.91078
37,14,1556.1,14,1573.9,4,3,0.868923,159.013,4.90833
38,14,1556.1,14,1660.76,2,0,-5.51919,158.981,4.90587
39,14,1556.1,14,1661.95,0,3,-0.0713804,158.949,4.90342
40,14,1556.1,14,1763.72,1,3,-6.12338,158.918,4.90097
41,14,1556.1,14,1744.26,3,3,1.10304,158.886,4.89852
42,13,1605.97,13,1605.97,2,2,10,158.854,4.89607
43,13,1605.97,13,1605.97,3,3,-10,158.822,4.89362
44,13,1605.97,13,1605.97,3,3,-10,158.791,4.89117
45,13,1605.97,13,1605.97,0,0,-10,158.759,4.88873
46,13,1604.49,13,1604.49,4,0,0.0919792,158.727,4.88628
47,13,1594.89,13,1594.89,1,1,0.598142,158.695,4.88384
48,13,1572.55,13,1572.55,4,1,1.40116,158.664,4.8814
49,13,1572.55,13,1590.85,1,3,-1.16425,158.632,4.87896
50,13,1572.55,13,1590.85,1,1,-10,158.6,4.87652
51,13,1572.55,13,1590.85,2,2,-10,158.568,4.87408
52,13,1551.93,13,1551.93,3,1,2.44674,158.537,4.87164
53,13,1551.77,13,1551.77,3,1,0.0104983,158.505,4.86921
54,13,1551.77,13,1562.81,4,1,-0.711409,158.473,4.86677
55,13,1551.77,13,1552.23,4,2,0.676561,158.442,4.86434
56,13,1538.13,13,1538.13,0,0,0.90852,158.41,4.86191
57,13,1538.13,13,1542.6,3,2,-0.290804,158.378,4.85948
58,13,1538.13,13,1540.88,4,3,0.11148,158.347,4.85705
59,13,1533.1,13,1533.1,0,3,0.505483,158.315,4.85462
60,13,1533.1,13,1536.37,3,2,-0.213306,158.283,4.85219
61,13,1533.1,13,1536.37,1,1,-9.00308,158.252,4.84977
62,13,1533.1,13,1536.37,2,0,-10,158.22,4.84734
63,13,1533.1,13,1624.85,1,2,-5.75919,158.188,4.84492
64,13,1533.1,13,1605.91,4,3,1.16525,158.157,4.84249
65,13,1533.1,13,1605.91,1,2,-9.91144,158.125,4.84007
66,13,1533.1,13,1602.96,0,2,0.1839,158.093,4.83765
67,13,1533.1,13,1602.96,0,1,-10,158.062,4.83523
68,13,1533.1,13,1605.54,4,0,-0.161097,158.03,4.83282
69,13,1533.1,13,1570.49,0,3,2.1831,157.998,4.8304
70,13,1533.1,13,1570.75,0,3,-0.0161504,157.967,4.82798
71,13,1533.1,13,1570.75,0,0,-10,157.935,4.82557
72,13,1533.1,13,1534.34,3,2,2.31794,157.904,4.82316
73,13,1527.96,13,1527.96,3,1,0.415589,157.872,4.82075
74,13,1527.96,13,1527.96,2,0,-10,157.841,4.81834
75,13,1520.43,13,1520.43,3,2,0.492699,157.809,4.81593
76,13,1520.43,13,1520.43,4,1,0,157.777,4.81352
77,13,1506.8,13,1506.8,3,2,0.896526,157.746,4.81111
78,13,1495.52,13,1495.52,3,1,0.748792,157.714,4.80871
79,13,1495.52,13,1495.52,0,2,0,157.683,4.8063
80,13,1495.52,13,1495.52,0,1,0,157.651,4.8039
81,13,1495.52,13,1580.02,1,2,-5.65037,157.62,4.8015
82,13,1495.52,13,1580.02,2,3,-10,157.588,4.7991
83,13,1495.52,13,1649.93,1,1,-4.42452,157.557,4.7967
84,13,1495.52,13,1627.49,0,0,1.36013,157.525,4.7943
85,13,1495.52,13,1627.49,1,2,-4.79639,157.494,4.7919
86,13,1495.52,13,1580.57,4,2,2.88278,157.462,4.78951
87,13,1495.52,13,1580.57,2,3,-10,157.431,4.78711
88,13,1495.52,13,1580.57,2,3,-10,157.399,4.78472
89,13,1495.52,13,1500.8,2,1,5.04678,157.368,4.78232
90,13,1495.52,13,1500.8,3,1,0,157.336,4.77993
91,13,1494.92,13,1494.92,3,1,0.391768,157.305,4.77754
92,13,1494.92,13,1504.81,1,0,-0.661124,157.273,4.77515
93,13,1494.92,13,1504.81,2,0,-10,157.242,4.77277
94,13,1494.92,13,1512.2,3,3,-0.491,157.21,4.77038
95,13,1494.92,13,1509.75,1,3,0.161521,157.179,4.768
96,13,1494.92,13,1509.75,4,3,0,157.148,4.76561
97,13,1494.92,13,1556.02,1,0,-3.0644,157.116,4.76323
98,13,1494.92,13,1548.16,2,1,0.504762,157.085,4.76085
99,13,1494.92,13,1544.04,3,2,0.266177,157.053,4.75847
100,13,1494.92,13,1540.8,4,2,0.210092,157.022,4.75609
101,13,1494.92,13,1540.49,2,1,0.0201737,156.99,4.75371
102,13,1494.92,13,1540.49,3,3,0,156.959,4.75133
103,13,1494.92,13,1537.5,4,0,0.193909,156.928,4.74896
104,13,1494.92,13,1567.92,1,1,-1.97829,156.896,4.74658
105,13,1494.92,13,1541.31,0,2,1.69728,156.865,4.74421
106,13,1494.92,13,1560,4,1,-1.21267,156.834,4.74184
107,13,1494.92,13,1648.85,1,0,-5.69574,156.802,4.73947
108,13,1494.92,13,1648.85,1,0,-10,156.771,4.7371
109,13,1494.92,13,1648.85,3,0,0,156.739,4.73473
110,13,1494.92,13,1648.85,2,3,-10,156.708,4.73236
111,13,1494.92,13,1599.55,3,3,2.99022,156.677,4.72999
112,13,1494.92,13,1569.99,3,0,1.848,156.645,4.72763
113,13,1494.92,13,1569.99,1,2,-9.98601,156.614,4.72527
114,13,1494.92,13,1569.99,1,2,-3.7128,156.583,4.7229
