iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,9,1660.51,9,1660.51,2,1,8.81036,131.353,5
1,9,1581.4,9,1581.4,2,1,4.76465,131.327,4.9975
2,9,1528.15,9,1528.15,3,2,3.36695,131.301,4.995
3,9,1460.37,9,1460.37,2,0,4.43547,131.275,4.9925
4,9,1442.64,9,1442.64,4,1,1.21425,131.248,4.99001
5,9,1440.34,9,1440.34,4,1,0.159387,131.222,4.98751
6,9,1438.83,9,1438.83,4,2,0.105053,131.196,4.98502
7,7,1342.45,7,1342.45,1,1,10,131.17,4.98253
8,7,1339.92,7,1339.92,4,3,0.188344,131.143,4.98003
9,6,1293.8,6,1293.8,1,1,10,131.117,4.97754
10,6,1291.26,6,1291.26,0,3,0.195962,131.091,4.97506
11,6,1291.26,6,1314.99,1,1,-1.83776,131.065,4.97257
12,6,1291.26,6,1314.99,4,1,0,131.039,4.97008
13,6,1291.26,6,1314.2,0,1,0.0604502,131.012,4.9676
14,6,1291.26,6,1303.25,4,2,0.833086,130.986,4.96511
15,6,1290.59,6,1290.59,4,0,0.971188,130.96,4.96263
16,6,1290.59,6,1359.91,2,1,-5.37086,130.934,4.96015
17,6,1290.59,6,1344.47,3,3,1.13505,130.908,4.95767
18,6,1290.59,6,1345.03,4,2,-0.041383,130.881,4.95519
19,5,1514.99,5,1514.99,1,3,10,130.855,4.95271
20,5,1502.16,5,1502.16,4,2,0.846893,130.829,4.95024
21,5,1480.93,5,1480.93,0,3,1.41285,130.803,4.94776
22,5,1334.23,5,1334.23,2,0,9.90623,130.777,4.94529
23,5,1328.71,5,1328.71,4,0,0.413653,130.751,4.94282
24,5,1328.71,5,1354.41,4,0,-1.93387,130.724,4.94034
25,5,1328.71,5,1443.01,1,3,-6.54173,130.698,4.93787
26,5,1328.71,5,1390.26,2,1,3.65556,130.672,4.9354
27,5,1328.71,5,1360.02,2,0,2.17479,130.646,4.93294
28,5,1328.71,5,1461.08,1,0,-7.43066,130.62,4.93047
29,5,1328.71,5,1457.67,0,2,0.233385,130.594,4.92801
30,4,1500.25,4,1500.25,1,2,10,130.568,4.92554
31,4,1500.25,4,1503.41,3,3,-0.210427,130.541,4.92308
32,4,1492.41,4,1492.41,3,1,0.731618,130.515,4.92062
33,4,1473.73,4,1473.73,0,2,1.25137,130.489,4.91816
34,4,1473.73,4,1473.73,1,0,-10,130.463,4.9157
35,4,1473.73,4,1473.73,0,0,-7.63027,130.437,4.91324
36,4,1473.73,4,1473.73,1,1,-8.84695,130.411,4.91078
37,4,1473.73,4,1473.73,2,0,-10,130.385,4.90833
38,4,1473.12,4,1473.12,3,2,0.0417679,130.359,4.90587
39,4,1473.12,4,1473.12,1,1,-10,130.333,4.90342
40,4,1473.12,4,1473.12,0,2,0,130.307,4.90097
41,4,1468.62,4,1468.62,4,3,0.305658,130.281,4.89852
42,4,1468.62,4,1504.58,2,0,-2.44904,130.255,4.89607
43,4,1468.62,4,1505.07,4,3,-0.0320895,130.229,4.89362
44,4,1468.62,4,1489.58,4,1,1.02909,130.202,4.89117
45,4,1423.43,4,1423.43,2,0,4.4409,130.176,4.88873
46,4,1423.43,4,1429.64,0,2,-0.436172,130.15,4.88628
47,4,1423.43,4,1436.76,2,1,-0.49844,130.124,4.88384
48,4,1423.43,4,1433.33,2,1,0.238985,130.098,4.8814
49,4,1423.43,4,1424,4,3,0.650782,130.072,4.87896
50,4,1423.43,4,1424,1,2,-10,130.046,4.87652
51,4,1423.43,4,1424,3,3,0,130.02,4.87408
52,4,1421.74,4,1421.74,2,2,0.158493,129.994,4.87164
53,4,1421.74,4,1422.73,1,0,-0.0697085,129.968,4.86921
54,4,1421.74,4,1431.86,4,0,-0.641249,129.942,4.86677
55,4,1421.55,4,1421.55,4,0,0.719618,129.916,4.86434
56,4,1421.55,4,1421.55,1,3,-10,129.89,4.86191
57,4,1409.57,4,1409.57,4,1,0.843234,129.864,4.85948
58,4,1405.79,4,1405.79,4,1,0.26814,129.838,4.85705
59,4,1394.85,4,1394.85,4,0,0.777852,129.812,4.85462
60,4,1394.85,4,1394.85,1,0,-10,129.786,4.85219
61,4,1389.43,4,1389.43,4,1,0.38855,129.761,4.84977
62,4,1389.43,4,1389.43,1,2,-10,129.735,4.84734
63,4,1389.43,4,1389.43,1,3,-10,129.709,4.84492
64,4,1389.43,4,1389.43,1,3,-10,129.683,4.84249
65,4,1389.43,4,1389.43,3,1,0,129.657,4.84007
66,4,1382,4,1382,0,1,0.534561,129.631,4.83765
67,4,1382,4,1382,2,3,-7.70368,129.605,4.83523
68,4,1382,4,1382.85,4,2,-0.0614286,129.579,4.83282
69,4,1382,4,1442.46,4,3,-4.31014,129.553,4.8304
70,4,1382,4,1421.31,0,1,1.46612,129.527,4.82798
71,4,1382,4,1421.31,1,3,-10,129.501,4.82557
72,4,1382,4,1422.14,0,2,-0.0584226,129.475,4.82316
73,4,1382,4,1421.09,3,2,0.0738805,129.449,4.82075
74,4,1382,4,1417.99,3,2,0.218077,129.424,4.81834
