iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,14,1702.57,14,1702.57,3,3,20,135.647,0.5
1,13,1602.69,13,1602.69,3,3,20,135.62,0.49975
2,13,1373.01,13,1373.01,3,3,10,135.593,0.4995
3,10,1210.88,10,1210.88,0,1,20,135.566,0.49925
4,10,1207.31,10,1207.31,3,3,10,135.539,0.499001
5,10,1203.88,10,1203.88,3,2,10,135.512,0.498751
6,10,1203.88,10,1204.2,3,2,2,135.484,0.498502
7,10,1196.63,10,1196.63,3,3,10,135.457,0.498253
8,10,1174.46,10,1174.46,3,3,10,135.43,0.498003
9,10,1174.46,10,1174.46,3,3,5,135.403,0.497754
10,10,1173.76,10,1173.76,3,3,10,135.376,0.497506
11,9,1123.22,9,1123.22,3,3,20,135.349,0.497257
12,9,995.253,9,995.253,2,3,10,135.322,0.497008
13,9,989.969,9,989.969,3,3,10,135.295,0.49676
14,9,988.912,9,988.912,3,3,10,135.268,0.496511
15,9,947.123,9,947.123,0,0,10,135.241,0.496263
16,9,937.247,9,937.247,3,0,10,135.214,0.496015
17,9,908.725,9,908.725,3,3,10,135.187,0.495767
18,9,904.775,9,904.775,3,3,10,135.16,0.495519
19,9,890.886,9,890.886,3,3,10,135.133,0.495271
20,9,881.755,9,881.755,3,3,10,135.106,0.495024
21,9,871.97,9,871.97,3,3,10,135.079,0.494776
22,9,871.97,9,871.97,3,3,5,135.052,0.494529
23,9,871.97,9,871.97,4,3,5,135.024,0.494282
24,9,871.97,9,871.97,3,2,5,134.997,0.494034
25,9,871.97,9,871.97,3,1,5,134.97,0.493787
26,9,837.374,9,837.374,2,0,10,134.943,0.49354
27,9,837.374,9,837.374,3,3,5,134.917,0.493294
28,9,837.374,9,837.374,3,3,5,134.89,0.493047
29,9,835.508,9,835.508,3,3,10,134.863,0.492801
30,7,762.577,7,762.577,0,3,20,134.836,0.492554
31,7,762.577,7,762.577,0,0,5,134.809,0.492308
32,7,759.446,7,759.446,3,3,10,134.782,0.492062
33,6,741.677,6,741.677,0,2,20,134.755,0.491816
34,5,699.271,5,699.271,1,2,20,134.728,0.49157
35,5,699.271,5,699.271,3,3,5,134.701,0.491324
36,4,633.962,4,633.962,1,1,20,134.674,0.491078
37,4,633.962,4,633.962,3,3,5,134.647,0.490833
38,4,632.591,4,632.591,4,1,10,134.62,0.490587
39,4,632.591,4,632.591,3,3,5,134.593,0.490342
40,4,632.591,4,632.591,3,3,5,134.566,0.490097
41,4,632.591,4,632.591,3,3,5,134.539,0.489852
42,4,632.591,4,632.591,0,0,5,134.512,0.489607
43,3,591.557,3,591.557,1,1,20,134.485,0.489362
44,3,591.557,3,591.557,3,3,5,134.459,0.489117
45,3,591.557,3,591.557,3,0,5,134.432,0.488873
46,3,591.557,3,591.557,3,3,5,134.405,0.488628
47,3,591.557,3,591.557,3,3,5,134.378,0.488384
48,3,591.557,3,591.557,3,3,5,134.351,0.48814
49,3,591.557,3,591.557,0,1,5,134.324,0.487896
50,3,591.557,3,591.557,3,3,5,134.297,0.487652
51,3,591.557,3,591.557,3,2,5,134.27,0.487408
52,3,591.557,3,591.557,3,3,5,134.244,0.487164
53,3,591.557,3,591.557,2,3,5,134.217,0.486921
54,3,591.557,3,591.557,4,0,5,134.19,0.486677
55,3,591.557,3,591.557,3,3,5,134.163,0.486434
56,3,591.557,3,591.557,1,0,5,134.136,0.486191
57,3,591.557,3,591.557,0,1,5,134.109,0.485948
58,3,591.557,3,591.557,2,1,5,134.083,0.485705
59,3,591.557,3,591.557,3,3,5,134.056,0.485462
60,3,591.557,3,591.557,4,3,5,134.029,0.485219
61,3,591.557,3,591.557,0,0,5,134.002,0.484977
62,3,591.557,3,591.557,3,3,5,133.975,0.484734
63,3,591.557,3,591.557,3,3,5,133.949,0.484492
64,3,591.557,3,591.557,0,0,5,133.922,0.484249
65,3,591.557,3,591.557,3,3,5,133.895,0.484007
66,3,591.557,3,591.557,0,3,5,133.868,0.483765
67,3,591.557,3,591.557,3,3,5,133.841,0.483523
68,3,591.557,3,591.557,0,1,5,133.815,0.483282
69,3,591.557,3,591.557,3,3,5,133.788,0.48304
70,3,591.557,3,591.557,4,1,5,133.761,0.482798
71,3,591.557,3,591.557,0,1,5,133.734,0.482557
72,3,591.557,3,591.557,2,2,5,133.708,0.482316
73,3,591.557,3,591.557,4,0,5,133.681,0.482075
74,3,591.557,3,591.557,3,3,5,133.654,0.481834
75,3,591.557,3,591.557,3,3,5,133.627,0.481593
76,3,591.557,3,591.557,1,3,-2,133.601,0.481352
77,3,591.557,3,591.557,3,3,5,133.574,0.481111
78,3,591.557,3,591.557,3,3,5,133.547,0.480871
