iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,17,2098,17,2098,3,1,0.256992,151.729,5
1,17,2041.69,17,2041.69,3,3,2.68398,151.698,4.9975
2,17,2036.31,17,2036.31,3,1,0.26379,151.668,4.995
3,16,1646.89,16,1646.89,2,2,10,151.638,4.9925
4,13,1586.57,13,1586.57,1,2,10,151.607,4.99001
5,13,1545.72,13,1545.72,0,2,2.57501,151.577,4.98751
6,13,1497.84,13,1497.84,0,2,3.0978,151.547,4.98502
7,13,1490.79,13,1490.79,4,0,0.47058,151.516,4.98253
8,12,1552.74,12,1552.74,1,0,10,151.486,4.98003
9,12,1510.64,12,1510.64,3,1,2.71122,151.456,4.97754
10,12,1510.64,12,1516.21,0,0,-0.368149,151.426,4.97506
11,12,1510.64,12,1516.21,2,3,-10,151.395,4.97257
12,12,1443.29,12,1443.29,4,0,4.80925,151.365,4.97008
13,12,1397.8,12,1397.8,3,3,3.15193,151.335,4.9676
14,12,1397.8,12,1400.28,3,0,-0.177944,151.304,4.96511
15,12,1358.39,12,1358.39,2,1,2.99198,151.274,4.96263
16,12,1358.39,12,1358.39,1,3,-10,151.244,4.96015
17,12,1358.39,12,1358.39,1,1,-10,151.214,4.95767
18,12,1358.39,12,1401.23,3,2,-3.15394,151.183,4.95519
19,12,1358.39,12,1637.68,1,2,-10,151.153,4.95271
20,12,1358.39,12,1525.44,2,3,6.8531,151.123,4.95024
21,12,1358.39,12,1525.44,2,3,-10,151.093,4.94776
22,12,1358.39,12,1472.11,0,2,3.4962,151.063,4.94529
23,12,1358.39,12,1472.11,0,2,0,151.032,4.94282
24,12,1358.39,12,1485.48,4,3,-0.908243,151.002,4.94034
25,12,1358.39,12,1482.61,0,3,0.193205,150.972,4.93787
26,12,1358.39,12,1482.61,4,0,0,150.942,4.9354
27,12,1358.39,12,1476.82,4,3,0.39093,150.912,4.93294
28,12,1358.39,12,1410.36,3,3,4.50028,150.881,4.93047
29,12,1358.39,12,1392.44,0,1,1.27041,150.851,4.92801
30,12,1358.39,12,1381.52,0,0,0.783868,150.821,4.92554
31,12,1300.13,12,1300.13,2,2,5.89122,150.791,4.92308
32,12,1210.68,12,1210.68,2,2,6.88017,150.761,4.92062
33,12,1210.68,12,1210.68,1,3,-10,150.731,4.91816
34,12,1210.68,12,1210.68,3,0,0,150.7,4.9157
35,12,1203.99,12,1203.99,4,2,0.55308,150.67,4.91324
36,12,1203.17,12,1203.17,0,1,0.0679728,150.64,4.91078
37,12,1200.12,12,1200.12,4,0,0.253584,150.61,4.90833
38,12,1200.12,12,1207.65,3,1,-0.627297,150.58,4.90587
39,12,1200.12,12,1246.99,1,2,-3.25785,150.55,4.90342
40,12,1200.12,12,1246.47,0,2,0.041804,150.52,4.90097
41,12,1200.12,12,1246.19,3,1,0.0223664,150.49,4.89852
42,12,1200.12,12,1251.83,4,0,-0.452698,150.459,4.89607
43,11,1290.81,11,1290.81,1,2,10,150.429,4.89362
44,11,1290.81,11,1290.81,4,0,0,150.399,4.89117
45,11,1227.33,11,1227.33,0,0,4.91738,150.369,4.88873
46,11,1208.49,11,1208.49,4,2,1.53552,150.339,4.88628
47,11,1183.82,11,1183.82,0,0,2.04122,150.309,4.88384
48,11,1173.1,11,1173.1,0,0,0.905374,150.279,4.8814
49,11,1173.1,11,1174.87,3,1,-0.150488,150.249,4.87896
50,11,1112.04,11,1112.04,3,0,5.34764,150.219,4.87652
51,11,1110.96,11,1110.96,4,1,0.0968156,150.189,4.87408
52,11,1110.96,11,1110.96,1,2,-10,150.159,4.87164
53,11,1106.45,11,1106.45,4,0,0.406447,150.129,4.86921
54,11,1058.35,11,1058.35,2,3,4.34724,150.099,4.86677
55,11,1023.59,11,1023.59,2,2,3.28388,150.069,4.86434
56,11,1019.14,11,1019.14,2,2,0.434976,150.039,4.86191
57,11,1019.14,11,1019.14,1,0,-10,150.009,4.85948
58,11,1019.14,11,1019.14,4,1,0,149.979,4.85705
59,11,1019.14,11,1019.14,0,1,0,149.949,4.85462
60,11,1019.14,11,1019.14,1,0,-10,149.919,4.85219
61,11,1019.14,11,1020.6,2,0,-0.143451,149.889,4.84977
62,11,1019.14,11,1020.6,4,3,-3.31746,149.859,4.84734
63,11,1019.14,11,1021.6,0,3,-0.0975815,149.829,4.84492
64,11,1019.14,11,1056.95,4,3,-3.46015,149.799,4.84249
65,11,1019.14,11,1056.95,1,0,-9.64413,149.769,4.84007
66,11,1019.14,11,1056.95,1,0,-10,149.739,4.83765
67,11,1002.17,11,1002.17,2,2,5.18254,149.709,4.83523
68,11,1002.17,11,1002.17,1,2,-10,149.679,4.83282
69,11,1001.17,11,1001.17,0,0,0.0993763,149.649,4.8304
70,11,1001.17,11,1001.17,3,3,0,149.619,4.82798
71,11,1001.17,11,1001.17,1,0,-10,149.589,4.82557
