iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,33,2394.53,33,2394.53,4,3,2.93979,176.21,0.5
1,29,2254.35,29,2254.35,1,0,10,176.174,0.49975
2,27,2110.44,27,2110.44,3,3,6.89576,176.139,0.4995
3,27,2057.67,27,2057.67,3,3,0.00390306,176.104,0.49925
4,24,1922.3,24,1922.3,1,0,10,176.069,0.499001
5,23,1908.61,23,1908.61,0,2,4.16114,176.033,0.498751
6,23,1859.92,23,1859.92,0,3,0.00422748,175.998,0.498502
7,22,1815.92,22,1815.92,1,1,4.34463,175.963,0.498253
8,21,1848.63,21,1848.63,1,3,4.53499,175.928,0.498003
9,21,1848.63,21,1848.63,1,3,-2.00337,175.893,0.497754
10,21,1848.63,21,1900.26,1,0,-0.0049081,175.857,0.497506
11,21,1848.63,21,1948.42,1,0,-0.00457884,175.822,0.497257
12,21,1848.63,21,1930.42,3,2,0.00171142,175.787,0.497008
13,21,1848.63,21,1941.23,4,1,-0.00102802,175.752,0.49676
14,21,1848.63,21,1941.34,4,0,-9.79327e-06,175.717,0.496511
15,21,1848.63,21,1941.34,3,0,-6.75755,175.682,0.496263
16,21,1848.63,21,1935.71,0,3,0.00053509,175.647,0.496015
17,21,1848.63,21,1867.38,2,3,0.00649548,175.611,0.495767
18,21,1829.95,21,1829.95,2,0,0.00355804,175.576,0.495519
19,21,1804.57,21,1804.57,4,0,0.00241319,175.541,0.495271
20,20,1736.37,20,1736.37,0,1,4.76022,175.506,0.495024
21,20,1724.16,20,1724.16,0,3,0.00121876,175.471,0.494776
22,20,1724.16,20,1724.16,4,1,0,175.436,0.494529
23,20,1702.53,20,1702.53,3,2,0.00215934,175.401,0.494282
24,20,1671.61,20,1671.61,2,2,0.00308598,175.366,0.494034
25,19,1672.03,19,1672.03,1,2,4.99161,175.331,0.493787
26,19,1672.03,19,1673.23,2,2,-0.000126144,175.296,0.49354
27,19,1629.6,19,1629.6,2,2,0.00458421,175.261,0.493294
28,19,1618.53,19,1618.53,3,0,0.00116314,175.225,0.493047
29,19,1618.53,19,1660.76,0,3,-0.00443772,175.19,0.492801
30,19,1618.53,19,1635.79,0,1,0.0026242,175.155,0.492554
31,19,1618.53,19,1619.23,3,1,0.00173977,175.12,0.492308
32,18,1649.17,18,1649.17,1,1,5.25106,175.085,0.492062
33,18,1633.83,18,1633.83,0,1,0.00170128,175.05,0.491816
34,18,1633.83,18,1633.83,0,1,0,175.015,0.49157
35,18,1623.12,18,1623.12,2,3,0.00118773,174.98,0.491324
36,18,1616.57,18,1616.57,3,1,0.000725975,174.945,0.491078
37,18,1616.57,18,1616.57,4,3,-7.54923,174.91,0.490833
38,18,1616.57,18,1662.21,1,0,-0.00506173,174.875,0.490587
39,18,1616.57,18,1668.19,3,0,-0.00066297,174.84,0.490342
40,18,1616.57,18,1668.19,1,1,-2.00747,174.805,0.490097
41,18,1616.57,18,1641.57,2,2,0.00295232,174.77,0.489852
42,17,1638.19,17,1638.19,1,3,5.54582,174.735,0.489607
43,17,1638.19,17,1638.19,1,2,-2.01049,174.701,0.489362
44,17,1638.19,17,1642.24,4,0,-0.000475824,174.666,0.489117
45,17,1633.93,17,1633.93,4,1,0.000975207,174.631,0.488873
46,17,1633.93,17,1680.08,1,2,-0.00541901,174.596,0.488628
47,17,1633.93,17,1693.15,1,1,-0.00153472,174.561,0.488384
48,17,1633.93,17,1693.15,0,3,-7.87072,174.526,0.48814
49,17,1633.93,17,1667.98,4,2,0.00295578,174.491,0.487896
50,17,1633.93,17,1647.23,2,3,0.00243604,174.456,0.487652
51,17,1633.93,17,1647.23,4,1,0,174.421,0.487408
52,17,1633.93,17,1638.69,3,2,0.00100306,174.386,0.487164
53,17,1633.93,17,1635.82,3,3,0.000337353,174.351,0.486921
54,17,1633.93,17,1635.96,0,0,-1.66374e-05,174.317,0.486677
55,17,1633.93,17,1635.96,2,1,-7.87455,174.282,0.486434
56,17,1633.93,17,1635.7,3,2,3.05377e-05,174.247,0.486191
57,17,1633.93,17,1737.89,1,0,-0.0119991,174.212,0.485948
58,17,1633.93,17,1737.89,2,3,-12,174.177,0.485705
59,17,1633.93,17,1720.48,4,2,0.00204322,174.142,0.485462
60,17,1633.93,17,1720.48,4,0,-7.87231,174.107,0.485219
61,17,1633.93,17,1720.48,4,3,-7.87172,174.073,0.484977
62,17,1633.93,17,1682.32,0,1,0.00448031,174.038,0.484734
63,17,1578.91,17,1578.91,2,1,0.0121426,174.003,0.484492
64,17,1578.91,17,1578.91,0,1,-7.87147,173.968,0.484249
65,17,1578.91,17,1578.91,1,2,-7.88062,173.933,0.484007
66,17,1574.14,17,1574.14,4,2,0.00055978,173.899,0.483765
67,17,1574.14,17,1591.4,3,0,-0.0020272,173.864,0.483523
68,17,1574.14,17,1590.84,3,2,6.64225e-05,173.829,0.483282
69,17,1574.14,17,1590.84,3,1,-12,173.794,0.48304
70,17,1574.14,17,1590.84,2,3,-12,173.76,0.482798
71,17,1574.14,17,1590.84,0,0,-7.87973,173.725,0.482557
72,17,1574.14,17,1590.84,1,3,-7.88807,173.69,0.482316
73,17,1574.14,17,1590.7,2,0,1.57276e-05,173.655,0.482075
74,17,1574.14,17,1590.7,4,2,-7.87115,173.621,0.481834
75,17,1574.14,17,1590.7,0,3,-7.87098,173.586,0.481593
76,17,1574.14,17,1662.14,1,1,-0.00838844,173.551,0.481352
77,17,1574.14,17,1658.39,0,1,0.000439805,173.516,0.481111
78,17,1574.14,17,1658.39,3,1,-7.86764,173.482,0.480871
79,17,1574.14,17,1604.45,1,0,0.0063334,173.447,0.48063
80,17,1574.14,17,1583.1,2,0,0.00250743,173.412,0.48039
81,17,1574.14,17,1581.51,1,0,0.000186865,173.378,0.48015
82,17,1574.14,17,1582.41,4,0,-0.000105236,173.343,0.47991
83,17,1574.14,17,1582.41,3,3,-7.87695,173.308,0.47967
84,17,1574.14,17,1582.41,1,2,-2.00866,173.274,0.47943
85,17,1574.14,17,1589.31,4,2,-0.000810677,173.239,0.47919
86,17,1574.14,17,1585.99,0,3,0.000389916,173.204,0.478951
87,17,1568.46,17,1568.46,0,2,0.00205826,173.17,0.478711
88,17,1568.46,17,1568.46,0,2,-7.86977,173.135,0.478472
89,17,1568.46,17,1631.25,1,0,-0.00737332,173.1,0.478232
90,17,1568.46,17,1663.96,1,1,-0.00384113,173.066,0.477993
91,17,1568.46,17,1639.11,2,0,0.00291777,173.031,0.477754
92,17,1568.46,17,1635.95,0,3,0.000371981,172.997,0.477515
93,17,1568.46,17,1635.95,2,0,-7.87523,172.962,0.477277
94,17,1568.46,17,1631.37,4,1,0.000537772,172.927,0.477038
95,17,1568.46,17,1605.8,4,0,0.00300165,172.893,0.4768
96,17,1568.46,17,1605.8,4,1,0,172.858,0.476561
97,17,1568.46,17,1602.96,0,1,0.00033336,172.824,0.476323
98,17,1568.46,17,1602.96,4,1,0,172.789,0.476085
99,17,1568.46,17,1602.96,0,0,-7.87699,172.755,0.475847
100,17,1568.46,17,1617.87,1,3,-0.00174996,172.72,0.475609
101,17,1568.46,17,1641.73,1,3,-0.00280226,172.685,0.475371
102,17,1568.46,17,1641.73,3,3,-7.87113,172.651,0.475133
103,17,1568.46,17,1641.73,3,2,-7.86874,172.616,0.474896
104,17,1568.46,17,1576.33,2,1,0.0076797,172.582,0.474658
105,17,1568.46,17,1583.22,1,2,-0.000809851,172.547,0.474421
106,17,1568.46,17,1583.22,2,2,0,172.513,0.474184
107,17,1568.46,17,1576.28,3,2,0.00081546,172.478,0.473947
108,17,1568.46,17,1576.28,4,2,-7.87142,172.444,0.47371
109,17,1568.46,17,1576.28,2,2,0,172.409,0.473473
110,17,1568.46,17,1573.91,2,1,0.000278275,172.375,0.473236
111,17,1568.46,17,1573.91,2,0,0,172.34,0.472999
112,17,1568.46,17,1573.91,4,1,-7.87132,172.306,0.472763
113,17,1568.46,17,1622.53,1,0,-0.00570892,172.272,0.472527
114,17,1568.46,17,1622.53,2,0,-7.87242,172.237,0.47229
115,17,1568.46,17,1622.53,3,3,-7.87889,172.203,0.472054
116,17,1568.46,17,1635.97,0,2,-0.00157885,172.168,0.471818
117,17,1568.46,17,1625.17,0,2,0.00126849,172.134,0.471582
118,17,1568.46,17,1639.05,0,2,-0.00163009,172.099,0.471346
119,17,1568.46,17,1637.01,0,2,0.000239667,172.065,0.471111
120,17,1568.46,17,1635.4,0,2,0.000189275,172.03,0.470875
121,17,1568.46,17,1635.4,0,2,-7.87086,171.996,0.47064
122,17,1568.46,17,1671.41,3,1,-0.00422893,171.962,0.470404
123,17,1568.46,17,1668.18,0,1,0.000379311,171.927,0.470169
124,17,1568.46,17,1668.18,3,0,-7.8682,171.893,0.469934
125,17,1568.46,17,1676.35,1,3,-0.000959299,171.859,0.469699
126,17,1568.46,17,1676.35,2,3,-7.87138,171.824,0.469464
127,17,1568.46,17,1659.35,1,3,0.00199634,171.79,0.46923
128,17,1568.46,17,1658.46,3,0,0.00010495,171.755,0.468995
129,17,1568.46,17,1654.78,1,3,0.000431778,171.721,0.46876
130,17,1568.46,17,1654.78,3,0,-7.87645,171.687,0.468526
131,17,1568.46,17,1646.05,3,1,0.00102529,171.652,0.468292
132,17,1568.46,17,1630.08,3,2,0.00187453,171.618,0.468058
133,17,1568.46,17,1594.89,0,1,0.00413252,171.584,0.467824
134,17,1568.46,17,1594.89,3,2,0,171.549,0.46759
135,17,1568.46,17,1603.62,4,0,-0.00102576,171.515,0.467356
136,17,1568.46,17,1594.73,4,2,0.00104465,171.481,0.467122
137,17,1568.46,17,1593.91,4,2,9.57176e-05,171.447,0.466889
138,17,1568.46,17,1593.91,4,3,0,171.412,0.466655
139,17,1568.46,17,1593.91,3,0,-7.87578,171.378,0.466422
140,17,1568.46,17,1593.91,1,1,-2.00913,171.344,0.466189
141,17,1568.46,17,1593.91,1,1,-2.00548,171.309,0.465956
142,17,1568.46,17,1579.36,2,1,0.00170941,171.275,0.465723
143,17,1568.46,17,1572.1,0,1,0.000851517,171.241,0.46549
144,17,1568.46,17,1572.1,1,3,-2.00423,171.207,0.465257
145,17,1568.46,17,1572.1,3,1,-7.86951,171.172,0.465024
146,17,1568.46,17,1572.1,4,3,-7.87514,171.138,0.464792
147,17,1568.46,17,1572.1,4,3,-7.87258,171.104,0.46456
148,17,1568.46,17,1574.69,3,0,-0.0003038,171.07,0.464327
149,17,1568.46,17,1574.69,0,3,-7.87051,171.035,0.464095
150,17,1568.46,17,1574.69,3,2,0,171.001,0.463863
151,17,1568.46,17,1574.69,1,2,-2.01151,170.967,0.463631
152,17,1568.46,17,1574.69,0,1,-7.87143,170.933,0.463399
153,17,1568.46,17,1574.69,3,2,-7.87021,170.899,0.463168
154,17,1568.46,17,1573.94,3,0,8.79649e-05,170.865,0.462936
155,17,1554.94,17,1554.94,0,0,0.00223097,170.83,0.462705
156,17,1554.94,17,1554.94,2,0,-7.87724,170.796,0.462473
157,17,1554.94,17,1554.94,3,2,0,170.762,0.462242
158,17,1554.94,17,1554.94,2,0,-7.87889,170.728,0.462011
159,17,1554.94,17,1554.94,1,3,-2.00716,170.694,0.46178
160,17,1553.76,17,1553.76,2,3,0.000139334,170.66,0.461549
161,17,1553.76,17,1583.01,1,2,-0.0034352,170.625,0.461318
162,17,1553.76,17,1612.1,1,2,-0.00341548,170.591,0.461088
163,17,1553.76,17,1690.29,1,2,-0.00918158,170.557,0.460857
164,17,1553.76,17,1658.32,0,2,0.00375332,170.523,0.460627
165,17,1553.76,17,1658.32,1,2,-7.88399,170.489,0.460396
166,17,1553.76,17,1672.18,3,3,-0.001627,170.455,0.460166
167,17,1553.76,17,1651.63,2,3,0.00241306,170.421,0.459936
168,17,1553.76,17,1651.63,1,1,-2.01011,170.387,0.459706
169,17,1553.76,17,1651.63,0,0,-7.87063,170.353,0.459476
170,17,1553.76,17,1649.34,2,2,0.000268589,170.319,0.459246
171,17,1553.76,17,1637.8,2,2,0.00135444,170.285,0.459017
172,17,1553.76,17,1637.8,4,1,-7.87034,170.25,0.458787
173,17,1553.76,17,1637.8,4,1,0,170.216,0.458558
174,17,1553.76,17,1637.8,4,2,-7.87026,170.182,0.458329
175,17,1553.76,17,1637.8,3,3,-7.8703,170.148,0.458099
176,17,1553.76,17,1657.88,1,0,-0.00235718,170.114,0.45787
177,17,1553.76,17,1653.14,3,3,0.000555788,170.08,0.457641
178,17,1553.76,17,1639.42,4,2,0.00161179,170.046,0.457413
179,17,1553.76,17,1639.42,0,3,-12,170.012,0.457184
180,17,1553.76,17,1639.42,2,0,0,169.978,0.456955
181,17,1553.76,17,1627.65,3,1,0.00138132,169.944,0.456727
182,17,1553.76,17,1627.65,2,3,0,169.91,0.456498
183,17,1553.76,17,1627.65,3,0,-7.87047,169.876,0.45627
184,17,1553.76,17,1627.13,1,0,6.08874e-05,169.842,0.456042
185,17,1553.76,17,1627.13,0,0,-7.87778,169.808,0.455814
