iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,14,1723.04,14,1723.04,4,1,4.96171,130.78,5
1,14,1658.31,14,1658.31,3,2,3.75676,130.754,4.9975
2,14,1592.28,14,1592.28,2,0,3.98175,130.728,4.995
3,14,1517.86,14,1517.86,2,3,4.67356,130.701,4.9925
4,12,1395.75,12,1395.75,1,3,10,130.675,4.99001
5,12,1350.14,12,1350.14,2,1,3.26781,130.649,4.98751
6,12,1331.21,12,1331.21,2,1,1.40248,130.623,4.98502
7,10,1317.36,10,1317.36,1,1,10,130.597,4.98253
8,10,1301.03,10,1301.03,2,2,1.23961,130.571,4.98003
9,10,1301.03,10,1301.03,2,1,0,130.545,4.97754
10,10,1295.54,10,1295.54,4,2,0.422361,130.519,4.97506
11,10,1286.01,10,1286.01,4,0,0.735599,130.492,4.97257
12,9,1288.35,9,1288.35,1,3,10,130.466,4.97008
13,8,1270.59,8,1270.59,1,1,10,130.44,4.9676
14,7,1218.43,7,1218.43,1,1,10,130.414,4.96511
15,7,1201.3,7,1201.3,4,1,1.40634,130.388,4.96263
16,7,1197.5,7,1197.5,4,1,0.316273,130.362,4.96015
17,7,1187.24,7,1187.24,2,3,0.857054,130.336,4.95767
18,7,1177.59,7,1177.59,2,1,0.812804,130.31,4.95519
19,5,1265.5,5,1265.5,1,0,10,130.284,4.95271
20,5,1265.5,5,1265.5,0,3,-10,130.258,4.95024
21,5,1251.26,5,1251.26,3,2,1.12546,130.232,4.94776
22,5,1249.33,5,1249.33,0,1,0.154306,130.206,4.94529
23,5,1247.53,5,1247.53,0,2,0.144153,130.18,4.94282
24,5,1229.87,5,1229.87,2,1,1.41519,130.154,4.94034
25,5,1189.27,5,1189.27,3,1,3.30137,130.128,4.93787
26,5,1183.09,5,1183.09,0,1,0.519609,130.102,4.9354
27,5,1178.76,5,1178.76,4,3,0.366224,130.076,4.93294
28,5,1178.76,5,1217.83,1,1,-3.31489,130.049,4.93047
29,5,1178.76,5,1215.58,0,2,0.184643,130.023,4.92801
30,5,1178.76,5,1215.58,4,3,-10,129.997,4.92554
31,5,1178.76,5,1209.2,0,1,0.524846,129.971,4.92308
32,5,1178.76,5,1221.69,3,3,-1.03283,129.945,4.92062
33,5,1178.76,5,1216.84,2,3,0.397006,129.919,4.91816
34,5,1178.76,5,1216.84,1,1,-10,129.894,4.9157
35,5,1178.76,5,1230.9,3,0,-1.15579,129.868,4.91324
36,5,1178.76,5,1230.9,2,0,0,129.842,4.91078
37,5,1178.76,5,1230.9,4,2,0,129.816,4.90833
38,5,1178.76,5,1187.59,2,0,3.51922,129.79,4.90587
39,5,1178.76,5,1185.78,0,2,0.151955,129.764,4.90342
40,5,1178.76,5,1185.78,4,3,-10,129.738,4.90097
41,5,1178.76,5,1186.77,2,3,-0.0836726,129.712,4.89852
42,5,1178.76,5,1182.29,3,3,0.377811,129.686,4.89607
43,5,1178.76,5,1185.18,0,2,-0.244499,129.66,4.89362
44,5,1178.52,5,1178.52,3,0,0.561755,129.634,4.89117
45,5,1178.52,5,1178.66,0,3,-0.0116749,129.608,4.88873
46,5,1178.52,5,1178.66,3,2,0,129.582,4.88628
47,5,1178.52,5,1178.66,4,1,-3.93627,129.556,4.88384
48,5,1176.89,5,1176.89,2,2,0.150379,129.53,4.8814
49,5,1176.89,5,1190.35,3,0,-1.14369,129.504,4.87896
50,5,1176.89,5,1192.22,0,2,-0.156912,129.478,4.87652
51,5,1176.89,5,1192.22,4,2,0,129.453,4.87408
52,5,1176.89,5,1192.22,0,2,0,129.427,4.87164
53,5,1176.89,5,1186.74,3,0,0.459055,129.401,4.86921
54,5,1176.89,5,1186.74,0,3,0,129.375,4.86677
55,4,1278.73,4,1278.73,2,3,10,129.349,4.86434
56,4,1269.36,4,1269.36,4,3,0.733208,129.323,4.86191
57,4,1258.49,4,1258.49,4,3,0.855887,129.297,4.85948
58,4,1258.49,4,1258.49,3,2,0,129.271,4.85705
59,4,1258.49,4,1355.24,1,3,-7.68768,129.246,4.85462
60,4,1258.49,4,1457.56,1,0,-7.55009,129.22,4.85219
61,4,1258.49,4,1387.95,2,2,4.77603,129.194,4.84977
62,4,1258.49,4,1439.12,1,3,-3.68635,129.168,4.84734
63,4,1258.49,4,1402.8,4,3,2.52379,129.142,4.84492
64,4,1258.49,4,1394.84,1,0,0.566845,129.116,4.84249
65,4,1258.49,4,1393.79,0,0,0.0752044,129.091,4.84007
66,4,1258.49,4,1393.79,2,3,-10,129.065,4.83765
67,4,1258.49,4,1386.23,3,3,0.543063,129.039,4.83523
68,4,1258.49,4,1360.54,3,1,1.85315,129.013,4.83282
69,4,1258.49,4,1324.78,2,1,2.62799,128.987,4.8304
70,4,1258.49,4,1319.21,4,1,0.420514,128.962,4.82798
71,4,1258.49,4,1372.98,1,1,-4.07577,128.936,4.82557
72,4,1258.49,4,1318.57,4,2,3.96312,128.91,4.82316
73,4,1258.49,4,1317.92,2,2,0.0492943,128.884,4.82075
74,4,1258.49,4,1317.92,2,3,-10,128.858,4.81834
75,4,1258.49,4,1317.92,1,1,-10,128.833,4.81593
76,4,1258.49,4,1317.59,0,1,0.0249729,128.807,4.81352
77,4,1258.49,4,1314.08,2,1,0.266277,128.781,4.81111
78,4,1258.49,4,1305.97,4,1,0.616844,128.755,4.80871
79,4,1258.49,4,1289.64,0,0,1.25049,128.73,4.8063
80,4,1258.49,4,1279.65,2,0,0.775089,128.704,4.8039
81,4,1258.49,4,1279.65,1,1,-10,128.678,4.8015
82,4,1258.49,4,1269.6,3,2,0.785176,128.652,4.7991
83,4,1255.85,4,1255.85,3,2,1.08303,128.627,4.7967
84,4,1255.85,4,1264.58,2,2,-0.69564,128.601,4.7943
85,4,1255.85,4,1255.85,2,0,0.690834,128.575,4.7919
86,4,1255.85,4,1255.85,1,1,-10,128.549,4.78951
87,4,1246.68,4,1246.68,2,1,0.730081,128.524,4.78711
88,4,1246.34,4,1246.34,0,1,0.027316,128.498,4.78472
