iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,6,1133.18,6,1133.18,4,2,1.05183,82.6108,5
1,5,1059.4,5,1059.4,1,3,10,82.5943,4.9975
2,5,1005.17,5,1005.17,4,1,5.11951,82.5778,4.995
3,5,1005.17,5,1015.65,1,1,-1.04269,82.5613,4.9925
4,4,940.152,4,940.152,0,1,10,82.5448,4.99001
5,4,940.152,4,977.482,1,2,-3.9706,82.5283,4.98751
6,4,940.152,4,954.983,2,3,2.30167,82.5118,4.98502
7,4,925.792,4,925.792,2,1,3.05674,82.4952,4.98253
8,3,850.427,3,850.427,2,0,10,82.4787,4.98003
9,3,850.427,3,850.427,0,0,-10,82.4623,4.97754
10,3,850.427,3,850.427,1,3,-10,82.4458,4.97506
11,3,850.09,3,850.09,3,0,0.0396897,82.4293,4.97257
12,3,849.722,3,849.722,4,2,0.0432765,82.4128,4.97008
13,3,849.722,3,861.228,2,3,-1.35413,82.3963,4.9676
14,3,849.722,3,861.228,1,1,-10,82.3798,4.96511
15,3,849.722,3,861.228,3,2,-10,82.3633,4.96263
16,3,849.722,3,862.45,3,2,-0.141844,82.3469,4.96015
17,3,849.722,3,862.45,4,0,-10,82.3304,4.95767
18,3,849.722,3,862.45,4,2,0,82.3139,4.95519
19,3,849.722,3,859.978,4,2,0.286583,82.2975,4.95271
20,3,849.722,3,859.978,1,2,-10,82.281,4.95024
21,3,849.722,3,858.405,0,2,0.182949,82.2646,4.94776
22,3,849.722,3,858.405,2,1,-10,82.2481,4.94529
23,3,849.722,3,858.405,4,1,0,82.2317,4.94282
24,3,849.722,3,860.207,1,1,-0.209975,82.2152,4.94034
25,3,849.722,3,860.207,3,0,-10,82.1988,4.93787
26,3,849.722,3,860.207,4,2,0,82.1823,4.9354
27,3,849.722,3,860.207,2,3,-10,82.1659,4.93294
28,3,849.722,3,860.207,0,0,-10,82.1495,4.93047
29,3,849.722,3,857.056,2,1,0.366319,82.133,4.92801
30,3,849.722,3,854.777,0,2,0.265974,82.1166,4.92554
31,3,849.722,3,854.777,0,2,0,82.1002,4.92308
32,3,849.722,3,854.39,2,0,0.0452677,82.0838,4.92062
33,3,849.722,3,854.39,1,3,-10,82.0673,4.91816
34,3,849.722,3,852.765,3,2,0.190227,82.0509,4.9157
35,3,849.722,3,852.765,1,0,-10,82.0345,4.91324
36,3,849.722,3,852.765,4,1,0,82.0181,4.91078
37,3,849.722,3,852.765,3,3,-10,82.0017,4.90833
38,3,844.397,3,844.397,2,2,0.981172,81.9853,4.90587
39,3,844.397,3,844.397,2,2,-10,81.9689,4.90342
40,3,844.397,3,844.397,1,0,-10,81.9525,4.90097
41,3,844.397,3,844.397,1,3,-10,81.9361,4.89852
42,3,844.397,3,844.397,3,3,-10,81.9197,4.89607
43,3,844.397,3,844.397,2,0,-10,81.9034,4.89362
44,3,844.397,3,853.95,0,3,-1.13133,81.887,4.89117
45,3,844.397,3,853.95,0,1,0,81.8706,4.88873
46,3,844.397,3,853.95,0,1,-10,81.8542,4.88628
47,3,844.397,3,853.748,0,0,0.0237309,81.8379,4.88384
48,3,842.595,3,842.595,2,1,1.30633,81.8215,4.8814
49,3,842.595,3,842.595,1,0,-10,81.8051,4.87896
50,3,842.595,3,842.595,3,1,0,81.7888,4.87652
51,3,842.595,3,842.595,2,3,-6.91884,81.7724,4.87408
52,3,842.595,3,842.595,4,0,-10,81.756,4.87164
53,3,842.595,3,842.595,0,0,0,81.7397,4.86921
54,3,842.595,3,842.595,2,1,0,81.7233,4.86677
55,3,842.595,3,842.595,2,1,-10,81.707,4.86434
56,3,842.595,3,842.595,4,3,0,81.6907,4.86191
57,3,842.595,3,842.595,1,0,-10,81.6743,4.85948
58,3,842.595,3,842.595,4,2,0,81.658,4.85705
59,3,842.595,3,842.595,0,1,0,81.6417,4.85462
60,3,827.321,3,827.321,2,1,1.81276,81.6253,4.85219
61,3,827.321,3,827.321,1,0,-10,81.609,4.84977
62,3,827.321,3,835.635,3,0,-1.005,81.5927,4.84734
63,3,827.321,3,835.635,3,1,0,81.5764,4.84492
64,3,827.321,3,835.083,3,2,0.06607,81.5601,4.84249
65,3,825.714,3,825.714,2,2,1.12195,81.5437,4.84007
66,3,825.714,3,825.714,2,0,0,81.5274,4.83765
67,3,825.714,3,825.714,3,2,0,81.5111,4.83523
68,3,825.714,3,825.714,3,2,0,81.4948,4.83282
69,3,825.714,3,825.714,3,2,0,81.4785,4.8304
70,3,825.714,3,825.714,0,2,0,81.4622,4.82798
71,3,825.714,3,859.184,2,1,-4.05342,81.4459,4.82557
72,3,825.714,3,859.184,4,3,-10,81.4296,4.82316
73,3,825.714,3,857.502,0,2,0.195705,81.4134,4.82075
74,3,825.714,3,857.502,1,2,-10,81.3971,4.81834
75,3,825.714,3,850.308,4,1,0.839028,81.3808,4.81593
76,3,825.714,3,849.805,3,1,0.0591088,81.3645,4.81352
77,3,825.714,3,848.249,0,2,0.183136,81.3482,4.81111
78,3,825.714,3,840.664,4,1,0.894092,81.332,4.80871
79,3,825.714,3,836,4,0,0.554898,81.3157,4.8063
80,3,825.714,3,836,1,1,-10,81.2994,4.8039
81,3,825.714,3,836,3,2,-10,81.2832,4.8015
82,3,825.714,3,836,1,1,-10,81.2669,4.7991
83,3,825.714,3,836,3,1,0,81.2507,4.7967
84,3,825.714,3,836,1,0,-10,81.2344,4.7943
85,3,825.714,3,836,2,0,-10,81.2182,4.7919
86,3,825.714,3,834.609,4,2,0.166298,81.2019,4.78951
87,3,825.714,3,834.609,3,2,0,81.1857,4.78711
88,3,825.714,3,834.609,4,0,0,81.1695,4.78472
89,3,825.714,3,834.609,0,1,0,81.1532,4.78232
90,3,825.714,3,834.609,1,3,-10,81.137,4.77993
91,3,825.714,3,834.609,3,1,0,81.1208,4.77754
92,3,825.714,3,834.609,1,2,-10,81.1045,4.77515
93,3,825.714,3,834.609,3,2,0,81.0883,4.77277
94,3,825.714,3,829.527,3,1,0.608971,81.0721,4.77038
95,3,825.714,3,829.527,3,2,0,81.0559,4.768
96,3,825.714,3,861.213,2,2,-3.8198,81.0397,4.76561
97,3,825.714,3,869.701,3,2,-0.985559,81.0235,4.76323
98,3,825.714,3,869.701,2,1,-10,81.0073,4.76085
99,3,825.714,3,869.701,0,2,0,80.9911,4.75847
100,3,825.714,3,871.812,3,2,-0.242705,80.9749,4.75609
101,3,825.714,3,871.812,3,0,-10,80.9587,4.75371
102,3,825.714,3,871.812,2,2,-10,80.9425,4.75133
103,3,825.714,3,871.812,2,3,-10,80.9263,4.74896
104,3,825.714,3,878.676,4,3,-0.787359,80.9101,4.74658
105,3,825.714,3,876.148,4,3,0.287764,80.8939,4.74421
106,3,825.714,3,876.148,1,1,-10,80.8777,4.74184
107,3,825.714,3,876.148,2,3,-10,80.8616,4.73947
108,3,825.714,3,876.148,0,3,0,80.8454,4.7371
109,3,825.714,3,877.864,4,0,-0.195915,80.8292,4.73473
110,3,825.714,3,877.864,2,1,-10,80.8131,4.73236
111,3,825.714,3,877.864,1,1,-10,80.7969,4.72999
112,3,825.714,3,877.864,0,2,0,80.7807,4.72763
113,3,825.714,3,877.864,1,0,-10,80.7646,4.72527
