iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,21,1824.62,21,1824.62,4,1,2.46316,134.942,5
1,20,1583.08,20,1583.08,2,0,10,134.915,4.9975
2,20,1356.42,20,1356.42,2,2,10,134.888,4.995
3,19,1296.99,19,1296.99,4,2,10,134.861,4.9925
4,15,1089.11,15,1089.11,2,2,10,134.834,4.99001
5,15,1077.15,15,1077.15,2,2,1.09835,134.807,4.98751
6,15,1076.51,15,1076.51,4,1,0.0590662,134.78,4.98502
7,14,1090.26,14,1090.26,0,3,10,134.753,4.98253
8,14,1085.74,14,1085.74,2,0,0.413936,134.726,4.98003
9,14,1080.09,14,1080.09,4,2,0.520908,134.699,4.97754
10,14,1080.09,14,1080.09,3,1,0,134.672,4.97506
11,12,1026.18,12,1026.18,1,0,10,134.645,4.97257
12,12,1026.18,12,1026.18,1,2,-10,134.619,4.97008
13,12,1026.18,12,1026.18,0,3,0,134.592,4.9676
14,12,1024.16,12,1024.16,0,1,0.196344,134.565,4.96511
15,12,1024.16,12,1024.16,0,3,-10,134.538,4.96263
16,12,977.524,12,977.524,4,2,4.55391,134.511,4.96015
17,11,1173.7,11,1173.7,1,1,10,134.484,4.95767
18,11,1076.56,11,1076.56,2,0,8.2764,134.457,4.95519
19,11,1076.56,11,1076.56,4,3,0,134.43,4.95271
20,11,1076.56,11,1076.56,3,0,0,134.403,4.95024
21,11,1043.87,11,1043.87,4,0,3.03704,134.376,4.94776
22,11,1043.87,11,1043.87,1,0,-6.08806,134.35,4.94529
23,11,1043.87,11,1043.87,0,0,0,134.323,4.94282
24,11,1043.87,11,1043.87,0,1,0,134.296,4.94034
25,11,1043.1,11,1043.1,4,1,0.0739266,134.269,4.93787
26,11,1043.1,11,1043.1,4,3,0,134.242,4.9354
27,11,1031.11,11,1031.11,1,0,1.14911,134.215,4.93294
28,11,1031.11,11,1113.67,1,2,-8.00716,134.188,4.93047
29,11,1031.11,11,1113.67,4,2,0,134.162,4.92801
30,11,1031.11,11,1097.3,3,1,1.46999,134.135,4.92554
31,11,999.924,11,999.924,4,2,8.87423,134.108,4.92308
32,11,854.748,11,854.748,2,0,10,134.081,4.92062
33,11,854.748,11,854.748,3,1,0,134.054,4.91816
34,11,854.748,11,854.748,2,2,0,134.027,4.9157
35,11,854.748,11,854.748,3,2,0,134.001,4.91324
36,11,854.748,11,854.748,2,3,0,133.974,4.91078
37,10,838.764,10,838.764,1,2,10,133.947,4.90833
38,10,838.764,10,838.764,0,1,0,133.92,4.90587
39,10,838.764,10,838.764,0,2,0,133.893,4.90342
40,10,838.764,10,838.764,3,1,0,133.867,4.90097
41,10,829.698,10,829.698,2,0,1.0809,133.84,4.89852
42,10,829.698,10,889.348,1,2,-7.18944,133.813,4.89607
43,10,829.698,10,994.254,1,1,-10,133.786,4.89362
44,10,829.698,10,942.404,1,3,5.21492,133.76,4.89117
45,10,829.698,10,907.63,4,3,3.68993,133.733,4.88873
46,10,829.698,10,907.63,4,1,0,133.706,4.88628
47,10,829.698,10,907.63,3,2,0,133.679,4.88384
48,10,829.698,10,907.63,0,0,-10,133.653,4.8814
49,10,829.698,10,907.63,0,0,0,133.626,4.87896
50,10,829.698,10,907.63,4,2,0,133.599,4.87652
51,10,829.698,10,907.63,2,3,-10,133.572,4.87408
52,10,829.698,10,898.498,3,2,1.00616,133.546,4.87164
53,10,829.698,10,898.498,0,0,0,133.519,4.86921
54,10,829.698,10,898.498,2,2,0,133.492,4.86677
55,10,829.698,10,936.98,1,3,-4.28289,133.466,4.86434
