iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,10,1930.89,10,1930.89,0,1,2.5345,142.906,5
1,8,1639.99,8,1639.99,1,0,10,142.878,4.9975
2,7,1740.92,7,1740.92,1,0,10,142.849,4.995
3,6,1722.6,6,1722.6,1,0,10,142.82,4.9925
4,6,1581.1,6,1581.1,2,2,8.21394,142.792,4.99001
5,6,1533.49,6,1533.49,0,0,3.01158,142.763,4.98751
6,6,1533.49,6,1537.76,3,2,-0.27882,142.735,4.98502
7,5,1403.04,5,1403.04,1,3,10,142.706,4.98253
8,4,1631.61,4,1631.61,1,2,10,142.678,4.98003
9,4,1631.61,4,1631.61,0,3,-10,142.649,4.97754
10,4,1554.89,4,1554.89,2,1,4.70208,142.621,4.97506
11,4,1524.37,4,1524.37,3,0,1.96288,142.592,4.97257
12,4,1524.37,4,1544.9,1,0,-1.34721,142.564,4.97008
13,4,1524.37,4,1639.45,1,0,-6.12019,142.535,4.9676
14,4,1524.37,4,1757.49,1,0,-7.19976,142.507,4.96511
15,4,1524.37,4,1675.75,4,1,4.6511,142.478,4.96263
16,4,1524.37,4,1675.75,1,2,-10,142.45,4.96015
17,4,1524.37,4,1706.73,1,3,-1.84879,142.421,4.95767
18,4,1524.37,4,1707.18,0,2,-0.0266131,142.393,4.95519
19,4,1524.37,4,1689.25,4,2,1.05064,142.364,4.95271
20,4,1524.37,4,1689.25,2,3,-10,142.336,4.95024
21,4,1524.37,4,1656.14,4,0,1.95977,142.307,4.94776
22,4,1524.37,4,1756.42,1,2,-6.05508,142.279,4.94529
23,4,1524.37,4,1710.35,3,3,2.62317,142.25,4.94282
24,4,1524.37,4,1687.56,3,2,1.33217,142.222,4.94034
25,4,1524.37,4,1588.31,2,3,5.88119,142.193,4.93787
26,4,1524.37,4,1611.84,1,3,-1.48136,142.165,4.9354
27,4,1500.55,4,1500.55,2,3,6.90466,142.137,4.93294
28,4,1500.55,4,1769.26,1,2,-10,142.108,4.93047
29,4,1500.55,4,1734.08,4,1,1.98841,142.08,4.92801
30,4,1500.55,4,1733.97,0,1,0.00663367,142.051,4.92554
31,4,1500.55,4,1722.52,3,2,0.660352,142.023,4.92308
32,4,1500.55,4,1694.84,2,1,1.6068,141.994,4.92062
33,4,1500.55,4,1694.84,4,0,-10,141.966,4.91816
34,4,1500.55,4,1646.66,0,3,2.84278,141.938,4.9157
35,4,1500.55,4,1585.25,2,1,3.72915,141.909,4.91324
36,4,1500.55,4,1539.75,4,1,2.87044,141.881,4.91078
37,4,1500.55,4,1506.63,0,1,2.15073,141.853,4.90833
38,4,1500.55,4,1506.63,0,2,0,141.824,4.90587
39,4,1497.47,4,1497.47,3,0,0.608383,141.796,4.90342
40,4,1497.47,4,1632.78,1,1,-9.03626,141.767,4.90097
41,4,1497.47,4,1629.44,0,2,0.204906,141.739,4.89852
42,4,1497.47,4,1629.44,3,1,0,141.711,4.89607
43,4,1497.47,4,1648.16,2,3,-1.14935,141.682,4.89362
44,4,1497.47,4,1628.67,0,0,1.18293,141.654,4.89117
45,4,1497.47,4,1628.67,1,0,-6.55977,141.626,4.88873
46,4,1497.47,4,1628.67,0,3,-10,141.597,4.88628
47,4,1497.47,4,1619.38,2,3,0.570087,141.569,4.88384
48,4,1497.47,4,1619.38,1,3,-4.61621,141.541,4.8814
49,4,1497.47,4,1648.33,0,1,-1.7876,141.512,4.87896
50,4,1497.47,4,1648.33,1,0,-10,141.484,4.87652
51,4,1497.47,4,1648.33,3,3,-10,141.456,4.87408
52,4,1497.47,4,1644.29,2,0,0.245154,141.428,4.87164
53,4,1497.47,4,1642.1,3,2,0.133127,141.399,4.86921
54,4,1497.47,4,1625.45,4,1,1.0139,141.371,4.86677
55,4,1497.47,4,1625.45,0,2,0,141.343,4.86434
56,4,1497.47,4,1625.45,4,0,-10,141.314,4.86191
57,4,1497.47,4,1625.45,0,0,-10,141.286,4.85948
58,4,1497.47,4,1625.45,2,3,-10,141.258,4.85705
59,4,1497.47,4,1625.45,3,3,-4.98606,141.23,4.85462
60,4,1497.47,4,1612.54,0,1,0.794412,141.201,4.85219
61,4,1497.47,4,1566.65,2,3,2.8457,141.173,4.84977
62,4,1497.47,4,1563.96,0,2,0.171811,141.145,4.84734
63,4,1497.47,4,1563.96,3,0,-10,141.117,4.84492
64,4,1497.47,4,1541.77,3,2,1.41898,141.088,4.84249
65,4,1497.47,4,1538.09,4,1,0.238715,141.06,4.84007
66,4,1497.47,4,1538.09,1,0,-7.23557,141.032,4.83765
67,4,1497.47,4,1528.67,2,1,0.611981,141.004,4.83523
68,4,1497.47,4,1528.67,4,3,-10,140.976,4.83282
69,4,1497.47,4,1521.01,4,3,0.501141,140.947,4.8304
70,4,1497.47,4,1508.45,3,2,0.825948,140.919,4.82798
71,4,1497.47,4,1505.83,4,3,0.17394,140.891,4.82557
72,4,1497.47,4,1503.09,1,0,0.18192,140.863,4.82316
73,4,1497.47,4,1503.09,1,3,-10,140.835,4.82075
74,4,1455.68,4,1455.68,3,2,3.15406,140.807,4.81834
75,4,1455.68,4,1491.11,4,3,-2.43421,140.778,4.81593
76,4,1455.68,4,1474.06,2,1,1.14352,140.75,4.81352
77,4,1454.38,4,1454.38,0,1,1.33525,140.722,4.81111
78,4,1454.38,4,1458.63,2,0,-0.291966,140.694,4.80871
79,4,1454.38,4,1458.63,0,2,0,140.666,4.8063
80,4,1454.38,4,1458.63,4,1,-10,140.638,4.8039
81,4,1454.38,4,1458.63,4,3,-10,140.61,4.8015
82,4,1454.38,4,1458.63,1,1,-10,140.581,4.7991
83,4,1454.38,4,1458.63,1,2,-10,140.553,4.7967
84,4,1428.69,4,1428.69,3,2,2.05221,140.525,4.7943
85,4,1317.48,4,1317.48,2,2,7.78426,140.497,4.7919
86,4,1317.48,4,1317.48,2,3,0,140.469,4.78951
87,4,1312.9,4,1312.9,4,3,0.347553,140.441,4.78711
88,4,1312.9,4,1493.35,1,0,-10,140.413,4.78472
89,4,1312.9,4,1404.58,2,2,5.94469,140.385,4.78232
90,4,1312.9,4,1370.36,2,1,2.43599,140.357,4.77993
91,4,1312.9,4,1370.36,0,1,0,140.329,4.77754
92,4,1312.9,4,1365.29,3,3,0.370444,140.301,4.77515
93,4,1312.9,4,1390.09,2,2,-1.8164,140.272,4.77277
94,4,1312.9,4,1425.62,4,0,-2.55632,140.244,4.77038
95,4,1312.9,4,1432.95,3,3,-0.51443,140.216,4.768
96,4,1312.9,4,1503.95,1,2,-4.95418,140.188,4.76561
97,4,1312.9,4,1501.46,3,2,0.165084,140.16,4.76323
98,4,1312.9,4,1653.49,1,3,-10,140.132,4.76085
99,4,1312.9,4,1564.5,2,3,5.38221,140.104,4.75847
100,4,1312.9,4,1541.86,0,0,1.44676,140.076,4.75609
101,4,1312.9,4,1541.86,2,3,-2.75883,140.048,4.75371
102,4,1312.9,4,1514.39,2,3,1.7819,140.02,4.75133
103,4,1312.9,4,1512.99,0,2,0.0923927,139.992,4.74896
104,4,1312.9,4,1512.99,2,3,-10,139.964,4.74658
105,4,1312.9,4,1512.99,1,3,-10,139.936,4.74421
106,4,1312.9,4,1489.57,4,3,1.54777,139.908,4.74184
107,4,1312.9,4,1476.63,4,3,0.868778,139.88,4.73947
108,4,1312.9,4,1473.46,0,3,0.21493,139.852,4.7371
109,4,1312.9,4,1473.46,1,2,-10,139.824,4.73473
110,4,1312.9,4,1521.18,1,0,-3.23846,139.796,4.73236
111,4,1312.9,4,1409.17,2,1,7.36312,139.768,4.72999
112,4,1312.9,4,1376.02,4,2,2.35207,139.74,4.72763
113,4,1312.9,4,1374.11,0,3,0.138787,139.712,4.72527
