iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,20,1732.83,20,1732.83,0,0,20,131.181,0.5
1,19,1653.35,19,1653.35,4,3,20,131.154,0.49975
2,16,1523.93,16,1523.93,1,2,20,131.128,0.4995
3,16,1437.49,16,1437.49,2,3,10,131.102,0.49925
4,15,1357.81,15,1357.81,0,0,20,131.076,0.499001
5,15,1350.99,15,1350.99,4,1,10,131.049,0.498751
6,14,1347.67,14,1347.67,0,0,20,131.023,0.498502
7,14,1347.67,14,1378.57,0,0,2,130.997,0.498253
8,14,1347.67,14,1373.28,0,0,5,130.971,0.498003
9,14,1347.67,14,1359.3,0,0,5,130.945,0.497754
10,14,1338.26,14,1338.26,3,1,10,130.919,0.497506
11,14,1268.27,14,1268.27,2,3,10,130.892,0.497257
12,14,1265.43,14,1265.43,0,0,10,130.866,0.497008
13,14,1261.69,14,1261.69,3,0,10,130.84,0.49676
14,14,1259.68,14,1259.68,0,0,10,130.814,0.496511
15,14,1259.68,14,1264.96,0,0,2,130.788,0.496263
16,14,1259.68,14,1264.96,0,0,2,130.761,0.496015
17,14,1259.68,14,1264.96,2,2,2,130.735,0.495767
18,14,1259.68,14,1269.62,0,0,2,130.709,0.495519
19,13,1320.31,13,1320.31,1,0,20,130.683,0.495271
20,13,1312.97,13,1312.97,3,2,10,130.657,0.495024
21,13,1310.87,13,1310.87,0,0,10,130.631,0.494776
22,13,1310.87,13,1388.2,1,1,2,130.605,0.494529
23,13,1310.87,13,1388.2,0,0,-2,130.579,0.494282
24,13,1310.87,13,1366.12,0,2,5,130.552,0.494034
25,13,1310.87,13,1371.51,0,0,2,130.526,0.493787
26,13,1310.87,13,1371.51,1,1,0,130.5,0.49354
27,13,1310.87,13,1357.4,0,0,5,130.474,0.493294
28,13,1310.87,13,1338.34,3,2,5,130.448,0.493047
29,13,1310.87,13,1338.34,1,0,0,130.422,0.492801
30,13,1310.87,13,1338.34,0,0,-2,130.396,0.492554
31,13,1247.78,13,1247.78,2,2,10,130.37,0.492308
32,13,1244.98,13,1244.98,2,0,10,130.344,0.492062
33,13,1237.14,13,1237.14,3,3,10,130.318,0.491816
34,13,1237.14,13,1326.62,0,0,2,130.292,0.49157
35,13,1237.14,13,1324.38,0,0,5,130.265,0.491324
36,12,1415.37,12,1415.37,1,2,20,130.239,0.491078
37,12,1378.78,12,1378.78,3,1,10,130.213,0.490833
38,12,1378.78,12,1378.78,0,3,-2,130.187,0.490587
39,12,1378.78,12,1378.78,1,3,-2,130.161,0.490342
40,12,1378.78,12,1378.78,0,0,-2,130.135,0.490097
41,12,1369.72,12,1369.72,0,0,10,130.109,0.489852
42,12,1369.69,12,1369.69,0,0,10,130.083,0.489607
43,12,1369.69,12,1369.69,0,0,-2,130.057,0.489362
44,12,1369.69,12,1369.69,1,1,0,130.031,0.489117
45,12,1369.69,12,1369.69,2,0,-2,130.005,0.488873
46,12,1369.26,12,1369.26,4,1,10,129.979,0.488628
47,12,1365.77,12,1365.77,3,2,10,129.953,0.488384
48,12,1365.77,12,1365.77,3,2,-2,129.927,0.48814
49,12,1365.77,12,1365.77,4,0,-2,129.901,0.487896
50,12,1365.77,12,1365.77,0,0,-2,129.875,0.487652
51,12,1365.77,12,1365.77,0,0,-2,129.849,0.487408
52,12,1365.33,12,1365.33,3,1,10,129.823,0.487164
53,12,1365.33,12,1371.8,0,0,2,129.797,0.486921
54,12,1365.33,12,1371.8,0,0,-2,129.771,0.486677
