iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,6,1079.07,6,1079.07,1,0,10,93.2683,5
1,6,1059.89,6,1059.89,3,0,1.77708,93.2496,4.9975
2,6,992.566,6,992.566,2,0,6.35197,93.2309,4.995
3,6,983.58,6,983.58,0,2,0.905275,93.2123,4.9925
4,6,943.479,6,943.479,2,1,4.07703,93.1937,4.99001
5,6,907.882,6,907.882,2,0,3.77299,93.175,4.98751
6,5,785.12,5,785.12,1,1,10,93.1564,4.98502
7,5,783.133,5,783.133,4,0,0.252975,93.1378,4.98253
8,5,781.998,5,781.998,0,2,0.144944,93.1191,4.98003
9,5,768.562,5,768.562,3,2,1.71819,93.1005,4.97754
10,5,768.562,5,768.562,1,2,-10,93.0819,4.97506
11,5,767.899,5,767.899,0,1,0.0862523,93.0633,4.97257
12,5,767.899,5,767.899,3,2,0,93.0447,4.97008
13,5,755.447,5,755.447,2,3,1.62161,93.026,4.9676
14,5,755.447,5,755.447,1,1,-10,93.0074,4.96511
15,5,752.48,5,752.48,4,1,0.392696,92.9888,4.96263
16,5,732.248,5,732.248,2,1,2.68876,92.9702,4.96015
17,4,695.384,4,695.384,1,2,10,92.9516,4.95767
18,4,688.011,4,688.011,2,1,1.0602,92.9331,4.95519
19,4,687.098,4,687.098,0,1,0.132702,92.9145,4.95271
20,4,687.098,4,687.098,2,2,0,92.8959,4.95024
21,4,687.098,4,687.098,2,3,-10,92.8773,4.94776
22,4,687.098,4,687.098,1,1,-10,92.8587,4.94529
23,4,686.073,4,686.073,3,1,0.149196,92.8402,4.94282
24,4,682.86,4,682.86,2,3,0.468269,92.8216,4.94034
25,4,682.86,4,741.37,1,1,-8.56831,92.803,4.93787
26,4,682.86,4,728.771,4,2,1.69934,92.7845,4.9354
27,4,682.86,4,728.689,0,2,0.0112666,92.7659,4.93294
28,4,682.86,4,728,4,0,0.0946388,92.7474,4.93047
29,4,682.86,4,728,4,1,0,92.7288,4.92801
30,4,682.86,4,728,4,0,0,92.7103,4.92554
31,4,682.86,4,717.082,2,3,1.4997,92.6917,4.92308
32,4,682.86,4,696.027,3,2,2.93615,92.6732,4.92062
33,4,682.86,4,733.657,0,0,-5.40638,92.6546,4.91816
34,4,682.86,4,733.657,1,1,-10,92.6361,4.9157
35,4,682.86,4,733.157,2,0,0.0681565,92.6176,4.91324
36,4,682.86,4,691.917,0,2,5.62502,92.5991,4.91078
37,4,682.86,4,689.659,3,3,0.326377,92.5805,4.90833
38,4,672.695,4,672.695,2,3,2.4597,92.562,4.90587
39,4,672.695,4,672.695,0,2,0,92.5435,4.90342
40,4,672.695,4,730.443,1,1,-8.58463,92.525,4.90097
41,4,672.695,4,730.443,3,3,0,92.5065,4.89852
42,4,672.695,4,696.004,2,0,4.7149,92.488,4.89607
43,4,672.695,4,694.379,4,0,0.233516,92.4695,4.89362
44,4,672.695,4,694.379,3,3,0,92.451,4.89117
45,4,672.695,4,694.379,3,0,0,92.4325,4.88873
46,4,672.695,4,694.379,2,1,0,92.414,4.88628
47,4,671.07,4,671.07,2,2,3.35677,92.3956,4.88384
48,4,671.07,4,671.07,0,0,0,92.3771,4.8814
49,4,671.07,4,671.07,0,3,0,92.3586,4.87896
50,4,671.07,4,671.07,2,2,0,92.3401,4.87652
51,4,671.07,4,693.83,4,0,-3.39162,92.3217,4.87408
52,4,671.07,4,693.83,0,1,0,92.3032,4.87164
53,4,671.07,4,693.83,4,3,0,92.2847,4.86921
54,4,671.07,4,693.83,0,2,0,92.2663,4.86677
55,4,671.07,4,693.623,3,2,0.0297994,92.2478,4.86434
56,4,671.07,4,693.381,2,1,0.0348658,92.2294,4.86191
57,4,671.07,4,693.379,4,3,0.000370444,92.2109,4.85948
58,4,671.07,4,690.74,2,2,0.380585,92.1925,4.85705
59,4,671.07,4,690.74,1,0,-9.51454,92.174,4.85462
60,4,671.07,4,690.702,2,1,0.00542595,92.1556,4.85219
61,4,671.07,4,690.702,0,2,0,92.1372,4.84977
62,4,671.07,4,690.702,3,0,0,92.1188,4.84734
63,4,671.07,4,900.217,1,1,-10,92.1003,4.84492
64,4,671.07,4,900.217,3,3,0,92.0819,4.84249
65,4,671.07,4,893.781,3,3,0.714899,92.0635,4.84007
66,4,671.07,4,893.781,4,1,0,92.0451,4.83765
67,4,671.07,4,893.781,1,2,-10,92.0267,4.83523
68,4,671.07,4,893.368,4,3,0.0462041,92.0083,4.83282
69,4,671.07,4,868.09,4,3,2.82955,91.9899,4.8304
70,4,671.07,4,867.909,3,0,0.0208319,91.9715,4.82798
71,4,671.07,4,869.571,4,2,-0.191446,91.9531,4.82557
72,4,671.07,4,906.824,0,1,-4.28409,91.9347,4.82316
73,4,671.07,4,906.824,0,3,-6.06493,91.9163,4.82075
74,4,671.07,4,906.824,0,0,-2.2533,91.8979,4.81834
75,4,671.07,4,899.532,2,1,0.804087,91.8795,4.81593
76,4,671.07,4,843.32,2,3,6.2491,91.8612,4.81352
77,4,671.07,4,843.32,3,3,0,91.8428,4.81111
78,4,671.07,4,843.32,0,1,0,91.8244,4.80871
79,4,671.07,4,843.32,1,0,-4.85165,91.806,4.8063
80,4,671.07,4,796.643,2,3,5.53481,91.7877,4.8039
81,4,671.07,4,796.643,1,0,-10,91.7693,4.8015
82,4,671.07,4,796.643,3,2,0,91.751,4.7991
83,4,671.07,4,785.874,0,3,1.35189,91.7326,4.7967
84,4,671.07,4,785.874,4,1,0,91.7143,4.7943
85,4,671.07,4,832.077,1,1,-5.87919,91.6959,4.7919
86,4,671.07,4,832.077,1,3,-4.95648,91.6776,4.78951
87,4,671.07,4,831.551,4,0,0.0631926,91.6593,4.78711
88,4,671.07,4,810.934,2,0,2.47937,91.6409,4.78472
89,4,671.07,4,810.934,1,1,-10,91.6226,4.78232
90,4,671.07,4,814.189,4,2,-0.401441,91.6043,4.77993
