iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,14,1340.25,14,1340.25,0,1,1.80812,98.459,5
1,14,1309.86,14,1309.86,0,3,2.26786,98.4393,4.9975
2,13,1292.25,13,1292.25,1,0,10,98.4196,4.995
3,13,1273.38,13,1273.38,4,3,1.46063,98.3999,4.9925
4,13,1264.54,13,1264.54,3,2,0.693991,98.3802,4.99001
5,13,1241.99,13,1241.99,0,1,1.78284,98.3606,4.98751
6,13,1213.23,13,1213.23,3,0,2.31564,98.3409,4.98502
7,13,1182.32,13,1182.32,2,2,2.54828,98.3212,4.98253
8,13,1173.16,13,1173.16,0,0,0.774244,98.3015,4.98003
9,13,1162.64,13,1162.64,2,2,0.897084,98.2819,4.97754
10,13,1162.64,13,1162.96,0,1,-0.0278623,98.2622,4.97506
11,13,1162.64,13,1204.01,2,3,-3.52983,98.2426,4.97257
12,13,1162.64,13,1198.47,3,3,0.460066,98.2229,4.97008
13,13,1156.83,13,1156.83,0,0,3.47485,98.2033,4.9676
14,13,1155.07,13,1155.07,3,2,0.151746,98.1836,4.96511
15,13,1148.66,13,1148.66,3,1,0.554818,98.164,4.96263
16,11,1230.26,11,1230.26,1,2,10,98.1444,4.96015
17,11,1174.97,11,1174.97,2,2,4.4945,98.1247,4.95767
18,11,1166.37,11,1166.37,3,1,0.732338,98.1051,4.95519
19,11,1166.37,11,1166.37,1,2,-8.32125,98.0855,4.95271
20,11,1145.24,11,1145.24,4,2,1.81135,98.0659,4.95024
21,11,1145.24,11,1145.24,3,2,-10,98.0463,4.94776
22,11,1107.87,11,1107.87,0,3,3.26285,98.0267,4.94529
23,11,1107.87,11,1107.87,2,1,-10,98.0071,4.94282
24,11,1107.87,11,1107.87,4,1,0,97.9875,4.94034
25,11,1107.85,11,1107.85,0,2,0.00216877,97.9679,4.93787
26,11,1107.85,11,1116.75,0,3,-0.803656,97.9483,4.9354
27,11,1107.85,11,1117.77,0,3,-0.0908871,97.9287,4.93294
28,11,1107.85,11,1117.77,1,0,-5.70951,97.9091,4.93047
29,11,1107.85,11,1116.49,0,3,0.113719,97.8895,4.92801
30,11,1104.93,11,1104.93,3,0,1.03567,97.8699,4.92554
31,11,1102.41,11,1102.41,0,0,0.22783,97.8504,4.92308
32,11,1095.36,11,1095.36,2,2,0.639944,97.8308,4.92062
33,11,1095.36,11,1099.73,4,2,-0.399011,97.8112,4.91816
34,11,1095.36,11,1099.73,4,1,0,97.7917,4.9157
35,11,1095.36,11,1099.73,3,3,-10,97.7721,4.91324
36,11,1095.36,11,1099.73,1,1,-8.75268,97.7525,4.91078
37,11,1095.36,11,1099.73,1,2,-10,97.733,4.90833
38,11,1095.36,11,1099.73,3,3,-10,97.7134,4.90587
39,11,1095.36,11,1248.99,1,2,-10,97.6939,4.90342
40,11,1095.36,11,1234.59,3,2,1.15315,97.6744,4.90097
41,11,1095.36,11,1225.36,2,1,0.747332,97.6548,4.89852
42,11,1095.36,11,1253.11,0,1,-2.26413,97.6353,4.89607
43,11,1095.36,11,1253.11,0,3,-10,97.6158,4.89362
44,11,1095.36,11,1253.11,0,3,-10,97.5963,4.89117
45,11,1095.36,11,1253.11,1,1,-8.46166,97.5767,4.88873
46,11,1095.36,11,1253.11,1,0,-10,97.5572,4.88628
47,11,1095.36,11,1234.8,3,0,1.46083,97.5377,4.88384
48,11,1095.36,11,1234.8,2,0,-10,97.5182,4.8814
49,11,1095.36,11,1234.8,4,0,-10,97.4987,4.87896
50,11,1095.36,11,1234.8,4,3,-10,97.4792,4.87652
51,11,1095.36,11,1234.8,2,3,-10,97.4597,4.87408
52,11,1095.36,11,1275.15,2,2,-3.26726,97.4402,4.87164
53,11,1095.36,11,1285.57,3,1,-0.817436,97.4207,4.86921
54,11,1095.36,11,1299.26,4,0,-1.06456,97.4012,4.86677
55,11,1095.36,11,1240.49,2,3,4.52333,97.3818,4.86434
56,11,1095.36,11,1217.75,3,3,1.83315,97.3623,4.86191
57,11,1095.36,11,1210.26,2,2,0.614768,97.3428,4.85948
58,11,1095.36,11,1210.26,2,0,-10,97.3233,4.85705
59,11,1095.36,11,1210.26,3,3,0,97.3039,4.85462
60,11,1095.36,11,1189.8,4,1,1.69026,97.2844,4.85219
61,11,1095.36,11,1210.68,2,0,-1.75485,97.265,4.84977
62,11,1095.36,11,1187.58,0,3,1.90805,97.2455,4.84734
63,11,1095.36,11,1187.58,0,0,-10,97.2261,4.84492
64,11,1095.36,11,1170.67,0,1,1.42411,97.2066,4.84249
65,11,1095.36,11,1170.67,1,2,-9.81282,97.1872,4.84007
66,11,1095.36,11,1189.21,1,3,-1.58398,97.1677,4.83765
67,11,1095.36,11,1189.21,0,2,-10,97.1483,4.83523
68,11,1095.36,11,1210.4,1,0,-1.78114,97.1289,4.83282
69,11,1095.36,11,1210.4,4,3,-10,97.1094,4.8304
70,11,1095.36,11,1196.75,3,0,1.12721,97.09,4.82798
71,11,1095.36,11,1197.04,3,2,-0.0243277,97.0706,4.82557
72,11,1095.36,11,1191.56,2,2,0.458029,97.0512,4.82316
73,11,1095.36,11,1191.56,2,0,0,97.0318,4.82075
74,11,1095.36,11,1189.29,4,2,0.190493,97.0124,4.81834
75,11,1095.36,11,1189.29,1,2,-10,96.993,4.81593
76,11,1095.36,11,1189.29,4,1,-10,96.9736,4.81352
77,11,1095.36,11,1178.63,0,3,0.896568,96.9542,4.81111
78,11,1095.36,11,1174.76,2,1,0.327871,96.9348,4.80871
79,11,1095.36,11,1166.87,3,3,0.672024,96.9154,4.8063
80,11,1095.36,11,1166.87,0,3,-10,96.896,4.8039
81,11,1095.36,11,1198.24,4,3,-2.68828,96.8766,4.8015
82,11,1095.36,11,1192.39,3,0,0.488259,96.8573,4.7991
83,11,1095.36,11,1192.39,1,0,-6.51937,96.8379,4.7967
84,11,1095.36,11,1218.99,4,3,-2.23116,96.8185,4.7943
85,11,1095.36,11,1218.99,2,3,-10,96.7992,4.7919
86,11,1095.36,11,1221.45,3,0,-0.201644,96.7798,4.78951
87,11,1095.36,11,1211.48,4,3,0.81604,96.7604,4.78711
88,11,1095.36,11,1183.38,0,1,2.31965,96.7411,4.78472
89,11,1095.36,11,1181.94,3,0,0.121588,96.7217,4.78232
90,11,1095.36,11,1181.94,3,1,-10,96.7024,4.77993
91,11,1095.36,11,1181.94,0,3,-10,96.6831,4.77754
92,11,1095.36,11,1181.94,3,0,-10,96.6637,4.77515
93,11,1095.36,11,1177.39,3,1,0.384578,96.6444,4.77277
94,11,1095.36,11,1177.39,4,0,-10,96.6251,4.77038
95,11,1095.36,11,1128.24,2,2,4.17468,96.6057,4.768
96,11,1095.36,11,1128.24,4,3,0,96.5864,4.76561
97,11,1095.36,11,1128.24,1,3,-10,96.5671,4.76323
98,11,1095.36,11,1119.35,2,2,0.788169,96.5478,4.76085
99,11,1095.36,11,1116.28,2,2,0.274362,96.5285,4.75847
100,11,1095.36,11,1113.24,2,1,0.272537,96.5092,4.75609
101,11,1095.36,11,1105.48,3,1,0.696903,96.4899,4.75371
102,11,1095.36,11,1112.76,2,2,-0.658532,96.4706,4.75133
103,11,1095.36,11,1105.62,4,2,0.64102,96.4513,4.74896
104,11,1095.36,11,1196.94,1,3,-8.25885,96.432,4.74658
105,11,1095.36,11,1169.56,3,2,2.28694,96.4127,4.74421
106,11,1095.36,11,1119.65,2,1,4.26779,96.3934,4.74184
107,11,1095.36,11,1119.65,2,1,-10,96.3741,4.73947
108,11,1095.36,11,1135.19,1,3,-1.38797,96.3549,4.7371
109,11,1095.36,11,1116.96,4,1,1.60588,96.3356,4.73473
110,11,1095.36,11,1110.57,4,2,0.571663,96.3163,4.73236
111,11,1095.36,11,1110.57,2,0,-10,96.2971,4.72999
112,11,1095.36,11,1110.57,3,1,0,96.2778,4.72763
113,11,1095.36,11,1110.57,1,0,-10,96.2585,4.72527
114,11,1095.36,11,1110.57,2,1,-8.90963,96.2393,4.7229
115,11,1095.36,11,1111.29,3,3,-0.0642834,96.22,4.72054
116,11,1095.36,11,1111.29,4,2,-10,96.2008,4.71818
117,11,1095.36,11,1111.29,2,0,-10,96.1816,4.71582
118,11,1095.36,11,1130.69,2,3,-1.74632,96.1623,4.71346
119,11,1095.36,11,1125.93,4,1,0.421772,96.1431,4.71111
120,11,1095.36,11,1125.93,1,2,-10,96.1239,4.70875
121,11,1095.36,11,1151.22,0,1,-2.2462,96.1046,4.7064
122,11,1095.36,11,1154.09,3,2,-0.249443,96.0854,4.70404
123,11,1095.36,11,1154.09,2,2,-10,96.0662,4.70169
124,11,1095.36,11,1154.09,1,1,-10,96.047,4.69934
125,11,1095.36,11,1147.63,0,2,0.559816,96.0278,4.69699
126,11,1095.36,11,1137.91,0,0,0.846675,96.0086,4.69464
127,11,1095.36,11,1116.52,1,2,1.8799,95.9894,4.6923
128,11,1095.36,11,1124.86,0,2,-0.747376,95.9702,4.68995
129,11,1095.36,11,1103.54,2,3,1.89587,95.951,4.6876
