iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,8,1263.88,8,1263.88,3,1,0.315953,91.4587,5
1,7,1403.43,7,1403.43,1,0,10,91.4404,4.9975
2,7,1275.17,7,1275.17,2,1,9.13883,91.4221,4.995
3,7,1264.35,7,1264.35,0,1,0.849081,91.4038,4.9925
4,7,1245.45,7,1245.45,2,1,1.49447,91.3856,4.99001
5,7,1213.03,7,1213.03,3,3,2.6028,91.3673,4.98751
6,7,1149.33,7,1149.33,2,3,5.2514,91.349,4.98502
7,7,1133.4,7,1133.4,3,2,1.38588,91.3307,4.98253
8,7,1112.66,7,1112.66,4,2,1.83054,91.3125,4.98003
9,6,1221.48,6,1221.48,1,1,10,91.2942,4.97754
10,6,1221.48,6,1224.4,4,0,-0.239177,91.2759,4.97506
11,6,1171.41,6,1171.41,2,1,4.32763,91.2577,4.97257
12,6,1165.01,6,1165.01,0,1,0.546571,91.2394,4.97008
13,6,1165.01,6,1212.1,2,3,-4.04179,91.2212,4.9676
14,6,1165.01,6,1203.2,3,0,0.733567,91.2029,4.96511
15,6,1135.2,6,1135.2,2,1,5.65213,91.1847,4.96263
16,4,1148.52,4,1148.52,1,3,10,91.1665,4.96015
17,4,1133.21,4,1133.21,3,2,1.33238,91.1482,4.95767
18,4,1101.8,4,1101.8,2,0,2.77194,91.13,4.95519
19,4,1093.74,4,1093.74,3,2,0.731578,91.1118,4.95271
20,4,1092.43,4,1092.43,3,3,0.119759,91.0936,4.95024
21,4,1092.43,4,1092.43,4,3,-10,91.0753,4.94776
22,4,1077.57,4,1077.57,2,1,1.36058,91.0571,4.94529
23,4,1077.57,4,1077.57,0,1,0,91.0389,4.94282
24,4,1067.42,4,1067.42,4,3,0.941515,91.0207,4.94034
25,4,1056.83,4,1056.83,0,2,0.991998,91.0025,4.93787
26,4,1056.83,4,1056.83,1,2,-10,90.9843,4.9354
27,4,1055.96,4,1055.96,0,2,0.0823461,90.9661,4.93294
28,4,1055.96,4,1055.96,1,0,-10,90.9479,4.93047
29,4,1042.27,4,1042.27,3,2,1.29719,90.9297,4.92801
30,4,1027.17,4,1027.17,4,0,1.44858,90.9115,4.92554
31,4,1027.17,4,1027.17,4,0,0,90.8933,4.92308
32,4,1027.17,4,1027.17,1,3,-9.51018,90.8752,4.92062
