iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,13,1571.34,13,1571.34,1,0,10,108.589,5
1,13,1571.34,13,1571.34,1,1,-10,108.568,4.9975
2,13,1571.34,13,1571.34,4,3,-10,108.546,4.995
3,13,1571.34,13,1571.34,2,3,-10,108.524,4.9925
4,13,1568.78,13,1568.78,3,0,0.163119,108.502,4.99001
5,13,1443.02,13,1443.02,2,2,8.01663,108.481,4.98751
6,13,1434.47,13,1434.47,4,3,0.592372,108.459,4.98502
7,12,1606.65,12,1606.65,1,1,10,108.437,4.98253
8,12,1484.15,12,1484.15,2,2,7.62432,108.416,4.98003
9,12,1471.04,12,1471.04,3,1,0.883348,108.394,4.97754
10,12,1442.26,12,1442.26,3,2,1.95623,108.372,4.97506
11,12,1442.26,12,1442.26,4,0,-10,108.351,4.97257
12,12,1442.26,12,1442.26,2,3,-10,108.329,4.97008
13,12,1442.26,12,1442.26,0,0,-10,108.307,4.9676
14,12,1442.26,12,1442.26,2,0,-10,108.286,4.96511
15,12,1430.12,12,1430.12,0,2,0.842154,108.264,4.96263
16,12,1430.12,12,1454.77,1,0,-1.724,108.242,4.96015
17,12,1430.12,12,1454.77,1,0,-3.9841,108.221,4.95767
18,12,1423.36,12,1423.36,3,0,2.15942,108.199,4.95519
19,12,1423.36,12,1423.36,2,0,-10,108.177,4.95271
20,12,1398.69,12,1398.69,1,0,1.73278,108.156,4.95024
21,12,1361.47,12,1361.47,2,1,2.66165,108.134,4.94776
22,12,1347.76,12,1347.76,4,3,1.00639,108.113,4.94529
23,12,1347.76,12,1383.68,1,3,-2.66512,108.091,4.94282
24,12,1347.76,12,1399.69,4,1,-1.15672,108.069,4.94034
25,12,1347.76,12,1472.3,1,3,-5.18763,108.048,4.93787
26,12,1347.76,12,1457.8,2,0,0.984941,108.026,4.9354
27,12,1347.76,12,1422.28,3,2,2.43655,108.004,4.93294
28,12,1347.76,12,1422.28,4,0,-10,107.983,4.93047
29,12,1347.76,12,1422.28,1,3,-5.56156,107.961,4.92801
30,12,1347.76,12,1422.28,2,3,-10,107.94,4.92554
31,12,1347.76,12,1397.06,0,1,1.77282,107.918,4.92308
32,12,1347.76,12,1397.06,3,3,-10,107.897,4.92062
33,12,1347.76,12,1371.04,3,1,1.86317,107.875,4.91816
34,12,1347.76,12,1371.04,2,1,-10,107.853,4.9157
35,12,1347.76,12,1364.56,4,1,0.472589,107.832,4.91324
36,12,1347.76,12,1361.44,0,1,0.228366,107.81,4.91078
37,12,1347.76,12,1361.44,1,0,-8.42879,107.789,4.90833
38,12,1347.76,12,1381.87,0,0,-1.50057,107.767,4.90587
39,12,1347.76,12,1448.09,1,2,-4.7925,107.746,4.90342
