iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,17,1634.94,17,1634.94,1,3,10,122,5
1,15,1482.42,15,1482.42,2,1,10,121.976,4.9975
2,15,1442.16,15,1442.16,2,0,2.71555,121.951,4.995
3,15,1442.16,15,1442.16,2,3,-10,121.927,4.9925
4,14,1538.83,14,1538.83,1,0,10,121.902,4.99001
5,14,1538.83,14,1538.83,4,0,-3.91233,121.878,4.98751
6,14,1493.44,14,1493.44,3,3,2.94989,121.854,4.98502
7,14,1493.44,14,1493.44,1,1,-10,121.829,4.98253
8,14,1486.49,14,1486.49,0,3,0.465337,121.805,4.98003
9,14,1475.67,14,1475.67,3,3,0.727895,121.781,4.97754
10,14,1475.67,14,1578.86,1,3,-6.99262,121.756,4.97506
11,14,1475.67,14,1578.86,0,0,-10,121.732,4.97257
12,14,1475.67,14,1515.06,0,2,4.04067,121.708,4.97008
13,14,1475.67,14,1533.02,2,1,-1.18523,121.683,4.9676
14,13,1425.41,13,1425.41,3,1,10,121.659,4.96511
15,13,1425.41,13,1445.28,3,0,-1.39388,121.635,4.96263
16,13,1425.41,13,1439.32,4,1,0.411877,121.61,4.96015
17,13,1425.41,13,1468.87,1,0,-2.05299,121.586,4.95767
18,13,1425.41,13,1468.87,1,1,-8.18847,121.562,4.95519
19,13,1425.41,13,1468.87,2,0,-10,121.537,4.95271
20,13,1425.41,13,1451.73,3,2,1.16717,121.513,4.95024
21,13,1425.41,13,1451.73,1,0,-10,121.489,4.94776
22,13,1425.41,13,1447.47,0,2,0.293479,121.464,4.94529
23,13,1400.14,13,1400.14,0,1,3.26984,121.44,4.94282
24,13,1400.14,13,1400.14,2,3,-10,121.416,4.94034
25,13,1400.14,13,1400.14,1,2,-10,121.391,4.93787
26,12,1555.22,12,1555.22,1,1,10,121.367,4.9354
27,12,1555.13,12,1555.13,0,0,0.0060234,121.343,4.93294
28,12,1555.13,12,1555.13,4,3,-10,121.319,4.93047
29,12,1537.15,12,1537.15,3,1,1.15626,121.294,4.92801
30,12,1516.29,12,1516.29,4,2,1.3568,121.27,4.92554
31,12,1516.29,12,1516.29,0,1,0,121.246,4.92308
32,12,1503.69,12,1503.69,4,1,0.831245,121.222,4.92062
