iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,12,1790.79,12,1790.79,1,0,10,129.017,5
1,12,1627.01,12,1627.01,4,0,9.14532,128.991,4.9975
2,12,1574.79,12,1574.79,2,1,3.20989,128.965,4.995
3,12,1574.79,12,1574.79,4,0,-4.19242,128.939,4.9925
4,12,1525.38,12,1525.38,0,2,3.13743,128.914,4.99001
5,12,1383.6,12,1383.6,2,1,9.29508,128.888,4.98751
6,12,1373.24,12,1373.24,0,3,0.748464,128.862,4.98502
7,12,1266.48,12,1266.48,2,3,7.77464,128.836,4.98253
8,12,1260.38,12,1260.38,2,0,0.481089,128.811,4.98003
9,12,1240.74,12,1240.74,3,1,1.55882,128.785,4.97754
10,12,1149.4,12,1149.4,2,0,7.36154,128.759,4.97506
11,12,1149.4,12,1149.4,3,0,0,128.733,4.97257
12,12,1129.15,12,1129.15,3,2,1.76138,128.708,4.97008
13,12,1125.64,12,1125.64,4,0,0.311347,128.682,4.9676
14,12,1119.23,12,1119.23,0,1,0.568921,128.656,4.96511
15,10,1172.39,10,1172.39,1,2,10,128.63,4.96263
16,10,1172.39,10,1172.39,3,0,-10,128.605,4.96015
17,10,1128.84,10,1128.84,4,3,3.71399,128.579,4.95767
18,10,1128.84,10,1128.84,2,1,-3.29002,128.553,4.95519
19,10,1125.15,10,1125.15,4,3,0.327301,128.528,4.95271
20,10,1120.33,10,1120.33,0,1,0.427891,128.502,4.95024
21,10,1111.52,10,1111.52,3,1,0.786389,128.476,4.94776
22,10,1084.16,10,1084.16,3,1,2.46212,128.45,4.94529
23,10,1084.16,10,1084.16,4,3,0,128.425,4.94282
24,10,1084.16,10,1107.55,4,0,-2.15793,128.399,4.94034
25,10,1084.16,10,1107.55,2,2,-10,128.373,4.93787
26,10,1084.16,10,1100.13,3,3,0.670413,128.348,4.9354
27,10,1084.16,10,1122.28,2,1,-2.01382,128.322,4.93294
28,10,1084.16,10,1107.47,3,2,1.31978,128.296,4.93047
29,10,1084.16,10,1101.74,2,2,0.517551,128.271,4.92801
30,10,1084.16,10,1101.74,1,2,-10,128.245,4.92554
31,10,1084.16,10,1101.74,0,0,-10,128.219,4.92308
32,10,1084.16,10,1101.74,4,1,0,128.194,4.92062
33,10,1084.16,10,1091.21,4,3,0.955508,128.168,4.91816
34,10,1084.16,10,1086.45,0,2,0.436583,128.142,4.9157
35,10,1084.16,10,1086.45,1,1,-10,128.117,4.91324
36,10,1084.16,10,1085.85,0,0,0.0545109,128.091,4.91078
37,10,1084.16,10,1085.85,0,3,-6.02045,128.066,4.90833
38,10,1084.16,10,1085.85,3,3,-10,128.04,4.90587
39,10,1084.16,10,1085.85,1,2,-10,128.014,4.90342
40,10,1084.16,10,1159.07,0,3,-6.74249,127.989,4.90097
41,10,1084.16,10,1163.63,0,2,-0.393959,127.963,4.89852
42,10,1084.16,10,1162.9,0,0,0.0627904,127.938,4.89607
43,10,1084.16,10,1117.23,1,3,3.92771,127.912,4.89362
44,10,1084.16,10,1088.04,4,1,2.61225,127.886,4.89117
45,10,1079.27,10,1079.27,3,0,0.806269,127.861,4.88873
46,10,1079.27,10,1079.27,0,3,-10,127.835,4.88628
47,10,1079.27,10,1079.27,0,1,-6.70862,127.81,4.88384
48,10,1079.27,10,1079.27,2,3,-10,127.784,4.8814
49,10,1072.43,10,1072.43,2,0,0.634119,127.759,4.87896
50,10,1062.58,10,1062.58,3,2,0.918425,127.733,4.87652
51,10,1040.26,10,1040.26,2,1,2.10007,127.707,4.87408
52,10,1040.26,10,1040.56,4,3,-0.0284994,127.682,4.87164
53,10,1040.26,10,1040.56,2,3,-10,127.656,4.86921
54,10,1017.52,10,1017.52,2,0,2.21404,127.631,4.86677
55,10,1017.52,10,1017.52,1,1,-10,127.605,4.86434
56,10,1017.52,10,1017.52,1,0,-10,127.58,4.86191
57,10,1017.52,10,1018.85,3,2,-0.130593,127.554,4.85948
58,10,1017.52,10,1018.85,1,2,-10,127.529,4.85705
59,10,1017.52,10,1049.06,3,0,-2.96537,127.503,4.85462
60,10,1017.52,10,1049.06,2,1,-9.09227,127.478,4.85219
61,10,1017.52,10,1047.86,3,0,0.114561,127.452,4.84977
62,10,1017.52,10,1166.8,1,3,-10,127.427,4.84734
63,10,1017.52,10,1166.8,2,0,-10,127.401,4.84492
64,10,1017.52,10,1133.79,3,2,2.82936,127.376,4.84249
65,10,1017.52,10,1133.79,1,3,-10,127.35,4.84007
66,10,1017.52,10,1154.92,1,0,-1.86322,127.325,4.83765
67,10,1017.52,10,1136.75,0,0,1.57276,127.299,4.83523
68,10,1017.52,10,1136.75,0,0,-10,127.274,4.83282
69,10,1017.52,10,1136.75,0,1,-7.22693,127.249,4.8304
70,10,1017.52,10,1251.41,1,1,-10,127.223,4.82798
71,10,1017.52,10,1251.41,2,0,-10,127.198,4.82557
72,10,1017.52,10,1251.41,3,0,0,127.172,4.82316
73,10,1017.52,10,1251.41,0,2,0,127.147,4.82075
74,10,1017.52,10,1245.28,4,2,0.489846,127.121,4.81834
75,10,1017.52,10,1245.28,3,3,-10,127.096,4.81593
76,10,1017.52,10,1244.76,0,3,0.0424874,127.07,4.81352
77,10,1017.52,10,1244.76,1,1,-4.79881,127.045,4.81111
78,10,1017.52,10,1252.6,1,0,-0.630469,127.02,4.80871
