iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,14,1697.29,14,1697.29,2,3,20,129.336,0.5
1,14,1615.49,14,1615.49,0,2,10,129.31,0.49975
2,14,1570.67,14,1570.67,2,3,10,129.284,0.4995
3,14,1527.47,14,1527.47,2,3,10,129.258,0.49925
4,14,1527.47,14,1527.47,2,3,-2,129.233,0.499001
5,14,1527.47,14,1534,4,1,2,129.207,0.498751
6,14,1504.11,14,1504.11,2,3,10,129.181,0.498502
7,14,1503.18,14,1503.18,0,0,10,129.155,0.498253
8,14,1503.18,14,1512.05,2,3,2,129.129,0.498003
9,14,1503.18,14,1533.38,2,3,2,129.103,0.497754
10,13,1510.12,13,1510.12,4,3,20,129.078,0.497506
11,13,1510.12,13,1532.95,0,0,2,129.052,0.497257
12,13,1510.12,13,1520.28,3,3,5,129.026,0.497008
13,13,1469.57,13,1469.57,3,3,10,129,0.49676
14,13,1422.87,13,1422.87,2,3,10,128.974,0.496511
15,13,1422.87,13,1422.87,2,3,-2,128.949,0.496263
16,13,1409.1,13,1409.1,2,3,10,128.923,0.496015
17,13,1409.1,13,1514.62,1,3,2,128.897,0.495767
18,13,1409.1,13,1489.22,2,3,5,128.871,0.495519
19,13,1409.1,13,1478.77,3,2,5,128.845,0.495271
20,13,1409.1,13,1472.32,2,3,5,128.82,0.495024
21,13,1409.1,13,1600.41,1,0,2,128.794,0.494776
22,13,1409.1,13,1543.17,2,3,5,128.768,0.494529
23,13,1409.1,13,1543.17,2,3,-2,128.742,0.494282
24,13,1409.1,13,1543.17,4,0,0,128.717,0.494034
25,13,1409.1,13,1543.17,1,1,-2,128.691,0.493787
26,13,1409.1,13,1543.17,4,3,-2,128.665,0.49354
27,13,1409.1,13,1532.39,0,3,5,128.639,0.493294
28,13,1409.1,13,1487.96,2,3,5,128.614,0.493047
29,13,1409.1,13,1487.96,2,3,-2,128.588,0.492801
30,13,1409.1,13,1487.96,4,0,-2,128.562,0.492554
31,13,1409.1,13,1465.49,4,2,5,128.537,0.492308
32,13,1409.1,13,1425.06,3,3,5,128.511,0.492062
33,13,1409.1,13,1433.53,3,3,2,128.485,0.491816
34,13,1409.1,13,1433.53,3,3,-2,128.459,0.49157
35,13,1409.1,13,1433.53,0,2,2,128.434,0.491324
36,13,1409.1,13,1433.53,2,3,-2,128.408,0.491078
37,13,1409.1,13,1430.32,3,1,5,128.382,0.490833
38,13,1409.1,13,1424.12,0,2,5,128.357,0.490587
39,13,1409.1,13,1413.72,0,0,5,128.331,0.490342
40,13,1409.1,13,1419.84,0,0,2,128.305,0.490097
41,13,1409.1,13,1419.84,0,0,-2,128.28,0.489852
42,13,1409.1,13,1434.18,2,3,2,128.254,0.489607
43,13,1409.1,13,1434.18,2,3,-2,128.228,0.489362
44,13,1409.1,13,1433.12,0,2,5,128.203,0.489117
45,13,1409.1,13,1441.76,4,0,2,128.177,0.488873
46,13,1409.1,13,1441.76,4,3,2,128.151,0.488628
47,13,1409.1,13,1441.76,2,0,-2,128.126,0.488384
48,13,1409.1,13,1501.06,1,0,2,128.1,0.48814
49,13,1409.1,13,1501.06,0,1,0,128.075,0.487896
50,13,1409.1,13,1454.62,0,1,5,128.049,0.487652
51,13,1409.1,13,1445.16,3,0,5,128.023,0.487408
52,13,1409.1,13,1430.69,3,3,5,127.998,0.487164
53,13,1409.1,13,1424.71,3,3,5,127.972,0.486921
54,13,1409.1,13,1621.37,1,2,2,127.947,0.486677
