iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,20,1714.45,20,1714.45,0,0,0.0173606,136.218,0.5
1,20,1632.55,20,1632.55,3,1,0.00817604,136.191,0.49975
2,18,1508.8,18,1508.8,1,2,9.99606,136.164,0.4995
3,16,1361.03,16,1361.03,1,2,10,136.137,0.49925
4,16,1357.09,16,1357.09,3,2,0.000492533,136.109,0.499001
5,13,1301.42,13,1301.42,1,2,10,136.082,0.498751
6,13,1220.26,13,1220.26,2,2,0.0124623,136.055,0.498502
7,11,1235.79,11,1235.79,1,3,10,136.028,0.498253
8,11,1235.32,11,1235.32,0,0,8.38396e-05,136.001,0.498003
9,11,1227.21,11,1227.21,4,0,0.00147247,135.973,0.497754
10,11,1220.16,11,1220.16,1,1,0.00127896,135.946,0.497506
11,11,1167.7,11,1167.7,0,0,0.00951667,135.919,0.497257
12,11,1164.44,11,1164.44,2,2,0.000592048,135.892,0.497008
13,11,1164.44,11,1164.44,3,2,0,135.865,0.49676
14,11,1164.44,11,1164.44,2,3,-11.0751,135.837,0.496511
15,11,1164.44,11,1164.44,0,3,0,135.81,0.496263
16,11,1164.44,11,1164.44,4,1,0,135.783,0.496015
17,11,1164.44,11,1164.44,4,1,0,135.756,0.495767
18,11,1164.44,11,1164.44,1,1,-11.0889,135.729,0.495519
19,11,1164.44,11,1164.44,3,0,0,135.702,0.495271
20,11,1164.44,11,1164.44,3,0,-11.0784,135.675,0.495024
21,11,1164.22,11,1164.22,0,2,3.96487e-05,135.647,0.494776
22,11,1164.22,11,1164.22,0,1,0,135.62,0.494529
23,11,1164.22,11,1164.22,0,2,-11.0761,135.593,0.494282
24,11,1164.22,11,1261.4,1,2,-0.0176313,135.566,0.494034
25,11,1164.22,11,1261.4,2,1,-11.0562,135.539,0.493787
26,11,1164.22,11,1221.26,2,3,0.00728045,135.512,0.49354
27,11,1164.22,11,1216.45,4,0,0.000873459,135.485,0.493294
28,11,1164.22,11,1216.45,4,3,0,135.458,0.493047
29,11,1164.22,11,1216.45,3,3,0,135.431,0.492801
30,11,1105.64,11,1105.64,1,3,0.0201017,135.403,0.492554
31,11,1105.64,11,1105.64,1,3,-2.02234,135.376,0.492308
32,11,1096.02,11,1096.02,0,2,0.00174653,135.349,0.492062
33,11,1071.08,11,1071.08,2,0,0.00452587,135.322,0.491816
34,11,1071.08,11,1071.08,2,0,-11.0887,135.295,0.49157
35,11,1071.08,11,1071.08,4,3,0,135.268,0.491324
36,11,1063.68,11,1063.68,2,2,0.00134112,135.241,0.491078
37,11,985.099,11,985.099,2,1,0.0142608,135.214,0.490833
38,11,985.099,11,985.099,4,2,0,135.187,0.490587
39,11,985.099,11,985.099,1,1,-2.05083,135.16,0.490342
40,11,985.099,11,985.099,3,3,0,135.133,0.490097
41,11,985.099,11,985.099,3,3,-11.0748,135.106,0.489852
42,11,985.099,11,985.099,4,0,-11.0859,135.079,0.489607
43,11,981.693,11,981.693,0,0,0.000618054,135.052,0.489362
44,11,981.693,11,1013.48,1,1,-0.00576926,135.025,0.489117
45,11,981.693,11,1009.54,0,2,0.000714408,134.998,0.488873
46,11,981.693,11,1009.54,2,3,-11.0868,134.971,0.488628
47,11,981.693,11,1009.54,4,2,0,134.944,0.488384
48,11,981.693,11,1005.48,3,2,0.000737127,134.917,0.48814
49,11,981.693,11,989.768,0,2,0.00285195,134.89,0.487896
50,11,981.693,11,1023.95,1,0,-0.0062043,134.863,0.487652
51,11,981.693,11,1110.87,1,0,-0.0157741,134.836,0.487408
52,11,981.693,11,1065.11,1,2,0.00830277,134.809,0.487164
53,11,981.693,11,1065.11,3,1,0,134.782,0.486921
54,11,981.693,11,983.503,2,1,0.0148099,134.755,0.486677
55,11,950.883,11,950.883,4,1,0.00592033,134.728,0.486434
56,11,933.991,11,933.991,2,1,0.00306583,134.701,0.486191
57,11,933.991,11,933.991,4,0,-2.02755,134.674,0.485948
58,11,933.991,11,994.785,1,2,-0.0110346,134.647,0.485705
59,11,933.991,11,990.479,3,2,0.000781469,134.62,0.485462
60,11,933.991,11,945.49,2,0,0.00816506,134.593,0.485219
61,11,933.991,11,945.49,0,0,0,134.566,0.484977
62,11,929.686,11,929.686,2,2,0.00286866,134.54,0.484734
63,11,929.686,11,934.051,0,0,-0.000792445,134.513,0.484492
64,11,929.686,11,950.808,2,3,-0.00304152,134.486,0.484249
65,11,929.686,11,950.055,3,3,0.000136624,134.459,0.484007
66,11,929.686,11,950.055,3,3,0,134.432,0.483765
67,11,929.686,11,950.055,4,0,0,134.405,0.483523
68,11,929.686,11,951.773,4,0,-0.000311804,134.378,0.483282
69,11,929.686,11,951.773,1,1,-11.1059,134.351,0.48304
70,11,929.686,11,950.055,0,1,0.000311803,134.324,0.482798
71,11,929.686,11,950.055,3,2,0,134.298,0.482557
72,11,929.686,11,949.284,0,2,0.000139954,134.271,0.482316
73,11,929.686,11,949.284,3,2,0,134.244,0.482075
74,11,929.686,11,949.284,0,0,0,134.217,0.481834
75,11,929.686,11,999.028,1,2,-0.00902878,134.19,0.481593
76,11,929.686,11,999.028,4,2,0,134.163,0.481352
77,11,929.686,11,977.146,2,1,0.0039714,134.136,0.481111
78,11,929.686,11,950.133,4,2,0.00490281,134.11,0.480871
79,11,902.263,11,902.263,2,2,0.0086885,134.083,0.48063
80,11,902.263,11,902.263,2,1,-2.01363,134.056,0.48039
81,11,902.263,11,902.263,0,3,0,134.029,0.48015
82,11,902.263,11,902.263,2,3,0,134.002,0.47991
83,11,902.263,11,902.263,0,3,0,133.976,0.47967
84,11,902.263,11,902.263,0,3,0,133.949,0.47943
85,11,902.263,11,933.008,2,1,-0.00558073,133.922,0.47919
86,11,902.263,11,989.599,1,0,-0.010272,133.895,0.478951
87,11,902.263,11,984.083,1,0,0.00100125,133.868,0.478711
88,11,902.263,11,1039.09,1,0,-0.00998328,133.842,0.478472
89,11,902.263,11,981.672,2,2,0.0104198,133.815,0.478232
90,11,902.263,11,978.341,3,2,0.000604546,133.788,0.477993
91,11,902.263,11,978.341,3,1,0,133.761,0.477754
92,11,902.263,11,977.58,3,0,0.000138122,133.735,0.477515
93,11,902.263,11,977.58,0,1,0,133.708,0.477277
94,11,902.263,11,977.58,4,3,0,133.681,0.477038
95,11,902.263,11,931.686,2,3,0.00832952,133.654,0.4768
96,10,828.937,10,828.937,0,3,9.09419,133.628,0.476561
97,10,828.937,10,828.937,0,3,0,133.601,0.476323
98,10,828.937,10,828.937,0,3,0,133.574,0.476085
99,10,828.937,10,828.937,0,2,0,133.548,0.475847
100,10,828.937,10,828.937,0,3,0,133.521,0.475609
101,10,828.937,10,828.937,0,3,0,133.494,0.475371
102,10,828.937,10,828.937,4,0,0,133.467,0.475133
