iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,10,1353.29,10,1353.29,3,1,2.00705,99.6185,5
1,10,1302.14,10,1302.14,4,2,3.77943,99.5986,4.9975
2,10,1285.95,10,1285.95,3,0,1.24326,99.5787,4.995
3,10,1275.02,10,1275.02,4,0,0.849953,99.5587,4.9925
4,10,1263.23,10,1263.23,3,0,0.924759,99.5388,4.99001
5,8,1076.99,8,1076.99,1,0,10,99.5189,4.98751
6,8,1066.96,8,1066.96,3,2,0.93106,99.499,4.98502
7,8,1066.3,8,1066.3,2,0,0.0619805,99.4791,4.98253
8,8,1041.47,8,1041.47,2,1,2.32818,99.4592,4.98003
9,8,1013.41,8,1013.41,3,2,2.69445,99.4393,4.97754
10,8,1010.94,8,1010.94,3,1,0.243568,99.4194,4.97506
11,7,967.656,7,967.656,1,3,10,99.3996,4.97257
12,6,930.89,6,930.89,1,1,10,99.3797,4.97008
13,6,917.032,6,917.032,3,2,1.48867,99.3598,4.9676
14,6,908.503,6,908.503,2,2,0.929999,99.3399,4.96511
15,6,908.503,6,908.503,0,1,0,99.3201,4.96263
16,6,902.237,6,902.237,2,1,0.689715,99.3002,4.96015
17,6,901.706,6,901.706,3,0,0.0588918,99.2803,4.95767
18,6,901.706,6,901.706,3,1,0,99.2605,4.95519
19,6,884.004,6,884.004,3,2,1.9632,99.2406,4.95271
20,6,884.004,6,884.004,4,0,0,99.2208,4.95024
21,5,1014.95,5,1014.95,1,1,10,99.2009,4.94776
22,5,986.616,5,986.616,3,2,2.79194,99.1811,4.94529
23,5,936.553,5,936.553,2,3,5.07423,99.1613,4.94282
24,5,936.553,5,936.553,1,2,-10,99.1414,4.94034
25,5,912.052,5,912.052,0,2,2.616,99.1216,4.93787
26,5,909.235,5,909.235,3,1,0.308886,99.1018,4.9354
27,5,902.082,5,902.082,3,1,0.786781,99.082,4.93294
28,5,886.55,5,886.55,4,3,1.72177,99.0621,4.93047
29,5,886.55,5,886.55,1,1,-10,99.0423,4.92801
30,5,856.452,5,856.452,4,3,3.39497,99.0225,4.92554
31,5,845.355,5,845.355,4,2,1.29564,99.0027,4.92308
32,5,845.355,5,851.37,4,0,-0.71153,98.9829,4.92062
33,5,845.355,5,851.37,0,0,-10,98.9631,4.91816
34,5,845.355,5,850.972,4,2,0.0467888,98.9433,4.9157
35,5,833.799,5,833.799,3,1,2.01802,98.9235,4.91324
36,5,833.799,5,833.799,1,1,-10,98.9038,4.91078
37,4,988.102,4,988.102,1,3,10,98.884,4.90833
38,4,962.204,4,962.204,3,2,2.62095,98.8642,4.90587
39,4,936.545,4,936.545,4,3,2.66668,98.8444,4.90342
40,4,916.679,4,916.679,2,1,2.12122,98.8247,4.90097
41,4,912.269,4,912.269,2,1,0.481097,98.8049,4.89852
42,4,912.269,4,912.984,0,2,-0.0783835,98.7851,4.89607
43,4,905.261,4,905.261,2,3,0.845879,98.7654,4.89362
44,4,905.261,4,976.38,1,1,-7.8562,98.7456,4.89117
45,4,905.261,4,986.394,1,0,-1.02562,98.7259,4.88873
46,4,905.261,4,967.932,3,1,1.87166,98.7061,4.88628
47,3,1063.86,3,1063.86,1,1,10,98.6864,4.88384
48,3,1063.86,3,1149.86,1,3,-8.08414,98.6666,4.8814
49,3,1063.86,3,1087.4,3,3,5.432,98.6469,4.87896
50,3,1034.95,3,1034.95,2,2,4.82394,98.6272,4.87652
51,3,1026.56,3,1026.56,4,2,0.810271,98.6075,4.87408
52,3,1026.56,3,1026.56,3,2,-10,98.5877,4.87164
53,3,1014.73,3,1014.73,0,0,1.15227,98.568,4.86921
54,3,985.36,3,985.36,2,0,2.89449,98.5483,4.86677
55,3,957.001,3,957.001,4,3,2.87801,98.5286,4.86434
56,3,954.495,3,954.495,0,2,0.261879,98.5089,4.86191
57,3,954.495,3,1058.43,1,2,-10,98.4892,4.85948
58,3,954.495,3,1033.49,4,3,2.35565,98.4695,4.85705
59,3,954.495,3,1019.27,3,1,1.37603,98.4498,4.85462
60,3,954.495,3,1020.25,0,2,-0.0959909,98.4301,4.85219
61,3,954.495,3,1020.25,1,2,-10,98.4104,4.84977
62,3,954.495,3,1013.04,0,0,0.707218,98.3907,4.84734
63,3,954.495,3,999.639,4,2,1.32256,98.3711,4.84492
64,3,954.495,3,962.948,3,3,3.6704,98.3514,4.84249
65,3,954.495,3,962.948,1,2,-5.52425,98.3317,4.84007
66,3,952.444,3,952.444,3,1,1.09086,98.312,4.83765
67,3,927.116,3,927.116,0,1,2.65917,98.2924,4.83523
68,3,927.116,3,980,1,3,-5.70406,98.2727,4.83282
69,3,927.116,3,966.307,4,2,1.39725,98.2531,4.8304
70,3,927.116,3,966.307,4,3,-10,98.2334,4.82798
71,3,927.116,3,963.306,0,1,0.310549,98.2138,4.82557
72,3,927.116,3,962.685,4,3,0.0644289,98.1941,4.82316
73,3,900.59,3,900.59,2,0,6.45024,98.1745,4.82075
74,3,898.095,3,898.095,4,1,0.276953,98.1549,4.81834
75,3,898.095,3,898.095,1,2,-8.03745,98.1352,4.81593
76,3,887.289,3,887.289,0,2,1.20327,98.1156,4.81352
77,3,887.289,3,888.355,0,3,-0.120105,98.096,4.81111
78,3,884.2,3,884.2,0,1,0.467657,98.0764,4.80871
79,3,869.082,3,869.082,0,3,1.70979,98.0567,4.8063
80,3,869.082,3,873.542,4,3,-0.513152,98.0371,4.8039
81,3,868.527,3,868.527,2,2,0.574046,98.0175,4.8015
82,3,868.527,3,868.527,2,2,0,97.9979,4.7991
83,3,868.527,3,868.527,1,3,-10,97.9783,4.7967
84,3,868.527,3,874.198,3,0,-0.652895,97.9587,4.7943
85,3,857.645,3,857.645,2,1,1.89346,97.9391,4.7919
86,3,857.645,3,857.645,1,3,-10,97.9195,4.78951
87,3,857.645,3,865.809,0,3,-0.951894,97.9,4.78711
88,3,857.645,3,861.771,3,1,0.466466,97.8804,4.78472
89,3,857.645,3,861.771,2,1,-10,97.8608,4.78232
90,3,857.645,3,861.771,2,3,-10,97.8412,4.77993
91,3,857.645,3,861.771,3,1,0,97.8217,4.77754
92,3,857.645,3,859.671,2,0,0.243576,97.8021,4.77515
93,3,857.645,3,872.641,0,0,-1.50863,97.7825,4.77277
94,3,857.645,3,872.641,0,2,0,97.763,4.77038
95,3,857.645,3,866.945,4,2,0.652738,97.7434,4.768
96,3,848.893,3,848.893,4,1,2.08223,97.7239,4.76561
97,3,846.148,3,846.148,4,0,0.323325,97.7043,4.76323
98,3,842.829,3,842.829,3,2,0.392279,97.6848,4.76085
99,3,842.829,3,930.707,1,0,-10,97.6653,4.75847
100,3,842.829,3,903.938,3,0,2.87619,97.6457,4.75609
101,3,842.829,3,900.673,3,3,0.361123,97.6262,4.75371
102,3,842.829,3,873.678,2,1,2.99721,97.6067,4.75133
103,3,842.829,3,873.586,3,2,0.0105183,97.5872,4.74896
104,3,842.829,3,873.586,1,3,-10,97.5676,4.74658
105,3,842.829,3,873.895,2,0,-0.0353647,97.5481,4.74421
106,3,842.829,3,1058.43,1,1,-10,97.5286,4.74184
107,3,842.829,3,1058.43,1,3,-10,97.5091,4.73947
108,3,842.829,3,1058.43,4,1,-10,97.4896,4.7371
109,3,842.829,3,1057.85,0,0,0.0542546,97.4701,4.73473
110,3,842.829,3,1056.23,0,0,0.153432,97.4506,4.73236
111,3,842.829,3,1006.25,3,0,4.73152,97.4311,4.72999
112,3,842.829,3,927.545,2,2,7.82193,97.4116,4.72763
113,3,842.829,3,922.55,0,2,0.538506,97.3922,4.72527
114,3,842.829,3,922.55,4,0,0,97.3727,4.7229
115,3,842.829,3,922.55,1,0,-10,97.3532,4.72054
116,3,842.829,3,913.241,0,1,1.00909,97.3337,4.71818
117,3,842.829,3,934.382,1,3,-2.31492,97.3143,4.71582
118,3,842.829,3,884.089,2,2,5.3825,97.2948,4.71346
119,3,842.829,3,878.288,4,1,0.656146,97.2753,4.71111
120,3,842.829,3,873.911,2,2,0.498281,97.2559,4.70875
121,3,842.829,3,864.547,3,2,1.07155,97.2364,4.7064
122,3,842.829,3,863.879,4,0,0.0772195,97.217,4.70404
123,3,842.829,3,861.669,0,3,0.255823,97.1975,4.70169
124,3,842.829,3,865.029,2,3,-0.389936,97.1781,4.69934
125,3,842.829,3,863.742,0,2,0.148841,97.1587,4.69699
126,3,842.829,3,862.51,3,2,0.142639,97.1392,4.69464
127,3,842.829,3,845.53,2,3,1.96861,97.1198,4.6923
128,3,842.829,3,844.331,3,3,0.141782,97.1004,4.68995
129,3,842.143,3,842.143,2,0,0.259232,97.081,4.6876
130,3,831.38,3,831.38,4,0,1.27804,97.0615,4.68526
131,3,831.38,3,831.38,0,3,0,97.0421,4.68292
132,3,831.38,3,924.032,1,0,-10,97.0227,4.68058
133,3,831.38,3,919.773,0,1,0.460927,97.0033,4.67824
134,3,831.38,3,859.398,0,1,6.56412,96.9839,4.6759
135,3,831.38,3,856.609,4,1,0.324486,96.9645,4.67356
136,3,831.38,3,836.817,3,2,2.31053,96.9451,4.67122
137,3,831.38,3,836.817,0,3,0,96.9257,4.66889
138,3,827.621,3,827.621,2,1,1.09886,96.9064,4.66655
139,3,827.041,3,827.041,4,3,0.0701795,96.887,4.66422
140,3,827.041,3,910.904,1,1,-10,96.8676,4.66189
141,3,827.041,3,907.68,0,1,0.354025,96.8482,4.65956
142,3,827.041,3,902.689,0,2,0.549786,96.8289,4.65723
143,3,827.041,3,903.589,0,0,-0.0996361,96.8095,4.6549
144,3,827.041,3,903.072,4,2,0.0571487,96.7901,4.65257
145,3,827.041,3,879.573,2,0,2.60211,96.7708,4.65024
146,3,827.041,3,878.357,2,0,0.138246,96.7514,4.64792
147,3,827.041,3,878.357,1,1,-10,96.7321,4.6456
148,3,827.041,3,884.428,3,3,-0.691106,96.7127,4.64327
149,3,827.041,3,870.164,4,1,1.61278,96.6934,4.64095
150,3,827.041,3,870.164,4,1,0,96.674,4.63863
151,3,827.041,3,853.794,4,1,1.88125,96.6547,4.63631
152,3,827.041,3,851.776,3,1,0.236389,96.6354,4.63399
153,3,827.041,3,851.776,4,2,0,96.616,4.63168
154,3,827.041,3,851.634,0,1,0.0166206,96.5967,4.62936
155,3,827.041,3,849.012,4,2,0.307903,96.5774,4.62705
156,3,827.041,3,846.761,0,1,0.265105,96.5581,4.62473
157,3,827.041,3,846.194,3,2,0.066973,96.5388,4.62242
158,3,827.041,3,843.492,4,3,0.319354,96.5195,4.62011
159,3,827.041,3,842.439,3,0,0.124743,96.5002,4.6178
160,3,827.041,3,845.696,4,2,-0.386601,96.4809,4.61549
161,3,827.041,3,845.696,1,2,-10,96.4616,4.61318
162,3,827.041,3,845.696,2,1,0,96.4423,4.61088
163,3,827.041,3,843.258,4,2,0.288314,96.423,4.60857
164,3,827.041,3,841.857,3,0,0.166175,96.4037,4.60627
165,3,827.041,3,841.857,0,1,0,96.3844,4.60396
166,3,827.041,3,841.857,1,0,-10,96.3651,4.60166
167,3,827.041,3,841.373,0,2,0.0575022,96.3459,4.59936
168,3,827.041,3,841.561,3,0,-0.022417,96.3266,4.59706
169,3,827.041,3,839.854,0,3,0.20293,96.3073,4.59476
170,3,827.041,3,839.854,4,3,0,96.2881,4.59246
171,3,827.041,3,847.735,4,3,-0.938429,96.2688,4.59017
172,3,827.041,3,847.764,4,3,-0.00338557,96.2496,4.58787
173,3,827.041,3,839.621,2,1,0.960434,96.2303,4.58558
174,3,827.041,3,839.621,4,1,0,96.2111,4.58329
175,3,827.041,3,838.345,4,0,0.152062,96.1918,4.58099
176,3,827.041,3,838.345,0,1,0,96.1726,4.5787
177,3,827.041,3,838.328,0,1,0.00199327,96.1534,4.57641
