iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,reward,temp,epsilon
0,8,1390.24,8,1390.24,4,0,10,103.118,0.5
1,8,1375.54,8,1375.54,4,2,0.00366122,103.097,0.49975
2,8,1319.46,8,1319.46,3,1,0.013972,103.076,0.4995
3,7,1208.26,7,1208.26,1,0,10,103.056,0.49925
4,6,1099.4,6,1099.4,1,3,10,103.035,0.499001
5,6,1093.17,6,1093.17,4,1,0.00206789,103.014,0.498751
6,6,1088.08,6,1088.08,4,3,0.00168962,102.994,0.498502
7,6,1088.08,6,1115.43,3,0,-0.00908404,102.973,0.498253
8,5,1036.97,5,1036.97,1,0,10,102.953,0.498003
9,5,1036.97,5,1072.86,2,0,-0.014297,102.932,0.497754
10,5,1036.97,5,1055.94,1,1,0.00673993,102.911,0.497506
11,5,1036.97,5,1055.09,0,0,0.000339908,102.891,0.497257
12,5,1036.97,5,1040.44,4,1,0.00583537,102.87,0.497008
13,5,1036.97,5,1039.9,0,2,0.000214625,102.85,0.49676
14,5,1036.97,5,1039.9,0,1,0,102.829,0.496511
15,5,1026.19,5,1026.19,2,3,0.00546146,102.809,0.496263
16,5,1015.57,5,1015.57,3,1,0.00423144,102.788,0.496015
17,5,1015.57,5,1019.69,3,3,-0.00164355,102.767,0.495767
18,4,1140.86,4,1140.86,1,3,10,102.747,0.495519
19,4,1140.86,4,1140.86,1,3,-12,102.726,0.495271
20,4,1137.17,4,1137.17,4,1,0.00183309,102.706,0.495024
21,4,1125.39,4,1125.39,1,2,0.00585662,102.685,0.494776
22,4,1115.75,4,1115.75,4,0,0.00479515,102.665,0.494529
23,3,1230.23,3,1230.23,1,0,10,102.644,0.494282
24,3,1230.23,3,1230.23,4,3,-12,102.624,0.494034
25,3,1170.27,3,1170.27,2,2,0.0396498,102.603,0.493787
26,3,1170.27,3,1177.17,4,0,-0.0045652,102.583,0.49354
27,3,1144.01,3,1144.01,3,2,0.021933,102.562,0.493294
28,3,1144.01,3,1144.01,1,2,-2.09358,102.542,0.493047
29,3,1136.59,3,1136.59,0,1,0.0049083,102.521,0.492801
30,3,1133.49,3,1133.49,3,1,0.00205623,102.501,0.492554
31,3,1133.49,3,1159.45,0,1,-0.0171787,102.48,0.492308
32,3,1131.48,3,1131.48,3,0,0.0185018,102.46,0.492062
33,3,1131.48,3,1158.3,2,0,-0.0177446,102.439,0.491816
34,3,1131.48,3,1156.48,3,0,0.00120459,102.419,0.49157
35,3,1088.66,3,1088.66,2,3,0.0448649,102.398,0.491324
36,3,1071.2,3,1071.2,2,0,0.0115574,102.378,0.491078
37,3,1071.2,3,1071.2,1,2,-2.09197,102.357,0.490833
38,3,1071.2,3,1071.2,1,1,-2.08653,102.337,0.490587
39,3,1063.35,3,1063.35,4,2,0.00519637,102.316,0.490342
40,3,1063.35,3,1072.22,0,2,-0.00587312,102.296,0.490097
41,3,1063.35,3,1072.22,1,1,-2.12836,102.275,0.489852
42,3,1063.35,3,1077.8,0,3,-0.00369109,102.255,0.489607
43,3,1058.62,3,1058.62,0,3,0.0126977,102.234,0.489362
44,3,1036.87,3,1036.87,0,2,0.0143958,102.214,0.489117
45,3,1036.87,3,1036.87,3,3,-12,102.194,0.488873
46,3,1031.41,3,1031.41,4,0,0.00361352,102.173,0.488628
47,3,1031.41,3,1046.86,2,1,-0.0102294,102.153,0.488384
48,3,1031.41,3,1046.86,2,0,-2.03135,102.132,0.48814
49,3,1031.41,3,1071.95,2,0,-0.0166102,102.112,0.487896
50,3,1031.41,3,1056.51,4,2,0.0102187,102.091,0.487652
51,3,1031.41,3,1042.08,2,1,0.00955311,102.071,0.487408
52,3,1031.41,3,1042.08,1,1,-12,102.051,0.487164
53,3,1031.41,3,1041.64,3,3,0.000294261,102.03,0.486921
54,3,979.813,3,979.813,2,2,0.0409323,102.01,0.486677
55,3,979.813,3,980.967,3,0,-0.000764829,101.989,0.486434
56,3,975.846,3,975.846,3,0,0.00339219,101.969,0.486191
57,3,975.846,3,1032.7,4,3,-0.0376549,101.949,0.485948
58,3,975.846,3,1032.7,4,2,0,101.928,0.485705
59,3,975.846,3,998.126,2,0,0.0228889,101.908,0.485462
60,3,975.846,3,1025.58,4,1,-0.0181789,101.887,0.485219
61,3,975.846,3,1026.23,0,3,-0.000431195,101.867,0.484977
62,3,975.846,3,1026.23,1,3,-12,101.847,0.484734
63,3,975.846,3,1026.23,3,2,0,101.826,0.484492
64,3,975.846,3,1021.42,3,2,0.0031801,101.806,0.484249
65,3,975.846,3,1021.24,3,2,0.000124014,101.786,0.484007
66,3,975.846,3,1016.72,3,1,0.00299226,101.765,0.483765
67,3,975.846,3,1018.04,0,0,-0.000878666,101.745,0.483523
68,3,975.846,3,1020.13,0,0,-0.00138244,101.724,0.483282
69,3,975.846,3,999.191,2,1,0.0138667,101.704,0.48304
70,3,975.846,3,999.191,1,3,-2.18955,101.684,0.482798
71,3,975.846,3,999.191,3,2,0,101.663,0.482557
72,3,975.846,3,1002.66,2,0,-0.00229961,101.643,0.482316
73,3,975.846,3,997.011,0,0,0.00374335,101.623,0.482075
74,3,975.846,3,985.527,3,2,0.0076052,101.602,0.481834
75,3,975.846,3,985.422,4,2,6.97916e-05,101.582,0.481593
76,3,975.846,3,983.049,0,1,0.00157136,101.562,0.481352
77,3,975.846,3,979.82,4,1,0.00213922,101.542,0.481111
78,3,975.846,3,977.579,4,1,0.00148414,101.521,0.480871
79,3,975.846,3,977.579,1,1,-2.06504,101.501,0.48063
80,3,975.846,3,982.879,2,0,-0.0035105,101.481,0.48039
81,3,975.846,3,982.879,1,3,-12,101.46,0.48015
82,3,975.846,3,982.879,3,2,0,101.44,0.47991
83,3,972.427,3,972.427,3,2,0.00692259,101.42,0.47967
84,3,972.427,3,972.427,1,2,-2.05329,101.399,0.47943
85,3,968.838,3,968.838,0,2,0.00237726,101.379,0.47919
86,3,968.838,3,970.274,0,3,-0.000950944,101.359,0.478951
87,3,968.838,3,970.274,0,2,0,101.339,0.478711
88,3,968.838,3,970.274,2,0,0,101.318,0.478472
89,3,968.838,3,971.01,3,3,-0.000488016,101.298,0.478232
90,3,968.717,3,968.717,3,1,0.00151883,101.278,0.477993
91,3,968.717,3,974.382,3,3,-0.00375208,101.258,0.477754
92,3,957.363,3,957.363,2,1,0.0112728,101.237,0.477515
93,3,957.363,3,957.363,1,0,-2.17396,101.217,0.477277
94,3,957.363,3,957.363,2,0,-2.02153,101.197,0.477038
95,3,957.363,3,962.108,2,3,-0.00314361,101.177,0.4768
96,3,957.363,3,959.574,3,2,0.00167874,101.156,0.476561
97,3,957.363,3,959.574,0,2,0,101.136,0.476323
98,3,957.363,3,959.574,3,2,0,101.116,0.476085
99,3,957.363,3,959.574,4,2,0,101.096,0.475847
100,3,957.363,3,957.487,4,0,0.00138265,101.075,0.475609
101,3,957.363,3,963.8,0,3,-0.00418207,101.055,0.475371
102,3,957.363,3,958.352,3,3,0.00360888,101.035,0.475133
103,3,957.363,3,958.079,0,0,0.000180359,101.015,0.474896
104,3,955.836,3,955.836,0,1,0.00148639,100.995,0.474658
105,3,949.222,3,949.222,2,0,0.00438134,100.974,0.474421
106,3,943.412,3,943.412,4,2,0.00384874,100.954,0.474184
107,3,942.878,3,942.878,4,2,0.000354064,100.934,0.473947
108,3,942.314,3,942.314,3,3,0.000373476,100.914,0.47371
109,3,942.314,3,942.314,4,0,0,100.894,0.473473
110,3,942.314,3,1111.36,1,3,-0.111997,100.873,0.473236
111,3,942.314,3,1111.36,2,3,-12,100.853,0.472999
112,3,942.314,3,1118.84,2,1,-0.00494885,100.833,0.472763
113,3,942.314,3,1110.25,0,1,0.00568437,100.813,0.472527
114,3,942.314,3,1101.15,3,1,0.00602378,100.793,0.47229
115,3,942.314,3,1101.15,4,3,0,100.773,0.472054
116,3,942.314,3,1117.61,0,1,-0.010892,100.752,0.471818
