iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,18,1904.82,18,1904.82,4,3,140.831
1,18,1887.69,18,1887.69,4,0,140.803
2,18,1840.7,18,1840.7,3,0,140.774
3,16,2013.47,16,2013.47,1,1,140.746
4,15,1975.45,15,1975.45,1,0,140.718
5,15,1975.45,15,1975.45,4,3,140.69
6,15,1959.7,15,1959.7,0,1,140.662
7,15,1959.7,15,1959.7,2,0,140.634
8,15,1839.66,15,1839.66,3,2,140.606
9,15,1833.47,15,1833.47,0,0,140.577
10,15,1779.03,15,1779.03,2,3,140.549
11,15,1779.03,15,1779.03,2,3,140.521
12,15,1779.03,15,1779.03,3,2,140.493
13,15,1769.56,15,1769.56,3,2,140.465
14,15,1746.7,15,1746.7,4,0,140.437
15,15,1746.7,15,1746.7,4,3,140.409
16,15,1746.7,15,1746.7,1,0,140.381
17,15,1745.32,15,1745.32,0,3,140.353
18,15,1737.02,15,1737.02,3,1,140.325
19,15,1699.1,15,1699.1,2,1,140.297
20,15,1699.1,15,1699.1,3,3,140.268
21,15,1699.1,15,1699.1,0,3,140.24
22,15,1699.1,15,1699.1,1,0,140.212
23,15,1699.1,15,1699.1,4,2,140.184
24,15,1699.1,15,1699.1,0,0,140.156
25,15,1679.54,15,1679.54,4,1,140.128
26,15,1679.54,15,1679.54,3,3,140.1
27,15,1679.54,15,1726.71,4,2,140.072
28,15,1679.54,15,1726.71,0,0,140.044
29,15,1679.54,15,1734.85,3,0,140.016
30,15,1679.54,15,1734.85,3,0,139.988
31,15,1679.54,15,1730.5,4,2,139.96
32,15,1679.54,15,1730.5,2,3,139.932
33,14,1757.02,14,1757.02,1,2,139.904
34,14,1757.02,14,1757.02,2,3,139.876
35,14,1720.03,14,1720.03,0,3,139.848
36,14,1720.03,14,1723.19,0,3,139.82
37,14,1720.03,14,1723.19,0,3,139.792
38,14,1720.03,14,1723.19,1,3,139.764
39,14,1717.69,14,1717.69,4,2,139.736
40,14,1699.76,14,1699.76,2,3,139.708
41,14,1689.3,14,1689.3,2,3,139.681
42,14,1689.3,14,1689.3,3,0,139.653
43,14,1675.81,14,1675.81,3,1,139.625
44,14,1675.81,14,1675.81,3,2,139.597
45,14,1671.88,14,1671.88,0,1,139.569
46,14,1671.88,14,1671.88,2,3,139.541
47,14,1666.78,14,1666.78,4,0,139.513
48,14,1666.78,14,1666.78,4,1,139.485
49,14,1626.23,14,1626.23,4,1,139.457
50,14,1626.23,14,1626.23,1,2,139.429
51,14,1619.25,14,1619.25,0,0,139.401
52,14,1618.98,14,1618.98,4,2,139.374
53,14,1570.08,14,1570.08,2,3,139.346
54,14,1570.08,14,1577.24,3,3,139.318
55,14,1570.08,14,1576.85,0,0,139.29
56,14,1570.08,14,1575.35,0,0,139.262
57,14,1570.08,14,1578.25,3,3,139.234
58,14,1570.08,14,1603.01,3,1,139.206
59,14,1570.08,14,1691.04,1,0,139.179
60,14,1570.08,14,1665.89,0,2,139.151
61,14,1570.08,14,1646.34,4,3,139.123
62,14,1570.08,14,1647.24,3,1,139.095
63,14,1570.08,14,1626.31,2,1,139.067
64,14,1570.08,14,1627.06,2,0,139.039
65,14,1570.08,14,1627.06,0,3,139.012
66,14,1570.08,14,1618.27,3,1,138.984
67,14,1570.08,14,1618.27,4,1,138.956
68,14,1570.08,14,1618.27,0,1,138.928
69,14,1570.08,14,1618.27,2,1,138.9
70,14,1570.08,14,1614.47,3,3,138.873
71,14,1570.08,14,1614.47,2,0,138.845
72,14,1570.08,14,1653.44,2,0,138.817
73,14,1570.08,14,1653.44,1,0,138.789
74,14,1570.08,14,1641.43,4,2,138.762
75,14,1570.08,14,1641.43,0,3,138.734
76,14,1517.97,14,1517.97,2,2,138.706
77,14,1517.97,14,1517.97,1,1,138.678
78,14,1517.97,14,1608.31,2,0,138.651
79,14,1517.97,14,1587.72,0,0,138.623
80,14,1517.97,14,1584.22,3,2,138.595
81,14,1517.97,14,1567.72,0,2,138.567
82,14,1517.97,14,1566.67,0,1,138.54
83,14,1517.97,14,1566.67,2,0,138.512
84,14,1517.97,14,1518.4,0,0,138.484
85,14,1503.82,14,1503.82,4,0,138.457
86,14,1503.82,14,1503.82,3,3,138.429
87,14,1491.1,14,1491.1,0,0,138.401
88,14,1491.1,14,1491.1,2,3,138.374
89,14,1463.97,14,1463.97,2,2,138.346
90,14,1463.97,14,1564.1,1,0,138.318
91,14,1463.97,14,1545.23,3,2,138.291
92,14,1463.97,14,1744.17,1,2,138.263
93,14,1463.97,14,1744.17,1,1,138.235
94,14,1463.97,14,1744.17,2,3,138.208
95,14,1463.97,14,1628.54,2,1,138.18
96,14,1463.97,14,1621.94,0,2,138.152
97,14,1463.97,14,1606.88,2,1,138.125
98,14,1463.97,14,1606.88,3,1,138.097
99,14,1463.97,14,1606.88,1,2,138.069
100,14,1463.97,14,1606.88,3,0,138.042
101,14,1463.97,14,1613.36,4,0,138.014
102,14,1463.97,14,1593.98,3,2,137.987
103,14,1463.97,14,1746.13,1,1,137.959
104,14,1463.97,14,1746.13,4,3,137.931
105,14,1463.97,14,1766.53,4,1,137.904
106,14,1463.97,14,1766.53,1,2,137.876
107,14,1463.97,14,1730.15,0,3,137.849
108,14,1463.97,14,1676.19,2,3,137.821
109,14,1463.97,14,1676.19,2,3,137.794
110,14,1463.97,14,1666.94,1,1,137.766
111,14,1463.97,14,1672.08,4,0,137.738
112,14,1463.97,14,1665.5,2,0,137.711
113,14,1463.97,14,1660.59,4,1,137.683
114,14,1463.97,14,1660.59,3,1,137.656
115,14,1463.97,14,1660.59,2,3,137.628
116,14,1463.97,14,1646.43,3,2,137.601
117,14,1463.97,14,1646.43,3,3,137.573
118,14,1463.97,14,1641.92,0,2,137.546
119,14,1463.97,14,1600.97,0,2,137.518
120,14,1463.97,14,1599.74,3,2,137.491
121,14,1463.97,14,1554.3,2,1,137.463
122,14,1463.97,14,1558.6,3,3,137.436
123,14,1463.97,14,1558.6,1,0,137.408
124,14,1463.97,14,1558.6,1,0,137.381
125,14,1463.97,14,1558.6,0,0,137.353
126,14,1463.97,14,1558.6,1,0,137.326
127,14,1463.97,14,1635.49,3,1,137.298
128,14,1463.97,14,1634.77,4,3,137.271
129,14,1463.97,14,1634.77,1,0,137.243
130,14,1463.97,14,1593.58,3,2,137.216
131,14,1463.97,14,1685.71,1,2,137.189
132,14,1463.97,14,1685.49,0,2,137.161
133,14,1463.97,14,1685.49,3,3,137.134
134,14,1463.97,14,1705.8,1,3,137.106
135,14,1463.97,14,1698.23,0,2,137.079
136,14,1463.97,14,1728.69,1,2,137.051
137,14,1463.97,14,1703.69,4,3,137.024
138,14,1463.97,14,1651.63,0,3,136.997
139,14,1463.97,14,1651.01,4,2,136.969
140,14,1463.97,14,1630.71,0,1,136.942
141,14,1463.97,14,1622,3,2,136.914
142,13,1710.13,13,1710.13,1,1,136.887
143,13,1700.6,13,1700.6,1,2,136.86
144,13,1700.6,13,1700.6,0,3,136.832
145,13,1700.6,13,1700.6,0,1,136.805
146,13,1671.34,13,1671.34,3,2,136.778
147,13,1671.34,13,1671.34,0,3,136.75
148,13,1671.34,13,1671.34,2,3,136.723
149,13,1671.34,13,1671.34,1,1,136.695
150,13,1671.34,13,1715.44,1,0,136.668
151,13,1671.34,13,1715.44,0,1,136.641
152,13,1671.34,13,1738.6,1,2,136.613
153,13,1671.34,13,1717.18,0,1,136.586
154,13,1671.34,13,1706.4,1,1,136.559
155,13,1671.34,13,1674.33,3,3,136.532
156,13,1671.34,13,1674.33,3,0,136.504
157,13,1671.34,13,1691.21,2,0,136.477
158,13,1671.34,13,1691.21,0,0,136.45
159,13,1671.34,13,1691.21,0,3,136.422
160,13,1671.34,13,1691.21,1,2,136.395
161,13,1643.19,13,1643.19,0,2,136.368
162,13,1632.54,13,1632.54,1,2,136.341
163,13,1632.54,13,1632.54,3,3,136.313
164,13,1632.54,13,1632.54,4,0,136.286
165,13,1632.54,13,1638.04,4,2,136.259
166,13,1623.65,13,1623.65,3,0,136.231
167,13,1617.56,13,1617.56,4,2,136.204
168,13,1617.56,13,1621.39,4,3,136.177
169,13,1617.56,13,1621.39,4,3,136.15
170,13,1617.56,13,1621.39,2,0,136.123
171,13,1543.16,13,1543.16,2,2,136.095
172,13,1543.16,13,1543.16,1,3,136.068
173,13,1543.16,13,1547.02,4,2,136.041
174,13,1543.16,13,1547.02,1,2,136.014
175,13,1543.16,13,1547.02,2,3,135.986
176,13,1541.15,13,1541.15,0,1,135.959
177,13,1534.92,13,1534.92,2,2,135.932
178,13,1529.11,13,1529.11,4,0,135.905
179,13,1529.11,13,1529.11,0,0,135.878
180,13,1519.91,13,1519.91,2,3,135.851
181,13,1519.91,13,1519.91,1,2,135.823
182,13,1509.13,13,1509.13,0,2,135.796
183,13,1509.13,13,1540.75,1,2,135.769
184,13,1509.13,13,1535.85,2,2,135.742
185,13,1509.13,13,1535.19,2,1,135.715
186,13,1509.13,13,1509.28,2,2,135.688
187,13,1509.13,13,1509.28,1,1,135.66
188,13,1503.37,13,1503.37,4,3,135.633
189,13,1503.37,13,1574.05,1,3,135.606
190,13,1503.37,13,1549.06,1,0,135.579
191,13,1503.37,13,1643.32,1,2,135.552
192,13,1503.37,13,1643.32,4,3,135.525
193,13,1503.37,13,1641.96,3,1,135.498
194,13,1503.37,13,1641.96,1,2,135.471
195,13,1503.37,13,1545.81,2,3,135.444
196,13,1503.37,13,1545.81,1,3,135.416
197,13,1503.37,13,1543.39,3,1,135.389
198,13,1503.37,13,1543.39,3,0,135.362
199,13,1503.37,13,1536.69,2,1,135.335
200,13,1503.37,13,1536.69,3,2,135.308
201,13,1503.37,13,1536.69,1,1,135.281
202,13,1503.37,13,1536.69,1,0,135.254
203,13,1488.76,13,1488.76,0,2,135.227
204,13,1488.76,13,1488.76,2,0,135.2
205,13,1488.76,13,1488.76,3,1,135.173
206,13,1488.76,13,1488.76,2,0,135.146
207,13,1488.76,13,1523.74,2,1,135.119
208,13,1488.76,13,1523.74,1,3,135.092
209,13,1488.76,13,1501.99,4,0,135.065
210,13,1488.76,13,1501.99,3,3,135.038
211,13,1488.76,13,1499.47,0,2,135.011
212,13,1488.76,13,1497.52,3,3,134.984
213,13,1487.75,13,1487.75,4,2,134.957
214,13,1487.75,13,1714.45,1,1,134.93
215,13,1487.75,13,1714.45,3,0,134.903
216,13,1487.75,13,1714.45,3,0,134.876
217,13,1487.75,13,1714.45,3,0,134.849
218,13,1487.75,13,1580.69,2,0,134.822
219,13,1487.75,13,1580.69,3,0,134.795
220,13,1487.75,13,1580.69,1,3,134.768
221,12,1636.8,12,1636.8,1,1,134.741
222,12,1636.8,12,1636.8,1,1,134.714
223,12,1636.8,12,1636.8,0,0,134.687
224,12,1635.86,12,1635.86,4,2,134.66
225,12,1635.86,12,1635.86,1,1,134.633
226,12,1635.86,12,1635.86,2,1,134.606
227,12,1564.38,12,1564.38,4,0,134.579
228,12,1564.38,12,1564.38,0,2,134.552
229,12,1526.67,12,1526.67,2,3,134.526
230,12,1526.67,12,1526.67,1,1,134.499
231,12,1526.67,12,1526.67,0,3,134.472
232,12,1526.67,12,1526.67,2,2,134.445
233,12,1491.52,12,1491.52,0,0,134.418
234,12,1491.52,12,1491.52,0,3,134.391
235,12,1491.52,12,1491.52,4,0,134.364
236,12,1485.89,12,1485.89,3,2,134.337
237,12,1485.89,12,1485.89,0,2,134.31
238,12,1485.89,12,1485.89,4,0,134.284
239,12,1430.79,12,1430.79,4,2,134.257
240,12,1430.79,12,1430.79,3,0,134.23
241,12,1430.79,12,1430.79,4,3,134.203
242,12,1430.79,12,1430.79,4,2,134.176
243,12,1430.79,12,1430.79,1,1,134.149
244,12,1430.74,12,1430.74,3,0,134.123
245,12,1429.59,12,1429.59,0,2,134.096
246,12,1397.22,12,1397.22,4,2,134.069
247,12,1397.14,12,1397.14,4,1,134.042
248,12,1397.14,12,1397.14,0,0,134.015
249,12,1396.9,12,1396.9,2,2,133.988
250,12,1396.9,12,1405.21,0,3,133.962
251,12,1396.9,12,1405.21,3,0,133.935
252,12,1396.9,12,1405.21,1,0,133.908
253,12,1396.9,12,1405.21,3,1,133.881
254,12,1396.9,12,1416.1,3,1,133.855
255,12,1396.9,12,1416.1,3,0,133.828
256,12,1396.9,12,1399.13,3,2,133.801
257,12,1396.9,12,1399.13,4,0,133.774
258,12,1396.9,12,1398.32,0,1,133.747
259,12,1396.9,12,1401.51,3,3,133.721
260,12,1396.9,12,1401.51,4,0,133.694
261,12,1396.9,12,1401.51,0,2,133.667
262,12,1396.9,12,1398.4,0,3,133.641
263,12,1396.9,12,1398.4,0,1,133.614
264,12,1396.9,12,1398.4,1,1,133.587
265,12,1396.9,12,1398.4,3,0,133.56
266,12,1396.51,12,1396.51,0,3,133.534
267,12,1396.51,12,1396.51,3,1,133.507
268,12,1396.51,12,1406.06,3,1,133.48
269,12,1396.51,12,1406.06,2,1,133.454
270,12,1396.51,12,1406.06,4,0,133.427
271,12,1396.51,12,1406.06,2,0,133.4
272,12,1396.51,12,1536.08,1,2,133.373
273,12,1396.51,12,1536.08,1,0,133.347
274,12,1396.51,12,1536.08,2,0,133.32
275,12,1396.51,12,1536.08,0,1,133.293
276,12,1396.51,12,1536.08,4,2,133.267
277,12,1396.51,12,1553.91,1,0,133.24
278,12,1396.51,12,1553.91,3,2,133.214
279,12,1396.51,12,1553.39,3,1,133.187
280,12,1396.51,12,1552.6,0,1,133.16
281,12,1396.51,12,1552.6,2,1,133.134
282,12,1396.51,12,1552.6,1,2,133.107
283,12,1396.51,12,1552.6,1,0,133.08
284,12,1396.51,12,1546.26,0,3,133.054
285,12,1396.51,12,1546.26,2,3,133.027
286,12,1396.51,12,1531.74,2,0,133.001
287,12,1396.51,12,1526.73,2,1,132.974
288,12,1396.51,12,1526.73,1,0,132.947
289,12,1396.51,12,1526.73,4,3,132.921
290,12,1396.51,12,1504.85,0,0,132.894
291,12,1396.51,12,1504.85,0,2,132.868
292,12,1396.51,12,1504.85,0,1,132.841
293,12,1396.51,12,1504.85,3,3,132.814
294,12,1396.51,12,1469.76,0,2,132.788
295,12,1396.51,12,1484.82,3,2,132.761
296,12,1396.51,12,1486.75,3,0,132.735
297,12,1396.51,12,1483.91,0,2,132.708
298,12,1396.51,12,1483.91,0,3,132.682
299,12,1396.51,12,1483.91,1,0,132.655
300,12,1396.51,12,1483.91,3,0,132.629
301,12,1396.51,12,1483.91,3,1,132.602
302,12,1396.51,12,1483.91,2,3,132.576
303,12,1396.51,12,1483.91,1,0,132.549
304,12,1396.51,12,1483.91,3,3,132.523
305,12,1396.51,12,1483.91,2,0,132.496
306,12,1396.51,12,1483.91,2,3,132.47
307,12,1396.51,12,1483.91,0,0,132.443
308,12,1396.51,12,1483.91,4,3,132.417
309,12,1396.51,12,1483.91,0,0,132.39
310,12,1396.51,12,1483.91,0,0,132.364
311,12,1396.51,12,1483.91,4,0,132.337
312,12,1396.51,12,1483.91,4,1,132.311
313,12,1396.51,12,1483.91,2,2,132.284
314,12,1396.51,12,1483.91,3,3,132.258
315,12,1396.51,12,1483.91,1,3,132.231
316,12,1396.51,12,1483.91,4,2,132.205
317,12,1396.51,12,1483.91,2,3,132.178
318,12,1396.51,12,1483.91,1,3,132.152
319,12,1396.51,12,1519.59,4,1,132.126
320,12,1396.51,12,1519.59,1,3,132.099
321,12,1396.51,12,1519.59,0,0,132.073
322,12,1396.51,12,1519.59,4,3,132.046
323,12,1396.51,12,1519.59,3,0,132.02
324,12,1396.51,12,1519.59,1,1,131.993
325,12,1396.51,12,1529.4,4,2,131.967
326,12,1396.51,12,1529.4,3,3,131.941
327,12,1396.51,12,1529.4,3,3,131.914
328,12,1396.51,12,1518.98,2,2,131.888
329,12,1396.51,12,1518.98,0,3,131.862
330,12,1396.51,12,1518.98,3,1,131.835
331,12,1396.51,12,1518.98,4,3,131.809
332,12,1396.51,12,1547.27,1,2,131.782
333,12,1396.51,12,1547.27,2,0,131.756
334,12,1396.51,12,1547.27,4,1,131.73
335,12,1396.51,12,1559.98,1,3,131.703
336,12,1396.51,12,1531.83,4,2,131.677
337,12,1396.51,12,1527.66,0,2,131.651
338,12,1396.51,12,1527.66,4,3,131.624
339,12,1396.51,12,1527.66,1,2,131.598
340,12,1396.51,12,1527.66,1,1,131.572
341,12,1396.51,12,1527.66,3,1,131.545
342,12,1396.51,12,1527.66,2,3,131.519
343,12,1396.51,12,1527.66,1,1,131.493
344,12,1396.51,12,1521.7,2,2,131.466
345,12,1396.51,12,1521.7,1,3,131.44
346,12,1396.51,12,1521.7,3,2,131.414
347,12,1396.51,12,1521.7,0,3,131.388
348,12,1396.51,12,1516.28,3,1,131.361
349,12,1396.51,12,1516.28,4,0,131.335
350,12,1396.51,12,1516.28,0,0,131.309
351,12,1396.51,12,1516.3,4,2,131.283
352,12,1396.51,12,1568.86,1,1,131.256
353,12,1396.51,12,1571.88,4,2,131.23
354,12,1396.51,12,1571.88,3,0,131.204
355,12,1396.51,12,1571.88,3,3,131.178
356,12,1396.51,12,1571.88,3,1,131.151
357,12,1396.51,12,1571.88,1,1,131.125
358,12,1396.51,12,1571.88,2,2,131.099
359,12,1396.51,12,1571.88,2,1,131.073
360,12,1396.51,12,1571.88,1,3,131.046
361,12,1396.51,12,1571.88,1,2,131.02
362,12,1396.51,12,1571.88,0,0,130.994
363,12,1396.51,12,1563.66,4,1,130.968
364,12,1396.51,12,1563.66,4,0,130.942
365,12,1396.51,12,1563.66,1,0,130.915
366,12,1396.51,12,1559.55,3,1,130.889
367,12,1396.51,12,1559.55,3,2,130.863
368,12,1396.51,12,1559.55,1,0,130.837
369,12,1396.51,12,1559.77,3,0,130.811
370,12,1396.51,12,1559.77,2,3,130.785
371,12,1396.51,12,1559.77,2,1,130.758
372,12,1396.51,12,1561.63,0,2,130.732
373,12,1396.51,12,1561.63,4,3,130.706
374,12,1396.51,12,1561.63,0,0,130.68
375,12,1396.51,12,1561.63,4,1,130.654
376,12,1396.51,12,1561.63,0,2,130.628
377,12,1396.51,12,1560.89,0,3,130.602
378,12,1396.51,12,1560.89,0,1,130.575
379,12,1396.51,12,1560.89,1,1,130.549
380,12,1396.51,12,1560.89,0,1,130.523
381,12,1396.51,12,1563.84,3,2,130.497
382,12,1396.51,12,1563.84,1,3,130.471
383,12,1396.51,12,1562.56,4,1,130.445
384,12,1396.51,12,1562.56,1,1,130.419
385,12,1396.51,12,1562.56,0,2,130.393
386,12,1396.51,12,1562.56,4,2,130.367
387,12,1396.51,12,1562.56,0,1,130.341
388,12,1396.51,12,1562.56,4,3,130.315
389,12,1396.51,12,1562.56,2,0,130.288
390,12,1396.51,12,1562.56,2,0,130.262
391,12,1396.51,12,1562.56,1,0,130.236
392,12,1396.51,12,1562.56,1,1,130.21
393,12,1396.51,12,1562.56,1,2,130.184
394,12,1396.51,12,1562.56,1,2,130.158
395,12,1396.51,12,1562.56,2,0,130.132
396,12,1396.51,12,1562.56,4,0,130.106
397,12,1396.51,12,1562.56,1,0,130.08
398,12,1396.51,12,1562.56,2,2,130.054
399,12,1396.51,12,1562.56,4,0,130.028
400,12,1396.51,12,1562.56,0,3,130.002
401,12,1396.51,12,1562.56,3,3,129.976
402,12,1396.51,12,1562.56,0,1,129.95
403,12,1396.51,12,1562.39,3,2,129.924
404,12,1396.51,12,1562.39,3,3,129.898
405,12,1396.51,12,1562.39,4,0,129.872
406,12,1396.51,12,1562.39,4,3,129.846
407,12,1396.51,12,1562.39,2,3,129.82
408,12,1396.51,12,1562.39,3,2,129.794
409,12,1396.51,12,1562.39,0,3,129.768
410,12,1396.51,12,1562.39,3,2,129.742
411,12,1396.51,12,1562.39,4,1,129.716
412,12,1396.51,12,1558.17,3,1,129.69
413,12,1396.51,12,1558.17,1,0,129.665
414,12,1396.51,12,1558.17,1,2,129.639
415,12,1396.51,12,1558.17,3,1,129.613
416,12,1396.51,12,1557.82,3,3,129.587
417,12,1396.51,12,1557.82,4,3,129.561
418,12,1396.51,12,1557.82,1,2,129.535
419,12,1396.51,12,1529.24,0,1,129.509
420,12,1396.51,12,1529.24,1,3,129.483
421,12,1396.51,12,1529.24,0,1,129.457
422,12,1396.51,12,1529.24,0,2,129.431
423,12,1396.51,12,1529.24,0,0,129.405
424,12,1396.51,12,1487.43,1,1,129.38
425,12,1396.51,12,1487.43,3,1,129.354
426,12,1396.51,12,1487.43,4,0,129.328
427,12,1396.51,12,1487.43,0,2,129.302
428,12,1396.51,12,1487.43,0,1,129.276
429,12,1396.51,12,1524.97,3,2,129.25
430,12,1396.51,12,1524.97,2,1,129.224
431,12,1396.51,12,1524.97,3,0,129.199
432,12,1396.51,12,1524.97,3,2,129.173
433,12,1396.51,12,1524.97,1,0,129.147
434,12,1396.51,12,1524.97,3,1,129.121
435,12,1396.51,12,1498.61,0,2,129.095
436,12,1396.51,12,1520.35,3,2,129.069
437,12,1396.51,12,1520.35,0,2,129.044
438,12,1396.51,12,1512.93,4,1,129.018
439,12,1396.51,12,1510.75,0,1,128.992
440,12,1396.51,12,1470.67,0,2,128.966
441,12,1396.51,12,1470.67,2,3,128.94
442,12,1396.51,12,1470.67,1,0,128.915
443,12,1396.51,12,1437.24,3,3,128.889
444,12,1396.51,12,1449.9,2,3,128.863
445,12,1396.51,12,1449.53,0,2,128.837
446,12,1396.51,12,1449.53,2,2,128.811
447,12,1396.51,12,1432.58,2,2,128.786
448,12,1396.51,12,1441.33,3,2,128.76
449,12,1396.51,12,1441.33,2,3,128.734
450,12,1396.51,12,1439.38,2,1,128.708
451,12,1396.51,12,1439.38,0,3,128.683
452,12,1396.51,12,1439.38,2,3,128.657
453,12,1396.51,12,1440.88,4,3,128.631
454,12,1396.51,12,1440.88,3,2,128.606
455,12,1396.51,12,1440.88,2,3,128.58
456,12,1396.51,12,1440.88,1,3,128.554
457,12,1396.51,12,1432.56,4,0,128.528
458,12,1396.51,12,1420.44,2,0,128.503
459,12,1396.51,12,1499.75,1,1,128.477
460,12,1396.51,12,1473.46,2,1,128.451
461,12,1396.51,12,1473.46,1,1,128.426
462,12,1396.51,12,1473.46,4,1,128.4
463,12,1396.51,12,1455.8,3,0,128.374
464,12,1396.51,12,1455.8,2,0,128.349
465,12,1396.51,12,1455.8,1,1,128.323
466,12,1396.51,12,1476.66,3,2,128.297
467,12,1396.51,12,1476.66,4,0,128.272
468,12,1396.51,12,1463.7,2,2,128.246
469,12,1396.51,12,1463.7,2,0,128.22
470,12,1396.51,12,1463.88,2,3,128.195
