iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,27,2597.4,27,2597.4,4,3,190.948
1,26,2406.29,26,2406.29,0,2,190.91
2,26,2315.3,26,2315.3,2,1,190.871
3,22,2208.27,22,2208.27,1,0,190.833
4,20,2039.17,20,2039.17,1,1,190.795
5,19,1983.98,19,1983.98,2,2,190.757
6,19,1938.07,19,1938.07,0,2,190.719
7,19,1906.68,19,1906.68,3,0,190.681
8,19,1889.49,19,1889.49,0,2,190.643
9,19,1887.61,19,1887.61,3,1,190.604
10,19,1846.49,19,1846.49,2,2,190.566
11,19,1846.49,19,1846.49,3,3,190.528
12,19,1846.49,19,1846.75,2,2,190.49
13,19,1841.66,19,1841.66,4,1,190.452
14,19,1839.35,19,1839.35,4,2,190.414
15,18,1845.7,18,1845.7,0,3,190.376
16,18,1845.7,18,1886.96,3,3,190.338
17,18,1845.7,18,1899.83,4,2,190.3
18,18,1845.7,18,1887.18,4,1,190.262
19,18,1845.7,18,1887.18,4,2,190.224
20,18,1845.7,18,1952.35,1,3,190.186
21,18,1845.7,18,1929.83,3,2,190.147
22,18,1845.7,18,1929.83,2,0,190.109
23,18,1845.7,18,1916.72,0,2,190.071
24,17,1921.98,17,1921.98,1,2,190.033
25,17,1903.14,17,1903.14,0,1,189.995
26,17,1903.14,17,1931.71,2,0,189.957
27,17,1903.14,17,1931.71,4,1,189.919
28,17,1903.14,17,1930.64,0,3,189.881
29,17,1903.14,17,1930.64,3,2,189.843
30,17,1903.14,17,1976.81,4,3,189.805
31,17,1903.14,17,1976.81,1,1,189.768
32,17,1903.14,17,1974.7,0,2,189.73
33,17,1903.14,17,2046.99,1,3,189.692
34,16,1945.06,16,1945.06,1,1,189.654
35,16,1930.86,16,1930.86,0,1,189.616
36,16,1926.67,16,1926.67,2,1,189.578
37,16,1926.67,16,1926.67,4,2,189.54
38,16,1926.67,16,1926.67,4,2,189.502
39,16,1926.67,16,1926.67,2,3,189.464
40,16,1926.67,16,1926.67,2,2,189.426
41,16,1926.67,16,2009.2,1,3,189.388
42,16,1926.67,16,2009.2,4,3,189.35
43,16,1926.67,16,1997.08,0,3,189.313
44,16,1926.67,16,1967.6,2,1,189.275
45,16,1926.67,16,2150.56,1,1,189.237
46,16,1926.67,16,2150.56,3,3,189.199
47,16,1926.67,16,2027.04,2,2,189.161
48,16,1926.67,16,1990.39,4,3,189.123
49,16,1926.67,16,1990.39,1,1,189.086
50,16,1926.67,16,1990.39,2,3,189.048
51,16,1900.92,16,1900.92,2,1,189.01
52,16,1900.92,16,1900.92,2,2,188.972
53,16,1881.3,16,1881.3,0,2,188.934
54,16,1881.3,16,1881.3,3,3,188.897
55,16,1881.3,16,1882.65,4,2,188.859
56,16,1881.3,16,1882.64,0,3,188.821
57,16,1863.46,16,1863.46,2,3,188.783
58,16,1846.56,16,1846.56,2,1,188.745
59,16,1844.73,16,1844.73,0,1,188.708
60,16,1842.72,16,1842.72,4,1,188.67
61,16,1842.72,16,1842.72,3,3,188.632
62,16,1842.72,16,1842.72,0,3,188.594
63,16,1842.72,16,1845.2,3,1,188.557
64,16,1842.72,16,1845.2,3,1,188.519
65,16,1842.72,16,1845.2,4,0,188.481
66,16,1842.72,16,1845.2,3,3,188.444
67,16,1842.72,16,1843.48,2,1,188.406
68,16,1842.72,16,1862.83,1,1,188.368
69,16,1842.72,16,1862.83,2,3,188.331
70,16,1842.72,16,1860.76,0,0,188.293
71,16,1842.72,16,1871.25,4,0,188.255
72,16,1842.72,16,1952.18,1,2,188.218
73,16,1842.72,16,1952.18,1,3,188.18
74,16,1842.72,16,1996.05,1,1,188.142
75,16,1842.72,16,2037.46,0,0,188.105
76,16,1842.72,16,2005.29,0,1,188.067
77,16,1842.72,16,2005.29,3,1,188.029
78,16,1842.72,16,2012.76,4,0,187.992
79,16,1842.72,16,1977.9,2,3,187.954
80,16,1842.72,16,1963.68,0,3,187.917
81,16,1842.72,16,1963.68,1,1,187.879
82,16,1842.72,16,1963.68,3,2,187.842
83,16,1842.72,16,1976.09,2,2,187.804
84,16,1842.72,16,2027.97,0,3,187.766
85,16,1842.72,16,2012.16,4,3,187.729
86,16,1842.72,16,2004.39,4,1,187.691
87,16,1842.72,16,2009.51,3,3,187.654
88,16,1842.72,16,2009.51,1,3,187.616
89,16,1842.72,16,2009.51,3,0,187.579
90,16,1842.72,16,1975.64,0,2,187.541
91,16,1842.72,16,1975.64,0,3,187.504
92,16,1842.72,16,1885.1,2,2,187.466
93,16,1842.72,16,1918.79,1,1,187.429
94,16,1842.72,16,1858.13,2,2,187.391
95,16,1842.72,16,1904.76,1,0,187.354
96,16,1842.72,16,1882.93,0,2,187.316
97,16,1842.72,16,1879.24,0,0,187.279
98,16,1831.59,16,1831.59,2,0,187.241
99,16,1831.59,16,1832.97,3,0,187.204
100,16,1733.14,16,1733.14,2,2,187.166
101,16,1730.78,16,1730.78,0,3,187.129
102,16,1730.78,16,1730.78,4,0,187.092
103,16,1728.57,16,1728.57,4,1,187.054
104,16,1707.67,16,1707.67,2,1,187.017
105,16,1707.36,16,1707.36,0,2,186.979
106,16,1707.36,16,1707.36,0,0,186.942
107,16,1707.36,16,1707.36,3,0,186.905
108,16,1699.02,16,1699.02,3,1,186.867
109,16,1699.02,16,1734.76,1,1,186.83
110,16,1699.02,16,1734.76,0,0,186.792
111,16,1699.02,16,1723.9,2,0,186.755
112,16,1699.02,16,1703.37,4,0,186.718
113,16,1699.02,16,1703.37,1,3,186.68
114,16,1699.02,16,1748.61,0,3,186.643
115,16,1699.02,16,1748.61,0,2,186.606
116,16,1699.02,16,1730.63,3,2,186.568
117,16,1699.02,16,1729.59,0,0,186.531
118,16,1699.02,16,1729.59,1,2,186.494
119,16,1699.02,16,1729.59,0,3,186.456
120,16,1699.02,16,1729.59,0,0,186.419
121,16,1699.02,16,1793.76,1,3,186.382
122,16,1699.02,16,1793.76,1,3,186.345
123,16,1699.02,16,1753.88,0,3,186.307
124,16,1699.02,16,1753.88,1,1,186.27
125,16,1699.02,16,1746.21,0,3,186.233
126,16,1699.02,16,1733.3,2,1,186.196
127,16,1699.02,16,1959.63,1,2,186.158
128,16,1699.02,16,1847.48,1,0,186.121
129,16,1699.02,16,1834.62,3,3,186.084
130,16,1699.02,16,1813.78,2,1,186.047
131,16,1699.02,16,1817.94,4,0,186.009
132,16,1699.02,16,1817.94,0,1,185.972
133,16,1699.02,16,1839.46,4,3,185.935
134,16,1699.02,16,1837.18,4,3,185.898
135,16,1699.02,16,1855.8,2,3,185.861
136,16,1699.02,16,1855.8,4,3,185.824
137,16,1699.02,16,1855.8,1,2,185.786
138,16,1699.02,16,1856.17,3,0,185.749
139,16,1699.02,16,1838.77,3,0,185.712
140,16,1699.02,16,1838.08,0,2,185.675
141,16,1699.02,16,1838.08,4,2,185.638
142,16,1699.02,16,1855.57,1,1,185.601
143,16,1699.02,16,1860.58,3,3,185.564
144,16,1699.02,16,1818.85,2,1,185.526
145,16,1699.02,16,1818.24,3,0,185.489
146,16,1699.02,16,1818.24,2,3,185.452
147,16,1699.02,16,1753.9,2,2,185.415
148,16,1699.02,16,1773.01,0,0,185.378
149,16,1699.02,16,1773.01,2,2,185.341
150,16,1699.02,16,1865.88,1,1,185.304
151,16,1699.02,16,2048.13,1,1,185.267
152,16,1699.02,16,1958.72,4,0,185.23
153,16,1699.02,16,1923.94,3,3,185.193
154,16,1699.02,16,1923.94,4,1,185.156
155,16,1699.02,16,1891.34,0,0,185.119
156,16,1699.02,16,1882.89,3,3,185.082
157,16,1699.02,16,1882.89,3,3,185.045
158,16,1699.02,16,1948.29,1,2,185.008
159,16,1699.02,16,1948.29,2,0,184.971
160,16,1699.02,16,1948.29,4,2,184.934
161,16,1699.02,16,1948.29,0,3,184.897
162,16,1699.02,16,1914.89,0,2,184.86
163,16,1699.02,16,1914.89,4,1,184.823
164,16,1699.02,16,1914.89,1,0,184.786
165,16,1699.02,16,1914.89,0,1,184.749
166,16,1699.02,16,1797.14,2,2,184.712
167,16,1699.02,16,1788.77,4,3,184.675
168,16,1699.02,16,1782.39,4,1,184.638
169,16,1699.02,16,1730.33,0,0,184.601
170,16,1699.02,16,1726.29,3,2,184.564
171,16,1699.02,16,1704.19,2,1,184.527
172,16,1698.62,16,1698.62,4,2,184.49
173,16,1696.1,16,1696.1,0,1,184.453
174,16,1696.1,16,1696.1,1,1,184.417
175,16,1696.1,16,1696.1,1,2,184.38
176,16,1683.93,16,1683.93,4,2,184.343
177,16,1669.18,16,1669.18,0,1,184.306
178,16,1669.18,16,1669.18,4,3,184.269
179,16,1668.69,16,1668.69,4,2,184.232
180,16,1668.69,16,1699.85,4,0,184.195
181,16,1668.69,16,1699.85,4,1,184.158
182,16,1668.69,16,1699.85,1,3,184.122
183,16,1668.69,16,1699.85,3,0,184.085
184,16,1668.69,16,1699.85,1,1,184.048
185,16,1668.69,16,1833.26,1,0,184.011
186,16,1668.69,16,1802.02,2,1,183.974
187,16,1668.69,16,1799.45,3,2,183.938
188,16,1668.69,16,1750.98,4,3,183.901
189,16,1668.69,16,1711.78,3,2,183.864
190,16,1668.69,16,1711.55,3,1,183.827
191,16,1668.69,16,1711.55,1,1,183.791
192,16,1668.69,16,1711.55,4,2,183.754
193,16,1668.69,16,1711.55,0,3,183.717
194,16,1668.69,16,1798.56,1,2,183.68
195,16,1668.69,16,1795.68,0,1,183.644
196,16,1668.69,16,1765.36,3,3,183.607
197,16,1668.69,16,1692.08,2,0,183.57
198,15,1650.84,15,1650.84,0,1,183.533
199,15,1631.27,15,1631.27,4,1,183.497
200,15,1626.59,15,1626.59,2,1,183.46
201,15,1626.59,15,1626.59,1,3,183.423
202,15,1626.59,15,1647.65,4,1,183.387
203,15,1626.59,15,1647.65,0,1,183.35
204,15,1626.59,15,1639.15,2,1,183.313
205,15,1626.59,15,1836.36,1,1,183.277
206,15,1626.59,15,1836.36,4,0,183.24
207,15,1626.59,15,1888.38,1,0,183.203
208,15,1626.59,15,1888.38,4,0,183.167
209,15,1626.59,15,1844.93,0,3,183.13
210,15,1626.59,15,1844.93,0,1,183.093
211,15,1626.59,15,1828.94,0,2,183.057
212,15,1626.59,15,1786.58,0,1,183.02
213,15,1626.59,15,1786.58,0,0,182.984
214,15,1626.59,15,1779.12,3,1,182.947
215,15,1626.59,15,1773.38,1,2,182.91
216,15,1626.59,15,1773.38,3,1,182.874
217,15,1626.59,15,1744.02,4,0,182.837
218,15,1626.59,15,1758.05,2,2,182.801
219,15,1626.59,15,1675.6,2,2,182.764
220,15,1626.59,15,1680.36,2,1,182.727
221,15,1626.59,15,1737.97,1,3,182.691
222,15,1626.59,15,1659.47,3,0,182.654
223,15,1626.59,15,1653.37,2,3,182.618
224,15,1626.59,15,1653.37,4,1,182.581
225,15,1626.59,15,1648.59,0,3,182.545
226,15,1626.59,15,1648.59,0,0,182.508
227,15,1626.59,15,1639.83,4,3,182.472
228,15,1626.59,15,1631.95,3,0,182.435
229,15,1626.59,15,1631.95,1,2,182.399
230,15,1626.59,15,1721.43,0,0,182.362
231,15,1626.59,15,1721.43,2,3,182.326
232,15,1626.59,15,1721.43,2,1,182.289
233,15,1626.59,15,1721.43,0,1,182.253
234,15,1626.59,15,1719.4,4,3,182.217
235,15,1626.59,15,1719.4,1,0,182.18
236,15,1626.59,15,1718.42,4,0,182.144
237,15,1626.59,15,1718.42,4,2,182.107
238,15,1626.59,15,1718.42,3,1,182.071
239,15,1626.59,15,1718.42,0,2,182.034
240,15,1626.59,15,1815.01,1,3,181.998
241,15,1626.59,15,1815.01,3,3,181.962
242,15,1626.59,15,1823.32,0,0,181.925
243,15,1626.59,15,1823.32,2,0,181.889
244,15,1626.59,15,1823.32,3,0,181.852
245,15,1626.59,15,1823.32,2,3,181.816
246,15,1626.59,15,1823.22,3,1,181.78
247,15,1626.59,15,1823.28,4,3,181.743
248,15,1626.59,15,1804.55,3,0,181.707
249,15,1626.59,15,1832.09,0,2,181.671
250,15,1626.59,15,1831.86,0,2,181.634
251,15,1626.59,15,1790.32,2,1,181.598
252,15,1626.59,15,1728.48,4,1,181.562
253,15,1626.59,15,1710.39,4,3,181.525
254,15,1626.59,15,1712.91,1,3,181.489
255,15,1626.59,15,1707.71,4,2,181.453
256,15,1626.59,15,1721.26,3,1,181.416
257,15,1626.59,15,1730.49,2,3,181.38
258,15,1626.59,15,1730.46,0,2,181.344
259,15,1626.59,15,1724.08,3,2,181.308
260,15,1626.59,15,1725.54,3,3,181.271
261,14,1772.48,14,1772.48,1,2,181.235
262,14,1772.48,14,1772.48,3,3,181.199
263,14,1772.48,14,1772.48,0,3,181.163
264,14,1746.47,14,1746.47,0,2,181.126
265,14,1746.47,14,1746.47,0,3,181.09
266,14,1719.46,14,1719.46,0,2,181.054
267,14,1717.5,14,1717.5,2,3,181.018
268,14,1713.08,14,1713.08,4,1,180.982
269,14,1709.61,14,1709.61,2,2,180.945
270,14,1709.61,14,1709.61,4,1,180.909
271,14,1707.69,14,1707.69,4,2,180.873
272,14,1707.69,14,1707.69,0,1,180.837
273,14,1707.69,14,1707.69,1,2,180.801
274,14,1696.02,14,1696.02,4,2,180.764
275,14,1695.98,14,1695.98,4,0,180.728
276,14,1695.98,14,1695.98,2,0,180.692
277,14,1695.98,14,1695.98,4,2,180.656
278,14,1694.19,14,1694.19,4,3,180.62
279,14,1694.19,14,1694.19,3,3,180.584
280,14,1694.19,14,1694.19,1,2,180.548
281,14,1694.19,14,1694.19,1,3,180.512
282,14,1694.19,14,1694.19,0,0,180.475
283,14,1694.19,14,1694.19,0,0,180.439
284,14,1694.19,14,1698.68,3,3,180.403
285,14,1694.19,14,1698.68,0,0,180.367
286,14,1694.19,14,1697.1,3,0,180.331
287,14,1694.19,14,1699.63,3,2,180.295
288,14,1663.88,14,1663.88,2,2,180.259
289,14,1663.88,14,1663.88,2,0,180.223
290,14,1663.88,14,1663.88,4,2,180.187
291,14,1645.18,14,1645.18,4,2,180.151
292,14,1645.18,14,1646.98,3,1,180.115
293,14,1640.55,14,1640.55,0,2,180.079
294,14,1640.55,14,1640.55,4,2,180.043
295,14,1627.51,14,1627.51,2,3,180.007
296,14,1627.51,14,1627.51,1,1,179.971
297,14,1627.51,14,1627.51,1,3,179.935
298,14,1627.51,14,1633.93,3,1,179.899
299,14,1627.51,14,1633.93,4,0,179.863
300,14,1627.51,14,1633.1,4,0,179.827
301,14,1627.51,14,1633.1,4,0,179.791
302,14,1627.51,14,1633.1,4,3,179.755
303,14,1627.51,14,1633.1,0,3,179.719
304,14,1627.51,14,1633.1,4,2,179.683
305,14,1627.51,14,1633.1,1,1,179.647
306,14,1627.51,14,1633.1,4,3,179.611
307,14,1627.51,14,1633.1,0,1,179.575
308,14,1627.51,14,1633.1,0,3,179.539
309,14,1627.51,14,1641.78,1,1,179.503
310,14,1627.51,14,1634.87,0,2,179.468
311,14,1627.51,14,1634.87,1,3,179.432
312,14,1627.51,14,1634.87,2,2,179.396
313,14,1627.51,14,1634.77,2,1,179.36
314,14,1627.51,14,1634.77,2,1,179.324
315,14,1627.51,14,1634.77,2,0,179.288
316,14,1627.51,14,1634.77,3,1,179.252
317,14,1627.51,14,1634.77,1,0,179.216
318,14,1627.51,14,1634.09,3,3,179.181
319,14,1627.51,14,1633.89,3,2,179.145
320,14,1627.51,14,1702,1,2,179.109
321,14,1627.51,14,1702,0,0,179.073
322,14,1627.51,14,1750.08,1,1,179.037
323,14,1627.51,14,1750.56,3,3,179.001
324,14,1627.51,14,1750.56,1,2,178.966
325,14,1627.51,14,1630.83,2,1,178.93
326,14,1627.48,14,1627.48,3,2,178.894
327,14,1627.48,14,1627.48,2,0,178.858
328,14,1627.48,14,1627.48,2,0,178.823
329,14,1627.34,14,1627.34,4,1,178.787
330,14,1627.34,14,1627.34,0,3,178.751
331,14,1627.34,14,1627.34,4,2,178.715
332,14,1627.13,14,1627.13,4,3,178.68
333,14,1627.13,14,1627.13,0,3,178.644
334,14,1627.13,14,1627.13,4,2,178.608
335,14,1626.33,14,1626.33,3,1,178.572
336,14,1626.33,14,1697.64,1,2,178.537
337,14,1626.33,14,1686.31,2,0,178.501
338,14,1626.33,14,1695.99,2,1,178.465
339,14,1626.33,14,1695.99,1,1,178.429
340,14,1626.33,14,1674.96,4,1,178.394
341,14,1626.33,14,1674.96,0,0,178.358
342,14,1626.33,14,1674.96,1,3,178.322
343,14,1626.33,14,1674.96,2,0,178.287
344,14,1626.33,14,1674.96,0,3,178.251
345,14,1626.33,14,1674.96,0,2,178.215
346,14,1626.33,14,1674.82,3,2,178.18
347,14,1626.33,14,1646.65,4,2,178.144
348,14,1626.33,14,1646.65,3,0,178.109
349,14,1626.33,14,1646.65,0,2,178.073
350,14,1626.33,14,1646.65,4,2,178.037
351,14,1626.33,14,1642.16,0,3,178.002
352,14,1626.33,14,1642.16,0,1,177.966
353,14,1626.33,14,1642.16,0,0,177.931
354,14,1626.33,14,1642.16,2,3,177.895
355,14,1626.33,14,1642.16,1,3,177.859
356,14,1626.33,14,1642.16,1,1,177.824
357,14,1626.33,14,1645.92,1,3,177.788
358,14,1626.33,14,1645.92,0,0,177.753
359,14,1626.33,14,1645.92,2,1,177.717
360,14,1626.33,14,1633.7,3,2,177.682
361,14,1626.33,14,1633.7,0,0,177.646
362,14,1626.33,14,1633.7,0,2,177.611
363,14,1626.33,14,1636.31,3,1,177.575
364,14,1626.33,14,1743.95,1,3,177.539
365,14,1626.33,14,1684.03,2,2,177.504
366,14,1626.33,14,1684.03,0,0,177.468
367,14,1626.33,14,1684.03,2,3,177.433
368,14,1626.33,14,1683.54,3,2,177.398
369,14,1626.33,14,1683.54,4,0,177.362
370,14,1626.33,14,1682.42,4,1,177.327
371,14,1626.33,14,1739.05,1,1,177.291
372,14,1626.33,14,1699.57,2,2,177.256
373,14,1626.33,14,1699.57,1,1,177.22
374,14,1626.33,14,1834.55,1,2,177.185
375,14,1626.33,14,1832.63,3,1,177.149
376,14,1626.33,14,1832.63,1,1,177.114
377,14,1626.33,14,1832.38,3,2,177.078
378,14,1626.33,14,1787.51,3,2,177.043
379,14,1626.33,14,1787.51,0,1,177.008
380,14,1626.33,14,1787.51,2,3,176.972
381,14,1626.33,14,1783.61,3,1,176.937
382,14,1626.33,14,1783.11,4,2,176.901
383,14,1626.33,14,1783.11,1,2,176.866
384,14,1626.33,14,1783.11,3,3,176.831
385,14,1626.33,14,1761.81,3,2,176.795
386,14,1626.33,14,1770.15,1,0,176.76
387,14,1626.33,14,1768.11,0,0,176.725
388,14,1626.33,14,1768.11,1,0,176.689
389,14,1626.33,14,1768.11,4,0,176.654
390,14,1626.33,14,1754.93,3,2,176.619
391,14,1626.33,14,1754.93,2,1,176.583
392,14,1626.33,14,1734.21,3,3,176.548
393,14,1626.33,14,1884.45,1,2,176.513
394,14,1626.33,14,1884.45,2,2,176.477
395,14,1626.33,14,1866.63,3,1,176.442
396,14,1626.33,14,1866.63,3,3,176.407
397,14,1626.33,14,1835.47,4,1,176.371
398,14,1626.33,14,1835.47,2,3,176.336
399,14,1626.33,14,1835.47,3,2,176.301
400,14,1626.33,14,1780.59,4,1,176.266
401,14,1626.33,14,1780.59,3,3,176.23
402,14,1626.33,14,1780.59,3,2,176.195
403,14,1626.33,14,1780.59,3,1,176.16
404,14,1626.33,14,1780.59,2,1,176.125
405,14,1626.33,14,1780.59,0,3,176.089
406,14,1626.33,14,1780.59,0,1,176.054
407,14,1626.33,14,1768.99,0,2,176.019
408,14,1626.33,14,1768.99,1,2,175.984
409,14,1626.33,14,1865.71,1,1,175.949
410,14,1626.33,14,1865.71,2,2,175.913
411,14,1626.33,14,1865.71,2,3,175.878
412,14,1626.33,14,1865.71,2,2,175.843
413,14,1626.33,14,1865.71,1,3,175.808
414,14,1626.33,14,1865.24,0,3,175.773
415,14,1626.33,14,1865.24,2,1,175.738
416,14,1626.33,14,1865.24,3,1,175.702
417,14,1626.33,14,1865.24,2,2,175.667
418,14,1626.33,14,1865.24,1,1,175.632
419,14,1626.33,14,1865.24,4,0,175.597
420,14,1626.33,14,1847.49,4,0,175.562
421,14,1626.33,14,1785.16,3,1,175.527
422,14,1626.33,14,1784.86,0,3,175.492
423,14,1626.33,14,1784.86,0,0,175.457
424,14,1626.33,14,1784.86,2,0,175.422
425,14,1626.33,14,1784.86,4,1,175.386
426,14,1626.33,14,1784.86,4,0,175.351
427,14,1626.33,14,1784.86,0,0,175.316
428,14,1626.33,14,1777.61,3,2,175.281
429,14,1626.33,14,1777.61,4,2,175.246
430,14,1626.33,14,1777.61,0,2,175.211
431,14,1626.33,14,1771.19,0,2,175.176
432,14,1626.33,14,1771.19,1,0,175.141
433,14,1626.33,14,1771.19,2,0,175.106
434,14,1626.33,14,1769.61,3,2,175.071
435,14,1626.33,14,1769.61,2,1,175.036
436,14,1626.33,14,1766.74,0,3,175.001
437,14,1626.33,14,1766.74,0,3,174.966
438,14,1626.33,14,1766.74,2,3,174.931
439,14,1626.33,14,1766.74,1,1,174.896
440,14,1626.33,14,1712.08,0,1,174.861
441,14,1626.33,14,1712.08,2,1,174.826
442,14,1626.33,14,1712.08,4,1,174.791
443,14,1626.33,14,1712.08,1,3,174.756
444,14,1626.33,14,1712.08,1,2,174.721
445,14,1626.33,14,1709.4,3,2,174.686
446,14,1626.33,14,1709.4,4,1,174.651
447,14,1626.33,14,1709.84,4,2,174.616
448,14,1626.33,14,1707.45,0,2,174.581
449,14,1626.33,14,1707.45,3,3,174.547
450,14,1626.33,14,1707.45,1,3,174.512
451,14,1626.33,14,1702.81,3,0,174.477
452,14,1626.33,14,1703.23,4,3,174.442
453,14,1626.33,14,1703.23,1,3,174.407
454,14,1626.33,14,1703.23,3,0,174.372
455,14,1626.33,14,1703.23,0,1,174.337
456,14,1626.33,14,1703.23,1,3,174.302
457,14,1626.33,14,1703.23,2,3,174.267
458,14,1626.33,14,1703.23,2,0,174.233
459,14,1626.33,14,1703.23,0,1,174.198
460,14,1626.33,14,1703.23,1,1,174.163
461,14,1626.33,14,1703.23,4,2,174.128
462,14,1626.33,14,1703.23,1,0,174.093
463,14,1626.33,14,1706.57,3,3,174.058
464,14,1626.33,14,1706.57,3,0,174.024
465,14,1626.33,14,1706.57,3,0,173.989
466,14,1626.33,14,1717.69,2,1,173.954
