iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,19,1902.42,19,1902.42,3,3,138
1,19,1786.65,19,1786.65,4,3,137.973
2,17,1654.03,17,1654.03,0,3,137.945
3,17,1569.4,17,1569.4,3,2,137.917
4,17,1567.05,17,1567.05,3,1,137.89
5,16,1496.34,16,1496.34,0,0,137.862
6,16,1345.48,16,1345.48,2,1,137.835
7,14,1271.33,14,1271.33,1,2,137.807
8,13,1374.68,13,1374.68,1,2,137.78
9,13,1372.49,13,1372.49,0,3,137.752
10,13,1372.49,13,1372.49,3,3,137.724
11,13,1295.24,13,1295.24,2,2,137.697
12,13,1295.24,13,1295.24,0,0,137.669
13,13,1224.32,13,1224.32,2,0,137.642
14,12,1431.69,12,1431.69,1,1,137.614
15,12,1420.97,12,1420.97,0,2,137.587
16,12,1420.97,12,1522.35,1,0,137.559
17,12,1420.97,12,1423.78,4,0,137.532
18,12,1420.97,12,1522.65,1,1,137.504
19,12,1420.97,12,1561.19,4,0,137.477
20,12,1420.97,12,1463.67,0,3,137.449
21,12,1420.97,12,1454.57,0,0,137.422
22,12,1420.97,12,1454.57,2,3,137.394
23,12,1420.97,12,1454.57,0,1,137.367
24,12,1420.97,12,1486.39,1,0,137.339
25,12,1420.97,12,1486.39,4,3,137.312
26,12,1420.97,12,1484.65,3,1,137.284
27,12,1420.97,12,1445.94,0,0,137.257
28,12,1420.97,12,1436.88,3,0,137.23
29,12,1369.88,12,1369.88,0,2,137.202
30,12,1338.29,12,1338.29,3,1,137.175
31,12,1337.76,12,1337.76,4,1,137.147
32,12,1337.76,12,1362.82,4,3,137.12
33,12,1337.76,12,1362.82,4,0,137.092
34,12,1326.92,12,1326.92,1,3,137.065
35,12,1326.92,12,1326.92,4,2,137.038
36,12,1316.56,12,1316.56,4,3,137.01
37,12,1316.56,12,1319.01,3,0,136.983
38,12,1311.22,12,1311.22,4,3,136.955
39,12,1237.04,12,1237.04,0,0,136.928
40,12,1227.58,12,1227.58,0,1,136.901
41,12,1182.63,12,1182.63,2,0,136.873
42,12,1182.63,12,1417.22,1,1,136.846
43,12,1182.63,12,1417.22,0,0,136.818
44,12,1182.63,12,1417.22,0,1,136.791
45,12,1182.63,12,1417.22,1,2,136.764
46,12,1182.63,12,1417.22,4,0,136.736
47,12,1182.63,12,1414.92,0,2,136.709
48,12,1182.63,12,1331.58,0,0,136.682
49,12,1182.63,12,1331.58,3,3,136.654
50,12,1182.63,12,1198.29,2,3,136.627
51,12,1182.63,12,1197.94,3,2,136.6
52,12,1182.63,12,1189.96,4,2,136.572
53,12,1128.72,12,1128.72,2,1,136.545
54,12,1124.1,12,1124.1,0,2,136.518
55,11,1141.61,11,1141.61,1,1,136.49
56,11,1141.61,11,1143.02,1,0,136.463
