iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,20,1981.34,20,1981.34,2,1,152.869
1,18,1873.22,18,1873.22,2,3,152.839
2,18,1856.64,18,1856.64,0,3,152.808
3,18,1856.64,18,1856.64,2,3,152.777
4,18,1856.64,18,1912.22,2,0,152.747
5,17,2085.68,17,2085.68,1,1,152.716
6,17,1981.67,17,1981.67,4,3,152.686
7,17,1961.71,17,1961.71,0,0,152.655
8,17,1949.13,17,1949.13,3,3,152.625
9,17,1949.13,17,1976.2,1,3,152.594
10,17,1949.13,17,1992.91,2,1,152.564
11,17,1949.13,17,1986.44,3,3,152.533
12,17,1949.13,17,1986.44,1,3,152.503
13,17,1949.13,17,1986.44,4,0,152.472
14,16,1989.55,16,1989.55,0,1,152.442
15,16,1904.47,16,1904.47,2,1,152.411
16,15,1805.64,15,1805.64,0,3,152.381
17,15,1805.64,15,1805.64,4,2,152.35
18,15,1805.64,15,1805.64,1,3,152.32
19,15,1803.96,15,1803.96,4,0,152.289
20,15,1803.96,15,1815.77,1,3,152.259
21,15,1803.96,15,1858.59,1,3,152.228
22,15,1803.96,15,1858.59,4,2,152.198
23,15,1803.96,15,1850.79,3,0,152.167
24,15,1803.96,15,1838.53,2,2,152.137
25,15,1803.96,15,1838.53,0,2,152.107
26,15,1803.96,15,1838.53,1,0,152.076
27,15,1803.96,15,1903.99,1,3,152.046
28,15,1803.96,15,1903.99,0,1,152.015
29,15,1803.96,15,1903.99,3,1,151.985
30,15,1803.96,15,1903.99,2,3,151.955
31,15,1803.96,15,1903.99,3,1,151.924
32,15,1803.96,15,1903.99,1,3,151.894
33,15,1803.96,15,1903.99,4,3,151.863
34,15,1803.96,15,1935.6,4,0,151.833
35,15,1803.96,15,1920.88,3,0,151.803
36,15,1803.96,15,1853.63,2,2,151.772
37,15,1803.96,15,1853.63,0,0,151.742
38,15,1803.96,15,1834.46,1,3,151.712
39,15,1803.96,15,1811.31,4,1,151.681
40,15,1803.96,15,1811.31,2,1,151.651
41,15,1780.96,15,1780.96,2,1,151.621
42,15,1780.58,15,1780.58,4,3,151.59
43,15,1780.58,15,1780.58,1,2,151.56
44,15,1780.58,15,1798.49,4,2,151.53
45,15,1780.58,15,1780.74,3,1,151.499
46,15,1777.77,15,1777.77,0,2,151.469
47,15,1777.77,15,1780.9,4,0,151.439
48,15,1777.77,15,1780.9,2,3,151.408
49,15,1777.77,15,1780.9,4,0,151.378
