iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,8,1409.54,8,1409.54,0,3,103.118
1,8,1393.91,8,1393.91,4,0,103.097
2,8,1389.53,8,1389.53,3,1,103.076
3,8,1297.8,8,1297.8,4,2,103.056
4,8,1291.8,8,1291.8,4,0,103.035
5,8,1236.74,8,1236.74,3,1,103.014
6,8,1236.74,8,1241.78,2,3,102.994
7,8,1229.16,8,1229.16,4,1,102.973
8,8,1184.26,8,1184.26,4,2,102.953
9,8,1174.4,8,1174.4,0,1,102.932
10,8,1174.4,8,1189.53,2,0,102.911
11,6,1227.94,6,1227.94,1,3,102.891
12,6,1215.42,6,1215.42,3,2,102.87
13,6,1214.06,6,1214.06,3,1,102.85
14,6,1181.55,6,1181.55,3,2,102.829
15,6,1147,6,1147,2,0,102.809
16,6,1147,6,1151.02,2,3,102.788
17,6,1142.82,6,1142.82,0,1,102.767
18,5,1089.32,5,1089.32,1,0,102.747
19,5,1080.54,5,1080.54,4,2,102.726
20,4,1079.18,4,1079.18,1,0,102.706
21,4,1079.18,4,1091.25,2,3,102.685
22,4,1013.58,4,1013.58,3,0,102.665
23,4,996.391,4,996.391,2,2,102.644
24,3,1069.93,3,1069.93,1,0,102.624
25,3,1040.32,3,1040.32,0,1,102.603
26,3,1032.07,3,1032.07,4,2,102.583
27,3,1017.87,3,1017.87,3,0,102.562
28,3,1014.75,3,1014.75,4,1,102.542
29,3,1014.75,3,1014.75,1,2,102.521
30,3,1014.75,3,1014.75,1,0,102.501
31,3,1014.75,3,1014.75,4,3,102.48
32,3,975.463,3,975.463,2,0,102.46
33,3,972.213,3,972.213,4,3,102.439
34,3,967.182,3,967.182,0,2,102.419
35,3,967.182,3,967.182,1,1,102.398
36,3,963.32,3,963.32,2,1,102.378
37,3,963.32,3,968.821,3,0,102.357
38,3,963.32,3,1009.47,4,0,102.337
39,3,963.32,3,1007.52,3,2,102.316
40,3,963.32,3,1007.38,3,2,102.296
41,3,963.32,3,1007.88,3,3,102.275
42,3,963.32,3,1007.88,1,3,102.255
43,3,963.32,3,1007.88,4,0,102.234
44,3,963.32,3,999.424,4,2,102.214
45,3,963.32,3,998.415,2,0,102.194
46,3,963.32,3,998.415,1,0,102.173
47,3,963.32,3,993.058,0,1,102.153
48,3,963.32,3,988.615,4,2,102.132
49,3,963.32,3,988.961,4,3,102.112
50,3,963.32,3,985.365,4,1,102.091
51,3,963.32,3,985.291,3,0,102.071
52,3,963.32,3,985.291,4,2,102.051
53,3,963.32,3,985.291,0,0,102.03
54,3,963.32,3,985.291,0,3,102.01
55,3,963.32,3,981.581,4,1,101.989
56,3,963.32,3,981.581,2,3,101.969
57,3,963.32,3,981.581,4,1,101.949
58,3,963.32,3,974.443,3,3,101.928
59,3,963.32,3,974.095,0,2,101.908
60,3,963.32,3,970.305,2,1,101.887
61,3,963.32,3,970.305,3,1,101.867
62,3,963.32,3,979.258,2,0,101.847
63,3,963.32,3,979.258,1,3,101.826
64,3,963.32,3,1006.28,4,3,101.806
65,3,963.32,3,1006.28,1,3,101.786
66,3,963.32,3,1042.74,4,1,101.765
67,3,963.32,3,1054.12,3,3,101.745
68,3,963.32,3,1042.05,4,0,101.724
69,3,963.32,3,982.529,2,2,101.704
70,3,963.32,3,998.36,4,1,101.684
71,3,963.32,3,998.36,0,3,101.663
72,3,963.32,3,1003.36,4,0,101.643
73,3,963.32,3,990.206,4,1,101.623
74,3,963.32,3,990.952,2,0,101.602
