iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,17,1529.8,17,1529.8,2,1,131.181
1,17,1475.5,17,1475.5,2,0,131.154
2,15,1574.11,15,1574.11,1,2,131.128
3,15,1524.86,15,1524.86,0,2,131.102
4,15,1524.86,15,1524.86,3,3,131.076
5,15,1345.76,15,1345.76,2,1,131.049
6,15,1285.72,15,1285.72,2,3,131.023
7,14,1270.93,14,1270.93,0,1,130.997
8,14,1240.88,14,1240.88,4,2,130.971
9,14,1234.43,14,1234.43,4,2,130.945
10,14,1225.75,14,1225.75,4,3,130.919
11,14,1225.75,14,1230.14,3,2,130.892
12,14,1217.48,14,1217.48,2,1,130.866
13,14,1206.49,14,1206.49,0,3,130.84
14,14,1204.03,14,1204.03,3,2,130.814
15,14,1204.03,14,1204.74,4,0,130.788
16,14,1202.34,14,1202.34,4,0,130.761
17,14,1190.55,14,1190.55,2,2,130.735
18,14,1190.55,14,1190.55,4,0,130.709
19,13,1326.4,13,1326.4,1,0,130.683
20,13,1326.4,13,1326.4,3,1,130.657
21,13,1326.4,13,1327.16,3,3,130.631
22,13,1326.4,13,1331.08,0,3,130.605
23,13,1247.64,13,1247.64,2,3,130.579
24,13,1247.64,13,1247.64,0,1,130.552
25,13,1213.87,13,1213.87,2,2,130.526
26,13,1213.87,13,1221.31,0,0,130.5
27,13,1213.87,13,1221.31,2,3,130.474
28,13,1213.87,13,1221.31,1,0,130.448
29,13,1213.87,13,1219.84,4,0,130.422
30,13,1213.87,13,1230.06,3,1,130.396
31,13,1213.87,13,1230.06,1,0,130.37
32,13,1213.87,13,1230.04,4,2,130.344
33,13,1213.87,13,1232.72,4,0,130.318
34,13,1213.87,13,1232.72,2,0,130.292
35,13,1213.87,13,1230.98,0,3,130.265
36,13,1213.87,13,1230.98,0,2,130.239
37,13,1213.87,13,1230.98,0,2,130.213
38,13,1213.87,13,1235.17,3,0,130.187
39,13,1213.87,13,1232.7,0,2,130.161
40,13,1213.87,13,1232.7,4,2,130.135
41,12,1244.69,12,1244.69,0,1,130.109
42,12,1229.63,12,1229.63,3,1,130.083
43,12,1229.63,12,1229.63,0,3,130.057
44,12,1229.63,12,1229.63,0,1,130.031
45,12,1229.63,12,1229.63,2,0,130.005
46,12,1229.63,12,1229.63,0,3,129.979
47,12,1227.89,12,1227.89,3,3,129.953
48,12,1227.89,12,1227.89,4,1,129.927
49,12,1214.8,12,1214.8,3,1,129.901
50,12,1214.8,12,1214.8,0,3,129.875
51,12,1214.8,12,1324.77,1,0,129.849
52,12,1214.8,12,1269.25,0,1,129.823
53,12,1214.8,12,1262.17,1,1,129.797
54,12,1214.8,12,1262.17,2,3,129.771
55,12,1214.8,12,1262.17,1,1,129.745
56,12,1214.8,12,1240.02,2,2,129.719
57,12,1214.8,12,1228.43,4,2,129.694
58,12,1214.8,12,1228.43,0,0,129.668
59,12,1214.8,12,1228.43,1,2,129.642
60,12,1214.8,12,1226.1,4,0,129.616
61,12,1214.8,12,1226.1,4,2,129.59
62,12,1214.8,12,1226.1,2,3,129.564
63,12,1208.45,12,1208.45,0,0,129.538
64,12,1203.89,12,1203.89,3,1,129.512
65,12,1203.89,12,1203.89,2,3,129.486
66,12,1202.09,12,1202.09,3,0,129.46
67,12,1202.09,12,1296.1,1,1,129.434
68,12,1202.09,12,1314.85,1,3,129.408
69,12,1202.09,12,1314.85,2,0,129.383
70,12,1202.09,12,1379.25,1,0,129.357
71,12,1202.09,12,1368,0,2,129.331
72,12,1202.09,12,1360.55,0,1,129.305
73,12,1202.09,12,1360.55,1,3,129.279
74,12,1202.09,12,1336.49,1,2,129.253
75,12,1202.09,12,1336.49,1,2,129.227
