iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,18,1986.59,18,1986.59,3,1,153.758
1,18,1699.52,18,1699.52,2,3,153.727
2,18,1660.66,18,1660.66,0,0,153.696
3,18,1655.71,18,1655.71,3,0,153.666
4,15,1427.52,15,1427.52,2,2,153.635
5,15,1427.52,15,1427.52,4,0,153.604
6,15,1396.51,15,1396.51,4,3,153.573
7,14,1396.54,14,1396.54,1,0,153.543
8,12,1379.07,12,1379.07,1,1,153.512
9,12,1297.59,12,1297.59,0,3,153.481
10,12,1232.33,12,1232.33,3,2,153.451
11,12,1232.33,12,1257.98,0,3,153.42
12,12,1232.33,12,1257.98,4,3,153.389
13,12,1210.13,12,1210.13,2,2,153.359
14,12,1182.6,12,1182.6,2,2,153.328
15,12,1182.6,12,1182.6,3,1,153.297
16,12,1182.6,12,1182.6,3,0,153.267
17,11,1153.17,11,1153.17,2,1,153.236
18,11,1153.17,11,1153.17,2,2,153.205
19,11,1153.17,11,1153.17,2,1,153.175
20,11,1153.17,11,1153.17,1,1,153.144
21,11,1153.17,11,1153.17,3,2,153.113
22,11,1153.17,11,1326.7,1,0,153.083
23,11,1153.17,11,1326.7,3,3,153.052
24,11,1153.17,11,1261.9,2,3,153.022
25,11,1153.17,11,1261.36,3,3,152.991
26,11,1153.17,11,1261.36,3,1,152.96
27,11,1153.17,11,1177.03,2,1,152.93
28,11,1153.17,11,1173.83,3,2,152.899
29,11,1153.17,11,1173.83,2,1,152.869
30,11,1153.17,11,1173.83,3,1,152.838
31,11,1153.17,11,1171.47,2,0,152.807
32,11,1153.17,11,1171.92,0,3,152.777
33,11,1153.17,11,1171.92,4,0,152.746
34,11,1153.17,11,1171.92,4,2,152.716
35,11,1153.17,11,1190.35,0,3,152.685
36,11,1153.17,11,1186.57,4,3,152.655
37,11,1153.17,11,1186.57,4,0,152.624
38,11,1153.17,11,1186.12,0,0,152.594
39,11,1153.17,11,1186.89,0,0,152.563
40,11,1153.17,11,1186.89,1,0,152.533
41,11,1153.17,11,1186.89,1,3,152.502
42,11,1153.17,11,1190.32,3,3,152.472
43,11,1153.17,11,1181.1,3,1,152.441
44,11,1153.17,11,1180.38,0,3,152.411
45,11,1153.17,11,1180.38,3,2,152.38
