iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,11,1511.46,11,1511.46,4,3,110.563
1,11,1454.65,11,1454.65,0,2,110.541
2,11,1415.34,11,1415.34,0,2,110.518
3,10,1289.12,10,1289.12,2,0,110.496
4,10,1244.06,10,1244.06,2,1,110.474
5,10,1214.71,10,1214.71,3,1,110.452
6,8,1204.88,8,1204.88,1,0,110.43
7,8,1200.34,8,1200.34,2,3,110.408
8,8,1186.41,8,1186.41,4,3,110.386
9,8,1180.1,8,1180.1,4,1,110.364
10,8,1171.99,8,1171.99,4,2,110.342
11,8,1154.02,8,1154.02,0,1,110.32
12,8,1138.37,8,1138.37,2,0,110.298
13,8,1134.91,8,1134.91,3,0,110.276
14,7,1142.53,7,1142.53,1,0,110.254
15,5,1196.9,5,1196.9,1,2,110.231
16,5,1158.22,5,1158.22,3,1,110.209
17,4,1177.92,4,1177.92,1,2,110.187
18,4,1133.28,4,1133.28,4,1,110.165
19,4,1127.56,4,1127.56,4,1,110.143
20,4,1094.86,4,1094.86,2,0,110.121
21,4,1088.51,4,1088.51,0,0,110.099
22,4,1088.51,4,1088.71,4,3,110.077
23,4,1088.51,4,1088.71,0,3,110.055
24,4,1088.51,4,1088.71,3,2,110.033
25,4,1079.75,4,1079.75,3,0,110.011
26,4,1075.48,4,1075.48,2,1,109.989
27,4,1074.67,4,1074.67,4,1,109.967
28,4,1074.67,4,1147.65,1,2,109.945
29,4,1074.67,4,1184.22,1,3,109.923
30,4,1074.67,4,1145.53,3,1,109.901
31,4,1074.67,4,1137.8,3,2,109.879
32,4,1074.67,4,1140.5,2,3,109.857
33,4,1074.67,4,1139.92,2,3,109.835
34,4,1074.67,4,1139.92,1,0,109.813
35,4,1074.67,4,1134.45,0,2,109.791
36,4,1074.67,4,1127.44,4,2,109.769
37,4,1074.67,4,1122.99,2,2,109.747
38,4,1074.67,4,1116.98,0,3,109.726
39,4,1074.67,4,1090.85,3,3,109.704
40,4,1074.67,4,1090.55,2,0,109.682
41,4,1074.67,4,1088.39,2,2,109.66
42,4,1074.67,4,1088.39,0,2,109.638
43,4,1074.67,4,1084.63,4,1,109.616
44,4,1074.67,4,1084.63,4,3,109.594
45,4,1066.84,4,1066.84,0,1,109.572
46,4,1064.77,4,1064.77,0,3,109.55
47,4,1061.97,4,1061.97,4,3,109.528
48,4,1061.97,4,1067.2,0,3,109.506
49,4,1061.97,4,1067.2,4,1,109.484
50,4,1061.97,4,1064.92,2,1,109.462
51,4,1061.97,4,1064.92,2,0,109.441
52,4,1061.97,4,1064.92,3,0,109.419
53,4,1061.97,4,1063.68,0,0,109.397
54,4,1061.97,4,1063.68,1,0,109.375
55,4,1061.97,4,1063.68,1,0,109.353
56,4,1061.97,4,1063.68,0,2,109.331
57,4,1060.68,4,1060.68,4,1,109.309
58,4,1043.43,4,1043.43,2,2,109.287
59,4,1039.37,4,1039.37,0,1,109.266
60,4,1038.15,4,1038.15,4,2,109.244
61,4,1038.15,4,1038.15,1,3,109.222
62,4,1038.15,4,1038.15,0,3,109.2
63,4,1038.15,4,1038.15,0,1,109.178
64,4,1038.15,4,1079.17,2,3,109.156
65,4,1038.15,4,1074.53,2,0,109.135
66,4,1038.15,4,1130.16,4,3,109.113
67,4,1038.15,4,1129.24,3,0,109.091
68,4,1038.15,4,1116.69,3,0,109.069
69,4,1038.15,4,1075.36,0,1,109.047
70,4,1038.15,4,1064.57,2,3,109.025
71,4,1038.15,4,1066.92,0,0,109.004
72,4,1038.15,4,1061.12,3,3,108.982
73,4,1038.15,4,1061.12,1,3,108.96
74,4,1038.15,4,1040.61,0,3,108.938
75,4,1038.15,4,1399.68,1,2,108.916
76,4,1038.15,4,1383.48,3,3,108.895
77,4,1038.15,4,1358.8,3,3,108.873
78,4,1038.15,4,1351.88,1,0,108.851
79,4,1038.15,4,1351.88,3,0,108.829
80,4,1038.15,4,1291.06,2,0,108.808
81,4,1038.15,4,1279.68,0,3,108.786
82,4,1038.15,4,1247.13,4,0,108.764
83,4,1038.15,4,1185.04,2,2,108.742
84,4,1038.15,4,1160.96,2,1,108.721
85,4,1038.15,4,1158.6,0,2,108.699
86,4,1038.15,4,1155.92,4,2,108.677
87,4,1038.15,4,1150.29,2,2,108.655
88,4,1038.15,4,1136.71,4,1,108.634
89,4,1038.15,4,1132.58,4,3,108.612
90,4,1038.15,4,1132.45,0,3,108.59
91,4,1038.15,4,1132.45,1,0,108.568
92,4,1038.15,4,1123.62,4,3,108.547
93,4,1038.15,4,1127.47,3,3,108.525
94,4,1038.15,4,1127.47,4,3,108.503
95,4,1038.15,4,1117.74,4,1,108.482
96,4,1038.15,4,1116.84,0,3,108.46
97,4,1038.15,4,1149.6,1,0,108.438
98,4,1038.15,4,1149.01,3,0,108.417
99,4,1038.15,4,1128.81,3,0,108.395
100,4,1038.15,4,1147.96,3,2,108.373
101,4,1038.15,4,1147.96,2,3,108.352
102,4,1038.15,4,1180.94,2,1,108.33
103,4,1038.15,4,1180.94,1,3,108.308
104,4,1038.15,4,1175.92,3,1,108.287
105,4,1038.15,4,1166.56,2,3,108.265
106,4,1038.15,4,1166.56,0,3,108.243
107,4,1038.15,4,1163.28,3,1,108.222
108,4,1038.15,4,1152.06,2,1,108.2
109,4,1038.15,4,1168.83,0,3,108.178
110,4,1038.15,4,1148.2,0,1,108.157
111,4,1038.15,4,1148.2,0,3,108.135
112,4,1038.15,4,1142.33,2,1,108.113
113,4,1038.15,4,1129.64,4,1,108.092
114,4,1038.15,4,1137.9,0,2,108.07
115,4,1038.15,4,1140.82,4,0,108.049
116,4,1038.15,4,1170.99,4,0,108.027
117,4,1038.15,4,1162.62,0,1,108.005
118,4,1038.15,4,1125.41,2,2,107.984
119,4,1038.15,4,1125.41,2,0,107.962
120,4,1038.15,4,1128.23,0,3,107.941
121,4,1038.15,4,1124.3,2,2,107.919
122,4,1038.15,4,1120.88,3,0,107.897
123,4,1038.15,4,1114.3,2,1,107.876
124,4,1038.15,4,1114.3,2,2,107.854
125,4,1038.15,4,1112.58,3,2,107.833
126,4,1038.15,4,1120.06,2,3,107.811
127,4,1038.15,4,1177.77,3,0,107.789
128,4,1038.15,4,1145,2,1,107.768
129,4,1038.15,4,1136.68,4,1,107.746
130,4,1038.15,4,1136.03,4,3,107.725
131,4,1038.15,4,1136.03,1,1,107.703
132,4,1038.15,4,1131.25,4,2,107.682
133,4,1038.15,4,1136.12,2,0,107.66
134,4,1038.15,4,1136.12,1,3,107.639
135,4,1038.15,4,1133.49,2,0,107.617
136,4,1038.15,4,1124.73,4,1,107.596
