iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,28,2141.52,28,2141.52,4,3,156.441
1,27,2051.76,27,2051.76,3,1,156.41
2,24,1893.27,24,1893.27,0,0,156.379
3,22,1730.02,22,1730.02,1,1,156.348
4,19,1625.85,19,1625.85,2,2,156.316
5,18,1644.37,18,1644.37,1,1,156.285
6,18,1626.96,18,1626.96,4,0,156.254
7,18,1626.96,18,1626.96,0,0,156.223
8,18,1588.86,18,1588.86,2,2,156.191
9,18,1557.1,18,1557.1,4,1,156.16
10,18,1557.1,18,1557.1,3,3,156.129
11,18,1554.12,18,1554.12,4,2,156.098
12,18,1548.92,18,1548.92,3,1,156.066
13,17,1628.12,17,1628.12,1,1,156.035
14,17,1601.73,17,1601.73,2,0,156.004
15,17,1601.73,17,1601.73,1,3,155.973
16,16,1594.16,16,1594.16,1,0,155.942
17,16,1594.16,16,1594.16,4,0,155.91
18,16,1583.82,16,1583.82,3,1,155.879
19,16,1583.82,16,1688.04,1,3,155.848
20,16,1583.82,16,1656.74,0,1,155.817
21,16,1583.82,16,1636.65,3,3,155.786
22,16,1583.82,16,1620.17,3,3,155.755
23,16,1583.82,16,1620.17,4,3,155.723
24,16,1583.82,16,1615.49,1,1,155.692
25,15,1503.31,15,1503.31,2,1,155.661
26,15,1498.04,15,1498.04,2,0,155.63
27,15,1498.04,15,1498.04,4,1,155.599
28,15,1498.04,15,1498.04,0,3,155.568
29,15,1497.01,15,1497.01,2,0,155.537
30,15,1497.01,15,1497.01,2,2,155.505
31,15,1485.58,15,1485.58,0,0,155.474
32,15,1477.93,15,1477.93,3,1,155.443
33,15,1474.06,15,1474.06,0,2,155.412
34,15,1473.84,15,1473.84,3,0,155.381
35,15,1435.01,15,1435.01,2,2,155.35
36,15,1435.01,15,1495.71,1,0,155.319
37,15,1435.01,15,1460.67,2,2,155.288
38,15,1435.01,15,1461.84,0,3,155.257
39,15,1435.01,15,1458.74,4,1,155.226
40,15,1435.01,15,1441.94,4,0,155.195
41,15,1422.55,15,1422.55,2,2,155.164
42,15,1415.11,15,1415.11,4,2,155.133
43,15,1415.11,15,1421.66,4,2,155.102
