iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,16,1517.39,16,1517.39,2,0,143.726
1,13,1584.44,13,1584.44,1,3,143.697
2,13,1525.63,13,1525.63,0,2,143.668
3,13,1525.63,13,1525.63,4,0,143.639
4,13,1524.47,13,1524.47,3,2,143.611
5,12,1476.96,12,1476.96,1,0,143.582
6,12,1476.96,12,1476.96,2,3,143.553
7,12,1474.38,12,1474.38,3,1,143.525
8,12,1470.07,12,1470.07,4,1,143.496
9,12,1470.07,12,1470.07,2,3,143.467
10,12,1413.93,12,1413.93,0,1,143.438
11,12,1380.87,12,1380.87,0,3,143.41
12,12,1380.61,12,1380.61,3,1,143.381
13,12,1380.61,12,1380.61,1,0,143.352
14,12,1308.15,12,1308.15,0,2,143.324
15,12,1308.04,12,1308.04,3,1,143.295
16,11,1361.47,11,1361.47,1,2,143.266
17,11,1361.47,11,1364.37,1,2,143.238
18,11,1361.47,11,1364.37,4,1,143.209
19,11,1361.47,11,1364.37,3,1,143.18
20,11,1361.47,11,1364.37,4,2,143.152
21,11,1345.71,11,1345.71,2,1,143.123
22,11,1274.05,11,1274.05,2,1,143.095
23,11,1273.51,11,1273.51,3,3,143.066
24,11,1273.51,11,1273.51,2,3,143.037
25,11,1273.51,11,1418.28,1,0,143.009
26,11,1273.51,11,1418.28,4,3,142.98
27,11,1273.51,11,1379.03,1,3,142.952
28,11,1273.51,11,1375.48,0,0,142.923
29,11,1273.51,11,1375.48,3,3,142.894
30,11,1273.51,11,1375.48,3,0,142.866
31,11,1273.51,11,1408.19,1,0,142.837
32,11,1273.51,11,1404.7,4,1,142.809
33,11,1273.51,11,1404.7,3,2,142.78
34,11,1273.51,11,1404.7,2,3,142.752
35,11,1273.51,11,1404.7,2,3,142.723
36,11,1273.51,11,1403.82,4,2,142.694
37,11,1273.51,11,1403.17,0,1,142.666
38,11,1273.51,11,1397.72,3,0,142.637
39,11,1273.51,11,1382.3,3,1,142.609
40,11,1273.51,11,1351.94,4,0,142.58
41,11,1273.51,11,1351.94,2,2,142.552
42,11,1273.51,11,1314.22,2,0,142.523
43,11,1273.51,11,1274.51,0,3,142.495
44,11,1273.51,11,1274.51,3,3,142.466
45,11,1273.51,11,1327.39,1,2,142.438
46,11,1273.51,11,1327.39,2,1,142.409
47,11,1273.51,11,1318.38,3,2,142.381
48,11,1273.51,11,1352.2,1,2,142.352
49,11,1273.51,11,1352.2,4,0,142.324
50,11,1273.51,11,1431.42,1,1,142.295
51,11,1273.51,11,1431.42,0,0,142.267
52,11,1273.51,11,1402.19,4,3,142.239
53,11,1273.51,11,1495.24,1,0,142.21
54,11,1273.51,11,1495.24,0,0,142.182
55,11,1273.51,11,1497.13,1,0,142.153
56,11,1273.51,11,1505.82,4,0,142.125
57,11,1273.51,11,1456.37,4,0,142.096
58,11,1273.51,11,1334.45,2,0,142.068
59,11,1273.51,11,1334.45,0,0,142.04
60,11,1273.51,11,1287.12,0,0,142.011
61,11,1273.51,11,1287.12,4,1,141.983
62,11,1273.51,11,1287.12,1,2,141.954
63,11,1262.37,11,1262.37,4,0,141.926
64,11,1256.65,11,1256.65,0,1,141.898
65,11,1256.65,11,1256.65,4,0,141.869
66,11,1256.65,11,1256.71,4,2,141.841
67,11,1256.65,11,1256.65,4,0,141.812
68,11,1243.02,11,1243.02,0,0,141.784
69,11,1235.65,11,1235.65,0,0,141.756
70,11,1153.64,11,1153.64,2,1,141.727
71,11,1153.64,11,1153.64,4,3,141.699
72,11,1153.64,11,1153.64,4,3,141.671
73,11,1124.93,11,1124.93,2,1,141.642
74,11,1109.86,11,1109.86,3,2,141.614
75,11,1068.78,11,1068.78,0,1,141.586
76,11,1066.13,11,1066.13,4,0,141.557
77,11,1066.13,11,1112.88,1,0,141.529
78,11,1066.13,11,1112.88,0,2,141.501
79,11,1066.13,11,1112.88,2,3,141.472
80,11,1066.13,11,1114,0,3,141.444
81,11,1066.13,11,1152.19,1,0,141.416
82,11,1066.13,11,1112.45,3,2,141.388
83,11,1066.13,11,1078.65,2,2,141.359
84,11,1048.72,11,1048.72,0,0,141.331
85,11,1036.39,11,1036.39,2,3,141.303
86,11,1036.39,11,1036.39,3,2,141.274
87,11,1023.84,11,1023.84,0,1,141.246
88,11,1018.98,11,1018.98,3,0,141.218
89,11,1018.98,11,1018.98,1,2,141.19
90,11,1014.35,11,1014.35,0,3,141.161
