iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,9,1269.82,9,1269.82,2,2,99.6185
1,9,1243.6,9,1243.6,3,0,99.5986
2,9,1239.26,9,1239.26,4,3,99.5787
3,8,1135.78,8,1135.78,1,2,99.5587
4,8,1116.87,8,1116.87,3,0,99.5388
5,8,1100.77,8,1100.77,2,3,99.5189
6,8,1094.31,8,1094.31,4,0,99.499
7,7,990.239,7,990.239,1,0,99.4791
8,7,985.395,7,985.395,4,0,99.4592
9,7,982.98,7,982.98,3,3,99.4393
10,7,970.261,7,970.261,4,0,99.4194
11,7,963.393,7,963.393,4,2,99.3996
12,7,912.326,7,912.326,2,0,99.3797
13,7,912.326,7,913.053,3,2,99.3598
14,7,912.326,7,917.015,0,0,99.3399
15,7,896.565,7,896.565,0,0,99.3201
16,7,896.487,7,896.487,0,3,99.3002
17,7,863.379,7,863.379,3,2,99.2803
18,7,863.379,7,871.896,2,0,99.2605
19,7,863.379,7,871.896,3,3,99.2406
20,7,863.379,7,899.684,3,3,99.2208
21,6,868.684,6,868.684,1,1,99.2009
22,5,854.531,5,854.531,2,0,99.1811
23,5,848.926,5,848.926,2,0,99.1613
24,5,847.121,5,847.121,4,1,99.1414
25,5,847.121,5,847.121,1,3,99.1216
26,5,844.232,5,844.232,2,1,99.1018
27,5,843.506,5,843.506,3,2,99.082
28,5,841.368,5,841.368,0,3,99.0621
29,5,830.521,5,830.521,2,3,99.0423
30,5,830.521,5,950.804,1,3,99.0225
31,5,830.521,5,907.317,2,0,99.0027
32,5,830.521,5,898.432,0,1,98.9829
33,5,830.521,5,899.507,3,3,98.9631
34,5,830.521,5,899.507,3,2,98.9433
35,5,830.521,5,885.642,3,2,98.9235
36,5,830.521,5,885.642,4,1,98.9038
37,5,830.521,5,885.517,4,2,98.884
38,5,830.521,5,880.183,4,3,98.8642
39,5,830.521,5,880.183,1,3,98.8444
40,5,830.521,5,880.183,2,3,98.8247
41,5,830.521,5,880.183,2,3,98.8049
42,5,830.521,5,880.183,2,3,98.7851
43,5,830.521,5,874.721,3,0,98.7654
44,5,830.521,5,874.441,4,0,98.7456
45,5,830.521,5,920.509,1,3,98.7259
46,4,980.317,4,980.317,1,0,98.7061
47,4,974.055,4,974.055,0,3,98.6864
48,4,974.055,4,992.385,2,3,98.6666
49,4,974.055,4,984.678,4,1,98.6469
50,4,940.437,4,940.437,2,1,98.6272
51,4,940.437,4,940.437,1,0,98.6075
52,4,940.437,4,965.022,0,3,98.5877
53,4,940.437,4,957.233,4,2,98.568
54,4,940.437,4,957.233,1,3,98.5483
55,4,940.437,4,945.761,2,1,98.5286
56,4,919.029,4,919.029,3,2,98.5089
57,4,919.029,4,919.029,1,1,98.4892
58,4,892.035,4,892.035,3,0,98.4695
59,4,869.801,4,869.801,2,2,98.4498
60,4,869.801,4,923.343,1,0,98.4301
