iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,17,1825.73,17,1825.73,1,0,136.218
1,17,1712.36,17,1712.36,4,2,136.191
2,17,1613.03,17,1613.03,0,1,136.164
3,14,1323.69,14,1323.69,1,2,136.137
4,14,1233.57,14,1233.57,2,3,136.109
5,14,1203.19,14,1203.19,4,3,136.082
6,13,1101.74,13,1101.74,2,3,136.055
7,13,1096.59,13,1096.59,0,2,136.028
8,13,1096.59,13,1141.56,0,0,136.001
9,13,1096.59,13,1139.96,3,1,135.973
10,11,1039.07,11,1039.07,1,2,135.946
11,11,1038.08,11,1038.08,3,0,135.919
12,11,1038.08,11,1039.84,3,3,135.892
13,11,1038.08,11,1049.02,1,0,135.865
14,11,1038.08,11,1049.02,4,0,135.837
15,11,1024.98,11,1024.98,3,1,135.81
16,11,1019.41,11,1019.41,3,3,135.783
17,11,1019.41,11,1021.58,2,0,135.756
18,11,1019.41,11,1056.11,1,0,135.729
19,11,1019.41,11,1140.72,1,0,135.702
20,11,1019.41,11,1131.74,3,3,135.675
21,11,1019.41,11,1056.97,0,2,135.647
22,11,1019.41,11,1056.97,2,0,135.62
23,11,1019.41,11,1056.97,0,2,135.593
24,11,1019.41,11,1056.97,1,3,135.566
25,11,1019.41,11,1056.97,0,1,135.539
26,11,1019.41,11,1052.87,3,1,135.512
27,11,1019.41,11,1052.87,0,2,135.485
28,11,1019.41,11,1059.33,1,0,135.458
29,11,1019.41,11,1047.49,3,3,135.431
30,11,1019.41,11,1047.49,1,0,135.403
31,11,1019.41,11,1045.84,0,0,135.376
32,11,1019.41,11,1045.84,1,2,135.349
33,11,1019.41,11,1045.84,0,1,135.322
34,11,1019.41,11,1045.84,2,3,135.295
35,11,1019.41,11,1025.87,2,1,135.268
36,11,1019.41,11,1025.87,1,3,135.241
37,11,1019.41,11,1114.34,1,2,135.214
38,11,1019.41,11,1113.43,4,1,135.187
39,11,1019.41,11,1064.22,2,1,135.16
40,11,1019.41,11,1064.22,0,3,135.133
41,11,1019.41,11,1064.22,1,3,135.106
42,11,1019.41,11,1081.48,2,0,135.079
43,11,1019.24,11,1019.24,2,3,135.052
44,11,1019.24,11,1019.24,4,0,135.025
45,11,1019.24,11,1041.39,1,3,134.998
46,11,1019.24,11,1040.86,0,0,134.971
47,11,1019.24,11,1040.86,2,3,134.944
48,11,1019.24,11,1040.86,3,0,134.917
49,11,1019.24,11,1040.86,4,3,134.89
50,11,1009.74,11,1009.74,2,2,134.863
51,11,1009.74,11,1015.43,1,0,134.836
52,11,1009.74,11,1013.39,0,1,134.809
53,11,1009.74,11,1013.39,0,1,134.782
54,11,983.25,11,983.25,2,3,134.755
55,11,962.318,11,962.318,3,2,134.728
56,11,948.836,11,948.836,2,1,134.701
57,11,920.25,11,920.25,2,1,134.674
58,11,920.25,11,920.25,1,1,134.647
59,11,920.25,11,920.25,2,3,134.62
60,11,920.25,11,920.25,1,2,134.593
61,11,920.25,11,920.25,2,3,134.566
