iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,27,2626.07,27,2626.07,3,2,190.948
1,24,2202.54,24,2202.54,2,2,190.91
2,24,2197.01,24,2197.01,0,1,190.871
3,20,2097.93,20,2097.93,1,1,190.833
4,20,2023.31,20,2023.31,0,0,190.795
5,20,2009.46,20,2009.46,0,0,190.757
6,18,2101.88,18,2101.88,1,0,190.719
7,18,2071.35,18,2071.35,0,0,190.681
8,18,2071.35,18,2073.69,0,2,190.643
9,17,2086.86,17,2086.86,1,3,190.604
10,17,2055.15,17,2055.15,0,1,190.566
11,17,2055.15,17,2055.15,3,3,190.528
12,17,2055.15,17,2073.94,4,3,190.49
13,17,2055.15,17,2073.44,4,3,190.452
14,17,1970.12,17,1970.12,2,0,190.414
15,17,1964.78,17,1964.78,3,3,190.376
16,17,1964.78,17,2055.85,1,2,190.338
17,17,1964.78,17,2129.46,1,0,190.3
18,17,1964.78,17,2082.92,1,3,190.262
19,17,1964.78,17,2082.48,0,0,190.224
20,17,1964.78,17,2033.48,0,3,190.186
21,17,1964.78,17,2120.1,1,2,190.147
22,17,1964.78,17,2126.84,1,2,190.109
23,17,1964.78,17,2024.22,2,2,190.071
24,17,1964.78,17,2024.05,4,2,190.033
25,17,1915.19,17,1915.19,2,3,189.995
26,17,1915.19,17,1915.19,4,3,189.957
27,17,1915.19,17,1998.01,0,0,189.919
28,17,1915.19,17,2015.53,4,0,189.881
29,17,1915.19,17,1995.96,4,3,189.843
30,17,1915.19,17,1995.96,4,1,189.805
31,17,1915.19,17,1979.76,3,0,189.768
32,17,1915.19,17,1979.76,1,2,189.73
33,17,1915.19,17,1997.18,0,3,189.692
34,17,1915.19,17,1997.18,3,0,189.654
35,16,1968.21,16,1968.21,0,2,189.616
36,16,1968.21,16,1968.21,3,1,189.578
37,16,1943.96,16,1943.96,2,2,189.54
38,16,1901.57,16,1901.57,3,1,189.502
39,16,1891.29,16,1891.29,0,2,189.464
40,16,1877.66,16,1877.66,2,0,189.426
41,16,1877.66,16,1902.19,1,2,189.388
