iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,5,1061.76,5,1061.76,3,3,79.6624
1,4,976.49,4,976.49,1,1,79.6465
2,4,973.301,4,973.301,0,2,79.6305
3,3,922.103,3,922.103,1,2,79.6146
4,3,922.103,3,922.103,1,2,79.5987
5,3,922.103,3,922.103,4,3,79.5828
6,3,920.079,3,920.079,4,1,79.5669
7,3,920.079,3,924.539,3,1,79.5509
8,3,909.453,3,909.453,4,0,79.535
9,3,909.453,3,955.408,1,2,79.5191
10,3,909.453,3,955.408,1,1,79.5032
11,3,909.453,3,930.237,2,1,79.4873
12,3,902.282,3,902.282,4,0,79.4714
13,3,880.962,3,880.962,4,1,79.4555
14,3,876.326,3,876.326,4,2,79.4396
15,3,874.308,3,874.308,4,1,79.4238
16,3,816.511,3,816.511,2,2,79.4079
17,3,816.511,3,816.511,1,0,79.392
18,3,816.511,3,816.511,0,1,79.3761
19,3,805.179,3,805.179,3,1,79.3602
20,3,805.179,3,805.179,4,0,79.3444
21,3,799.409,3,799.409,4,3,79.3285
22,3,796.53,3,796.53,2,1,79.3126
23,3,796.53,3,799.558,4,2,79.2968
24,3,795.38,3,795.38,4,1,79.2809
25,3,795.38,3,795.38,1,1,79.265
26,3,795.38,3,795.38,1,0,79.2492
27,3,795.38,3,795.38,0,2,79.2333
28,3,793.834,3,793.834,2,2,79.2175
29,3,786.859,3,786.859,0,1,79.2017
30,3,786.859,3,786.859,1,1,79.1858
31,3,786.859,3,788.939,3,2,79.17
32,3,786.859,3,788.939,4,3,79.1541
33,3,786.859,3,789.263,0,3,79.1383
34,3,786.859,3,788.494,4,0,79.1225
35,3,786.859,3,821.745,1,1,79.1067
36,3,786.859,3,827.427,4,3,79.0908
37,3,786.859,3,817.081,2,1,79.075
38,3,786.859,3,816.144,3,0,79.0592
39,3,786.859,3,946.304,1,1,79.0434
40,3,786.859,3,952.993,3,3,79.0276
41,3,786.859,3,945.734,0,1,79.0118
42,3,786.859,3,892.645,2,2,78.996
43,3,786.859,3,893.913,4,2,78.9802
44,3,786.859,3,893.913,1,1,78.9644
45,3,786.859,3,851.148,2,3,78.9486
46,3,786.859,3,844.914,4,1,78.9328
47,3,786.859,3,843.847,3,2,78.917
48,3,786.859,3,832.514,3,1,78.9012
49,3,786.859,3,832.514,4,3,78.8855
50,3,786.859,3,832.514,0,1,78.8697
51,3,786.859,3,832.514,2,0,78.8539
52,3,786.859,3,828.649,0,0,78.8381
53,3,786.859,3,828.649,1,0,78.8224
54,3,786.859,3,825.322,4,1,78.8066
55,3,786.859,3,825.322,1,3,78.7908
56,3,786.859,3,824.753,0,2,78.7751
57,3,786.859,3,825.33,0,3,78.7593
58,3,786.859,3,822.75,2,1,78.7436
59,3,786.859,3,821.676,4,1,78.7278
60,3,786.859,3,821.676,1,3,78.7121
61,3,786.859,3,821.676,1,1,78.6963
62,3,786.859,3,818.207,4,3,78.6806
63,3,786.859,3,816.964,3,0,78.6649
64,3,786.859,3,818.975,2,0,78.6491
65,3,786.859,3,804.903,3,0,78.6334
66,3,786.859,3,804.903,3,3,78.6177
67,3,786.859,3,794.461,3,3,78.6019
68,3,768.269,3,768.269,2,1,78.5862
