iter,best_veh,best_dist,curr_veh,curr_dist,d_op,r_op,temp
0,14,1453.32,14,1453.32,1,0,108.589
1,14,1409.58,14,1409.58,2,0,108.568
2,14,1373.45,14,1373.45,3,3,108.546
3,13,1363.41,13,1363.41,1,2,108.524
4,13,1363.41,13,1401.84,4,3,108.502
5,13,1363.41,13,1395.25,0,2,108.481
6,13,1363.41,13,1398.36,3,1,108.459
7,12,1358.35,12,1358.35,1,0,108.437
8,11,1296.29,11,1296.29,2,2,108.416
9,11,1296.29,11,1296.29,1,1,108.394
10,11,1296.29,11,1296.29,2,1,108.372
11,11,1292.82,11,1292.82,4,3,108.351
12,11,1292.82,11,1292.82,2,0,108.329
13,11,1292.82,11,1300.34,3,3,108.307
14,11,1292.82,11,1300.34,0,3,108.286
15,11,1292.82,11,1296.76,4,3,108.264
16,11,1290.35,11,1290.35,4,0,108.242
17,11,1290.35,11,1290.35,4,3,108.221
18,11,1290.35,11,1303.84,1,2,108.199
19,11,1290.35,11,1297.44,3,3,108.177
20,11,1262.77,11,1262.77,4,2,108.156
21,11,1262.77,11,1292.19,3,1,108.134
22,11,1262.77,11,1282.8,4,1,108.113
23,11,1262.77,11,1282.46,0,2,108.091
24,11,1262.77,11,1282.46,2,0,108.069
25,11,1262.77,11,1282.46,2,3,108.048
26,11,1262.77,11,1276.55,0,2,108.026
27,11,1262.77,11,1276.55,4,1,108.004
28,11,1262.77,11,1276.55,2,3,107.983
29,11,1251.72,11,1251.72,2,1,107.961
30,11,1248.98,11,1248.98,3,3,107.94
31,11,1248.98,11,1248.98,4,3,107.918
32,11,1248.98,11,1248.98,4,3,107.897
33,11,1248.98,11,1248.98,4,1,107.875
34,11,1197.76,11,1197.76,4,3,107.853
35,11,1164.93,11,1164.93,2,1,107.832
36,11,1164.93,11,1200.14,3,3,107.81
37,11,1164.93,11,1200.14,2,3,107.789
38,11,1164.93,11,1200.36,3,1,107.767
39,11,1164.93,11,1188.35,3,2,107.746
40,11,1164.93,11,1233.06,1,0,107.724
41,11,1164.93,11,1233.06,0,3,107.702
42,11,1164.93,11,1233.06,2,1,107.681
43,11,1164.93,11,1215.58,3,3,107.659
44,11,1164.93,11,1215.58,2,0,107.638
45,11,1164.93,11,1212.76,4,1,107.616
46,11,1164.93,11,1202.76,4,2,107.595
47,11,1131.67,11,1131.67,2,1,107.573
48,11,1118.85,11,1118.85,0,2,107.552
49,11,1115.18,11,1115.18,0,3,107.53
50,11,1115.18,11,1120.29,3,1,107.509
51,11,1115.18,11,1120.29,2,0,107.487
52,11,1115.18,11,1120.29,3,1,107.466
53,11,1115.18,11,1116.6,2,2,107.444
54,11,1115.18,11,1218.92,1,3,107.423
55,11,1115.18,11,1218.92,2,3,107.401
56,11,1115.18,11,1218.92,0,1,107.38
57,11,1115.18,11,1142.7,2,2,107.358
58,11,1115.18,11,1136.15,0,1,107.337
59,11,1115.18,11,1133.74,4,2,107.315
60,11,1115.18,11,1133.74,2,1,107.294
61,11,1115.18,11,1133.74,3,2,107.272
62,11,1115.18,11,1133.74,3,2,107.251
63,11,1115.18,11,1135.03,4,0,107.23
64,11,1115.18,11,1129.84,0,3,107.208
65,11,1115.18,11,1129.84,3,2,107.187
66,11,1115.18,11,1118.38,4,3,107.165
67,11,1115.18,11,1118.38,2,2,107.144
68,11,1115.18,11,1118.38,2,1,107.122
69,11,1115.18,11,1118.38,1,2,107.101
70,11,1115.18,11,1118.38,1,1,107.08
71,11,1114.49,11,1114.49,0,1,107.058
72,11,1114.49,11,1114.49,2,0,107.037
73,11,1114.49,11,1114.49,4,3,107.015
74,11,1114.49,11,1114.49,2,3,106.994
75,11,1094.94,11,1094.94,4,1,106.972
76,11,1093.63,11,1093.63,0,1,106.951
77,11,1093.63,11,1093.63,0,3,106.93
78,11,1092.65,11,1092.65,0,1,106.908
79,11,1092.65,11,1129.67,1,0,106.887
80,11,1092.65,11,1130.28,1,0,106.866
81,11,1092.65,11,1193.46,4,0,106.844
82,11,1092.65,11,1151.77,2,3,106.823
83,11,1092.65,11,1148.73,4,2,106.801
84,11,1092.65,11,1130.01,4,3,106.78
85,11,1092.65,11,1096.8,4,3,106.759
86,11,1079.65,11,1079.65,3,2,106.737
87,11,1079.65,11,1081.46,2,0,106.716
88,11,1079.65,11,1082.09,2,0,106.695
89,11,1066,11,1066,0,3,106.673
90,11,1066,11,1159.46,1,0,106.652
91,11,1066,11,1105.59,2,1,106.631
92,11,1066,11,1105.28,3,3,106.609
93,11,1066,11,1101.76,3,1,106.588
94,11,1066,11,1101.76,3,2,106.567
95,11,1066,11,1138.69,2,3,106.545
96,11,1066,11,1123.59,3,3,106.524
97,11,1066,11,1123.59,1,1,106.503
98,11,1066,11,1123.59,1,2,106.482
99,11,1066,11,1115.23,0,2,106.46
100,11,1066,11,1220.65,1,3,106.439
101,11,1066,11,1183.42,0,0,106.418
102,11,1066,11,1184.01,0,3,106.396
103,11,1066,11,1154.64,3,1,106.375
104,11,1066,11,1147.12,0,2,106.354
105,11,1066,11,1147.12,2,0,106.333
106,11,1066,11,1145.83,0,1,106.311
107,11,1066,11,1145.83,0,3,106.29
108,11,1066,11,1158.71,4,3,106.269
109,11,1066,11,1163.73,0,2,106.247
110,11,1066,11,1156.88,4,2,106.226
111,11,1066,11,1279.78,1,1,106.205
112,11,1066,11,1265.74,2,3,106.184
113,11,1066,11,1265.74,1,0,106.163
114,11,1066,11,1265.74,0,3,106.141
115,11,1066,11,1260.99,4,3,106.12
116,11,1066,11,1260.99,3,3,106.099
117,11,1066,11,1211.64,0,1,106.078
118,11,1066,11,1211.64,0,3,106.056
119,11,1066,11,1238.74,4,1,106.035
120,11,1066,11,1246.8,4,3,106.014
121,11,1066,11,1223.69,4,1,105.993
122,11,1066,11,1263.26,4,0,105.972
123,11,1066,11,1263.26,0,3,105.95
124,11,1066,11,1263.26,4,3,105.929
125,11,1066,11,1219.32,2,1,105.908
126,11,1066,11,1219.32,0,2,105.887
127,11,1066,11,1219.32,3,3,105.866
128,11,1066,11,1219.32,2,3,105.844
129,11,1066,11,1195.69,0,0,105.823
130,11,1066,11,1195.69,2,0,105.802
131,11,1066,11,1187.41,3,1,105.781
132,11,1066,11,1187.41,3,1,105.76
133,11,1066,11,1187.05,3,1,105.739
134,11,1066,11,1187.05,0,1,105.718
135,11,1066,11,1187.05,2,2,105.696
